paper_ID,split,domain,title,openalex_id,publication_year,citation_count,referenced_works,title_matched,similarity_score
10,NOVEL,Dia2021,Generation and Extraction Combined Dialogue State Tracking with Hierarchical Ontology Integration,https://openalex.org/W3213972251,2021.0,7.0,"['https://openalex.org/W1522301498', 'https://openalex.org/W2157331557', 'https://openalex.org/W2250297846', 'https://openalex.org/W2798914047', 'https://openalex.org/W2810840719', 'https://openalex.org/W2889448364', 'https://openalex.org/W2891732163', 'https://openalex.org/W2945475330', 'https://openalex.org/W2953071719', 'https://openalex.org/W2954492830', 'https://openalex.org/W2962808855', 'https://openalex.org/W2962831269', 'https://openalex.org/W2963283951', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963527209', 'https://openalex.org/W2964006684', 'https://openalex.org/W2964121744', 'https://openalex.org/W2973230427', 'https://openalex.org/W2979400990', 'https://openalex.org/W2997771882', 'https://openalex.org/W3021096583', 'https://openalex.org/W3034573951', 'https://openalex.org/W3036362489', 'https://openalex.org/W3045689439', 'https://openalex.org/W3100544532', 'https://openalex.org/W3119649668', 'https://openalex.org/W4205671217', 'https://openalex.org/W4288094254', 'https://openalex.org/W4385245566']",Generation and Extraction Combined Dialogue State Tracking with Hierarchical Ontology Integration,1.0
11,NOVEL,Dia2021,CoLV A Collaborative Latent Variable Model for Knowledge-Grounded Dialogue Generation,https://openalex.org/W3213758350,2021.0,15.0,"['https://openalex.org/W1522301498', 'https://openalex.org/W1965555277', 'https://openalex.org/W1975879668', 'https://openalex.org/W2101105183', 'https://openalex.org/W2130942839', 'https://openalex.org/W2154652894', 'https://openalex.org/W2547875792', 'https://openalex.org/W2548228487', 'https://openalex.org/W2606974598', 'https://openalex.org/W2794557536', 'https://openalex.org/W2799176105', 'https://openalex.org/W2807873315', 'https://openalex.org/W2891103209', 'https://openalex.org/W2891826200', 'https://openalex.org/W2898875342', 'https://openalex.org/W2949769095', 'https://openalex.org/W2949782788', 'https://openalex.org/W2951114218', 'https://openalex.org/W2963206148', 'https://openalex.org/W2963241825', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963475460', 'https://openalex.org/W2963713328', 'https://openalex.org/W2963790827', 'https://openalex.org/W2963945575', 'https://openalex.org/W2964121744', 'https://openalex.org/W2964458951', 'https://openalex.org/W2970971581', 'https://openalex.org/W2995183464', 'https://openalex.org/W2997094605', 'https://openalex.org/W2997260297', 'https://openalex.org/W2997896082', 'https://openalex.org/W3007008027', 'https://openalex.org/W3022187094', 'https://openalex.org/W3032717904', 'https://openalex.org/W3034739704', 'https://openalex.org/W3034758256', 'https://openalex.org/W3034999754', 'https://openalex.org/W3035072597', 'https://openalex.org/W3035148359', 'https://openalex.org/W3035500185', 'https://openalex.org/W3035755323', 'https://openalex.org/W3103100151', 'https://openalex.org/W3103691705', 'https://openalex.org/W3104123491', 'https://openalex.org/W3172448816', 'https://openalex.org/W3176584016', 'https://openalex.org/W3176956817', 'https://openalex.org/W4295312788', 'https://openalex.org/W4385245566', 'https://openalex.org/W4391602018']",CoLV: A Collaborative Latent Variable Model for Knowledge-Grounded Dialogue Generation,0.9941520467836257
12,NOVEL,Dia2021,A Three-Stage Learning Framework for Low-Resource Knowledge-Grounded Dialogue Generation,https://openalex.org/W3198455100,2021.0,24.0,"['https://openalex.org/W1591706642', 'https://openalex.org/W1975879668', 'https://openalex.org/W2101105183', 'https://openalex.org/W2107598941', 'https://openalex.org/W2130942839', 'https://openalex.org/W2133564696', 'https://openalex.org/W2143017621', 'https://openalex.org/W2154652894', 'https://openalex.org/W2586847566', 'https://openalex.org/W2606974598', 'https://openalex.org/W2768282280', 'https://openalex.org/W2795571593', 'https://openalex.org/W2891826200', 'https://openalex.org/W2898875342', 'https://openalex.org/W2945260553', 'https://openalex.org/W2949769095', 'https://openalex.org/W2950902819', 'https://openalex.org/W2951508633', 'https://openalex.org/W2962974452', 'https://openalex.org/W2963206148', 'https://openalex.org/W2963248455', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963475460', 'https://openalex.org/W2964308564', 'https://openalex.org/W2964458951', 'https://openalex.org/W2971236040', 'https://openalex.org/W2971274815', 'https://openalex.org/W2972916088', 'https://openalex.org/W2979478117', 'https://openalex.org/W2979826702', 'https://openalex.org/W2982399380', 'https://openalex.org/W2995183464', 'https://openalex.org/W2996227762', 'https://openalex.org/W3007008027', 'https://openalex.org/W3034238904', 'https://openalex.org/W3034758256', 'https://openalex.org/W3034999214', 'https://openalex.org/W3039017601', 'https://openalex.org/W3043859333', 'https://openalex.org/W3098824823', 'https://openalex.org/W3103100151', 'https://openalex.org/W3104123491', 'https://openalex.org/W3104777900', 'https://openalex.org/W3130164045', 'https://openalex.org/W3156789018', 'https://openalex.org/W3172448816', 'https://openalex.org/W4251372957', 'https://openalex.org/W4385245566']",A Three-Stage Learning Framework for Low-Resource Knowledge-Grounded Dialogue Generation,1.0
13,NOVEL,Dia2021,Intention Reasoning Network for Multi-Domain End-to-end Task-Oriented Dialogue,https://openalex.org/W3213852610,2021.0,5.0,"['https://openalex.org/W1522301498', 'https://openalex.org/W1793121960', 'https://openalex.org/W1975244201', 'https://openalex.org/W2064675550', 'https://openalex.org/W2184957013', 'https://openalex.org/W2797625445', 'https://openalex.org/W2807873315', 'https://openalex.org/W2808093377', 'https://openalex.org/W2896457183', 'https://openalex.org/W2949141958', 'https://openalex.org/W2950457956', 'https://openalex.org/W2951008357', 'https://openalex.org/W2962886331', 'https://openalex.org/W2962944953', 'https://openalex.org/W2963201498', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963448850', 'https://openalex.org/W2963491014', 'https://openalex.org/W2963789888', 'https://openalex.org/W2963797754', 'https://openalex.org/W2964006684', 'https://openalex.org/W2964077278', 'https://openalex.org/W2964121744', 'https://openalex.org/W2964210218', 'https://openalex.org/W2970110247', 'https://openalex.org/W2970260827', 'https://openalex.org/W3034569646', 'https://openalex.org/W3034879520', 'https://openalex.org/W3035301094', 'https://openalex.org/W3105732730', 'https://openalex.org/W3106274079', 'https://openalex.org/W3117865619', 'https://openalex.org/W4385245566']",Intention Reasoning Network for Multi-Domain End-to-end Task-Oriented Dialogue,1.0
14,NOVEL,Dia2021,More is Better Enhancing Open-Domain Dialogue Generation via Multi-Source Heterogeneous Knowledge,https://openalex.org/W3212092284,2021.0,15.0,"['https://openalex.org/W1902237438', 'https://openalex.org/W2098985784', 'https://openalex.org/W2101105183', 'https://openalex.org/W2127795553', 'https://openalex.org/W2154652894', 'https://openalex.org/W2157331557', 'https://openalex.org/W2304113845', 'https://openalex.org/W2561529111', 'https://openalex.org/W2586847566', 'https://openalex.org/W2606974598', 'https://openalex.org/W2798385473', 'https://openalex.org/W2799037524', 'https://openalex.org/W2804552794', 'https://openalex.org/W2807873315', 'https://openalex.org/W2890969459', 'https://openalex.org/W2950902819', 'https://openalex.org/W2951883832', 'https://openalex.org/W2952420867', 'https://openalex.org/W2963206148', 'https://openalex.org/W2963285578', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963541420', 'https://openalex.org/W2963903950', 'https://openalex.org/W2963963856', 'https://openalex.org/W2964165364', 'https://openalex.org/W2964207259', 'https://openalex.org/W2970260827', 'https://openalex.org/W2970579055', 'https://openalex.org/W2970988759', 'https://openalex.org/W2971199636', 'https://openalex.org/W2995183464', 'https://openalex.org/W2996227762', 'https://openalex.org/W2997094605', 'https://openalex.org/W2997300509', 'https://openalex.org/W2998083599', 'https://openalex.org/W3011801489', 'https://openalex.org/W3034569646', 'https://openalex.org/W3034606970', 'https://openalex.org/W3034696087', 'https://openalex.org/W3034758256', 'https://openalex.org/W3035072597', 'https://openalex.org/W3035356453', 'https://openalex.org/W3045507162', 'https://openalex.org/W3092288641', 'https://openalex.org/W3093956460', 'https://openalex.org/W3100523370', 'https://openalex.org/W3113225429', 'https://openalex.org/W3113547664', 'https://openalex.org/W3118010541', 'https://openalex.org/W3121541553', 'https://openalex.org/W3187909673', 'https://openalex.org/W4385245566']",More is Better: Enhancing Open-Domain Dialogue Generation via Multi-Source Heterogeneous Knowledge,0.9948717948717949
15,NOVEL,Dia2021,Domain-Lifelong Learning for Dialogue State Tracking via Knowledge Preservation Networks,https://openalex.org/W3214501429,2021.0,8.0,"['https://openalex.org/W1524766440', 'https://openalex.org/W1682403713', 'https://openalex.org/W1821462560', 'https://openalex.org/W1975244201', 'https://openalex.org/W2060277733', 'https://openalex.org/W2108807072', 'https://openalex.org/W2157331557', 'https://openalex.org/W2166344886', 'https://openalex.org/W2250297846', 'https://openalex.org/W2251058040', 'https://openalex.org/W2251235149', 'https://openalex.org/W2473930607', 'https://openalex.org/W2541884796', 'https://openalex.org/W2554863749', 'https://openalex.org/W2560647685', 'https://openalex.org/W2583761661', 'https://openalex.org/W2601450892', 'https://openalex.org/W2737492962', 'https://openalex.org/W2771964490', 'https://openalex.org/W2777054756', 'https://openalex.org/W2798367796', 'https://openalex.org/W2798914047', 'https://openalex.org/W2896457183', 'https://openalex.org/W2945475330', 'https://openalex.org/W2948734064', 'https://openalex.org/W2950635152', 'https://openalex.org/W2954492830', 'https://openalex.org/W2962724315', 'https://openalex.org/W2963038864', 'https://openalex.org/W2963283951', 'https://openalex.org/W2963314614', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963559848', 'https://openalex.org/W2963588172', 'https://openalex.org/W2963733234', 'https://openalex.org/W2964057895', 'https://openalex.org/W2964101860', 'https://openalex.org/W2964189064', 'https://openalex.org/W2970404807', 'https://openalex.org/W2971146255', 'https://openalex.org/W2972777589', 'https://openalex.org/W2982410595', 'https://openalex.org/W2986349107', 'https://openalex.org/W2997771882', 'https://openalex.org/W2998228050', 'https://openalex.org/W3021931813', 'https://openalex.org/W3034573951', 'https://openalex.org/W3034898894', 'https://openalex.org/W3035470414', 'https://openalex.org/W3035594326', 'https://openalex.org/W3035633461', 'https://openalex.org/W3035691277', 'https://openalex.org/W3099554319', 'https://openalex.org/W3103819114', 'https://openalex.org/W3109225397', 'https://openalex.org/W3115336344', 'https://openalex.org/W4205340316', 'https://openalex.org/W4295200480', 'https://openalex.org/W4295883599', 'https://openalex.org/W4301163820', 'https://openalex.org/W4318619660', 'https://openalex.org/W4385245566']",Domain-Lifelong Learning for Dialogue State Tracking via Knowledge Preservation Networks,1.0
16,NOVEL,Dia2021,Different Strokes for Different Folks Investigating Appropriate Further Pre-training Approaches for Diverse Dialogue Tasks,https://openalex.org/W3200506654,2021.0,1.0,"['https://openalex.org/W2481265265', 'https://openalex.org/W2604698497', 'https://openalex.org/W2806600904', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963491014', 'https://openalex.org/W2970597249', 'https://openalex.org/W2971737394', 'https://openalex.org/W3100110884']",Different Strokes for Different Folks: Investigating Appropriate Further Pre-training Approaches for Diverse Dialogue Tasks,0.9959183673469387
17,NOVEL,Dia2021,Knowledge Enhanced Fine-Tuning for Better Handling Unseen Entities in Dialogue Generation,https://openalex.org/W3213435953,2021.0,19.0,"['https://openalex.org/W10957333', 'https://openalex.org/W1975879668', 'https://openalex.org/W2406390611', 'https://openalex.org/W2586847566', 'https://openalex.org/W2809213523', 'https://openalex.org/W2898875342', 'https://openalex.org/W2938830017', 'https://openalex.org/W2950220847', 'https://openalex.org/W2950902819', 'https://openalex.org/W2951508633', 'https://openalex.org/W2953356739', 'https://openalex.org/W2962786758', 'https://openalex.org/W2963371754', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963475460', 'https://openalex.org/W2963825865', 'https://openalex.org/W2964458951', 'https://openalex.org/W2970986510', 'https://openalex.org/W2988937804', 'https://openalex.org/W2995183464', 'https://openalex.org/W2996227762', 'https://openalex.org/W3034600233', 'https://openalex.org/W3034999214', 'https://openalex.org/W3035153870', 'https://openalex.org/W3104123491', 'https://openalex.org/W3104415840', 'https://openalex.org/W3104777900', 'https://openalex.org/W3123799706', 'https://openalex.org/W3137695714', 'https://openalex.org/W3155584966', 'https://openalex.org/W4385245566']",Knowledge Enhanced Fine-Tuning for Better Handling Unseen Entities in Dialogue Generation,1.0
18,NOVEL,Dia2021,Don’t be Contradicted with Anything! CI-ToD Towards Benchmarking Consistency for Task-oriented Dialogue System,https://openalex.org/W3201069208,2021.0,9.0,"['https://openalex.org/W1840435438', 'https://openalex.org/W1975244201', 'https://openalex.org/W2164777277', 'https://openalex.org/W2608787653', 'https://openalex.org/W2808093377', 'https://openalex.org/W2911994530', 'https://openalex.org/W2945475330', 'https://openalex.org/W2949141958', 'https://openalex.org/W2950813464', 'https://openalex.org/W2953075226', 'https://openalex.org/W2962989446', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963491014', 'https://openalex.org/W2963640662', 'https://openalex.org/W2963789888', 'https://openalex.org/W2963825865', 'https://openalex.org/W2963918774', 'https://openalex.org/W2963995027', 'https://openalex.org/W2964077278', 'https://openalex.org/W2965373594', 'https://openalex.org/W2970260827', 'https://openalex.org/W2970597249', 'https://openalex.org/W2971167298', 'https://openalex.org/W2971822538', 'https://openalex.org/W2996657743', 'https://openalex.org/W2997075693', 'https://openalex.org/W3015468748', 'https://openalex.org/W3034643843', 'https://openalex.org/W3034782127', 'https://openalex.org/W3034999214', 'https://openalex.org/W3035301094', 'https://openalex.org/W3087232873', 'https://openalex.org/W3093816678', 'https://openalex.org/W3099023595', 'https://openalex.org/W3102854726', 'https://openalex.org/W3103955569', 'https://openalex.org/W3117865619', 'https://openalex.org/W3161463965', 'https://openalex.org/W3172474223', 'https://openalex.org/W3173803111', 'https://openalex.org/W3175216677']",Don’t be Contradicted with Anything! CI-ToD: Towards Benchmarking Consistency for Task-oriented Dialogue System,0.995475113122172
19,NOVEL,Dia2021,Transferable Persona-Grounded Dialogues via Grounded Minimal Edits,https://openalex.org/W3200036871,2021.0,14.0,"['https://openalex.org/W1522301498', 'https://openalex.org/W2101105183', 'https://openalex.org/W2143017621', 'https://openalex.org/W2547875792', 'https://openalex.org/W2578354947', 'https://openalex.org/W2615146352', 'https://openalex.org/W2617566453', 'https://openalex.org/W2752047430', 'https://openalex.org/W2798463315', 'https://openalex.org/W2798931235', 'https://openalex.org/W2801890059', 'https://openalex.org/W2807873315', 'https://openalex.org/W2885305518', 'https://openalex.org/W2885421725', 'https://openalex.org/W2898875342', 'https://openalex.org/W2914204778', 'https://openalex.org/W2914442349', 'https://openalex.org/W2945978556', 'https://openalex.org/W2946393904', 'https://openalex.org/W2952335829', 'https://openalex.org/W2953039584', 'https://openalex.org/W2953320089', 'https://openalex.org/W2962793481', 'https://openalex.org/W2962796276', 'https://openalex.org/W2962851944', 'https://openalex.org/W2962974452', 'https://openalex.org/W2962989446', 'https://openalex.org/W2963206679', 'https://openalex.org/W2963366196', 'https://openalex.org/W2963371754', 'https://openalex.org/W2963475460', 'https://openalex.org/W2963506530', 'https://openalex.org/W2963667126', 'https://openalex.org/W2963825865', 'https://openalex.org/W2964121744', 'https://openalex.org/W2964321064', 'https://openalex.org/W2964352131', 'https://openalex.org/W2964529779', 'https://openalex.org/W2965033324', 'https://openalex.org/W2965718149', 'https://openalex.org/W2970453125', 'https://openalex.org/W2970562804', 'https://openalex.org/W2970680405', 'https://openalex.org/W2971277071', 'https://openalex.org/W2979826702', 'https://openalex.org/W2995197202', 'https://openalex.org/W3004621150', 'https://openalex.org/W3004665584', 'https://openalex.org/W3015322406', 'https://openalex.org/W3023786569', 'https://openalex.org/W3034600233', 'https://openalex.org/W3034720580', 'https://openalex.org/W3035448310', 'https://openalex.org/W3035695271', 'https://openalex.org/W3093059841', 'https://openalex.org/W3098824823', 'https://openalex.org/W3099066892', 'https://openalex.org/W3099852471', 'https://openalex.org/W3100719877', 'https://openalex.org/W3106007100', 'https://openalex.org/W3111711122', 'https://openalex.org/W3114595500', 'https://openalex.org/W3116103312', 'https://openalex.org/W3154272574', 'https://openalex.org/W3155584966', 'https://openalex.org/W3173813266', 'https://openalex.org/W3175039711', 'https://openalex.org/W4287642224', 'https://openalex.org/W4287781290', 'https://openalex.org/W4288624561']",Transferable Persona-Grounded Dialogues via Grounded Minimal Edits,1.0
20,NOVEL,Dia2021,DialogueCSE Dialogue-based Contrastive Learning of Sentence Embeddings,https://openalex.org/W3202125623,2021.0,26.0,"['https://openalex.org/W1486649854', 'https://openalex.org/W1566289585', 'https://openalex.org/W1665214252', 'https://openalex.org/W1840435438', 'https://openalex.org/W2155482025', 'https://openalex.org/W2250539671', 'https://openalex.org/W2250790822', 'https://openalex.org/W2413533759', 'https://openalex.org/W2611029872', 'https://openalex.org/W2786464815', 'https://openalex.org/W2790235966', 'https://openalex.org/W2798583685', 'https://openalex.org/W2842511635', 'https://openalex.org/W2884814595', 'https://openalex.org/W2891177506', 'https://openalex.org/W2896457183', 'https://openalex.org/W2923014074', 'https://openalex.org/W2949433733', 'https://openalex.org/W2949446780', 'https://openalex.org/W2953384591', 'https://openalex.org/W2963149412', 'https://openalex.org/W2963310665', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963644595', 'https://openalex.org/W2963804993', 'https://openalex.org/W2963846996', 'https://openalex.org/W2963918774', 'https://openalex.org/W2970641574', 'https://openalex.org/W3031414376', 'https://openalex.org/W3033406728', 'https://openalex.org/W3034238904', 'https://openalex.org/W3100652389', 'https://openalex.org/W3104033643', 'https://openalex.org/W3104078590', 'https://openalex.org/W3105816068', 'https://openalex.org/W3115295967', 'https://openalex.org/W3131870090', 'https://openalex.org/W3154229486', 'https://openalex.org/W3156636935', 'https://openalex.org/W3164054899', 'https://openalex.org/W3173783447', 'https://openalex.org/W3175362188', 'https://openalex.org/W4252076394', 'https://openalex.org/W4297785815', 'https://openalex.org/W4297808394', 'https://openalex.org/W4298443704', 'https://openalex.org/W4313908941']",DialogueCSE: Dialogue-based Contrastive Learning of Sentence Embeddings,0.9929078014184397
21,NOVEL,Dia2021,Adaptive Bridge between Training and Inference for Dialogue Generation,https://openalex.org/W3214623240,2021.0,5.0,"['https://openalex.org/W648786980', 'https://openalex.org/W1522301498', 'https://openalex.org/W1861492603', 'https://openalex.org/W1895577753', 'https://openalex.org/W1947481528', 'https://openalex.org/W2099471712', 'https://openalex.org/W2101105183', 'https://openalex.org/W2119717200', 'https://openalex.org/W2130942839', 'https://openalex.org/W2176263492', 'https://openalex.org/W2268617045', 'https://openalex.org/W2525778437', 'https://openalex.org/W2581637843', 'https://openalex.org/W2607987856', 'https://openalex.org/W2890220768', 'https://openalex.org/W2908747729', 'https://openalex.org/W2938704169', 'https://openalex.org/W2962784628', 'https://openalex.org/W2963163972', 'https://openalex.org/W2963206148', 'https://openalex.org/W2963248296', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963463964', 'https://openalex.org/W2964121744', 'https://openalex.org/W2964345285', 'https://openalex.org/W2968297680', 'https://openalex.org/W2979826702', 'https://openalex.org/W2995028880', 'https://openalex.org/W2995404354', 'https://openalex.org/W2996287690', 'https://openalex.org/W3003223181', 'https://openalex.org/W3033166111', 'https://openalex.org/W3098824823', 'https://openalex.org/W3100439847', 'https://openalex.org/W3106118243', 'https://openalex.org/W3176393173', 'https://openalex.org/W4287817357', 'https://openalex.org/W4320013936', 'https://openalex.org/W4385245566']",Adaptive Bridge between Training and Inference for Dialogue Generation,1.0
22,NOVEL,Dia2021,Bot-Adversarial Dialogue for Safe Conversational Agents,https://openalex.org/W3171850892,2021.0,57.0,"['https://openalex.org/W188088074', 'https://openalex.org/W2001829221', 'https://openalex.org/W2012378416', 'https://openalex.org/W2083365005', 'https://openalex.org/W2101900802', 'https://openalex.org/W2160685721', 'https://openalex.org/W2540646130', 'https://openalex.org/W2595653137', 'https://openalex.org/W2612675303', 'https://openalex.org/W2740168486', 'https://openalex.org/W2744575762', 'https://openalex.org/W2791170418', 'https://openalex.org/W2898875342', 'https://openalex.org/W2942915765', 'https://openalex.org/W2949678053', 'https://openalex.org/W2962974452', 'https://openalex.org/W2962977603', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963475460', 'https://openalex.org/W2968297680', 'https://openalex.org/W2971173235', 'https://openalex.org/W2971883198', 'https://openalex.org/W2979592845', 'https://openalex.org/W2988937804', 'https://openalex.org/W2995404354', 'https://openalex.org/W3000779003', 'https://openalex.org/W3002330681', 'https://openalex.org/W3023786569', 'https://openalex.org/W3030172318', 'https://openalex.org/W3034850762', 'https://openalex.org/W3037528277', 'https://openalex.org/W3082884418', 'https://openalex.org/W3100355250', 'https://openalex.org/W3155584966', 'https://openalex.org/W3157298328', 'https://openalex.org/W4243989635', 'https://openalex.org/W4287900772', 'https://openalex.org/W4288113479', 'https://openalex.org/W4385245566']",Bot-Adversarial Dialogue for Safe Conversational Agents,1.0
23,NOVEL,Dia2021,Action-Based Conversations Dataset A Corpus for Building More In-Depth Task-Oriented Dialogue Systems,https://openalex.org/W3172407229,2021.0,34.0,"['https://openalex.org/W1525961042', 'https://openalex.org/W1969152782', 'https://openalex.org/W2121879602', 'https://openalex.org/W2251058040', 'https://openalex.org/W2328886022', 'https://openalex.org/W2586847566', 'https://openalex.org/W2594726847', 'https://openalex.org/W2603266952', 'https://openalex.org/W2768661419', 'https://openalex.org/W2784070054', 'https://openalex.org/W2807873315', 'https://openalex.org/W2896457183', 'https://openalex.org/W2898875342', 'https://openalex.org/W2914204778', 'https://openalex.org/W2945475330', 'https://openalex.org/W2948110372', 'https://openalex.org/W2950902819', 'https://openalex.org/W2951583236', 'https://openalex.org/W2952267213', 'https://openalex.org/W2953064936', 'https://openalex.org/W2962790689', 'https://openalex.org/W2962852262', 'https://openalex.org/W2963170138', 'https://openalex.org/W2963217826', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963349408', 'https://openalex.org/W2963491014', 'https://openalex.org/W2963825865', 'https://openalex.org/W2963903950', 'https://openalex.org/W2964006684', 'https://openalex.org/W2964210218', 'https://openalex.org/W2965373594', 'https://openalex.org/W2971077754', 'https://openalex.org/W2971737394', 'https://openalex.org/W2985067290', 'https://openalex.org/W2985891764', 'https://openalex.org/W2988937804', 'https://openalex.org/W2994689640', 'https://openalex.org/W2994859385', 'https://openalex.org/W2996428491', 'https://openalex.org/W2997771882', 'https://openalex.org/W2997780971', 'https://openalex.org/W2998822798', 'https://openalex.org/W3004786215', 'https://openalex.org/W3007672467', 'https://openalex.org/W3021016503', 'https://openalex.org/W3034533785', 'https://openalex.org/W3100532709', 'https://openalex.org/W4287795696', 'https://openalex.org/W4287992022', 'https://openalex.org/W4288265053', 'https://openalex.org/W4288624561', 'https://openalex.org/W4295249402']",Action-Based Conversations Dataset: A Corpus for Building More In-Depth Task-Oriented Dialogue Systems,0.9950738916256158
24,NOVEL,Dia2021,Controlling Dialogue Generation with Semantic Exemplars,https://openalex.org/W3074476581,2021.0,6.0,"['https://openalex.org/W2037789405', 'https://openalex.org/W2106087324', 'https://openalex.org/W2115792525', 'https://openalex.org/W2328886022', 'https://openalex.org/W2728192282', 'https://openalex.org/W2740167620', 'https://openalex.org/W2788330850', 'https://openalex.org/W2796032388', 'https://openalex.org/W2798463315', 'https://openalex.org/W2885421725', 'https://openalex.org/W2889009749', 'https://openalex.org/W2896457183', 'https://openalex.org/W2914204778', 'https://openalex.org/W2914397182', 'https://openalex.org/W2914855263', 'https://openalex.org/W2940154139', 'https://openalex.org/W2946803219', 'https://openalex.org/W2949940827', 'https://openalex.org/W2955539078', 'https://openalex.org/W2962753250', 'https://openalex.org/W2962796276', 'https://openalex.org/W2962805889', 'https://openalex.org/W2963206148', 'https://openalex.org/W2963332597', 'https://openalex.org/W2963371754', 'https://openalex.org/W2963521540', 'https://openalex.org/W2963544536', 'https://openalex.org/W2963695965', 'https://openalex.org/W2963964898', 'https://openalex.org/W2964110616', 'https://openalex.org/W2964202145', 'https://openalex.org/W2965718149', 'https://openalex.org/W2970785611', 'https://openalex.org/W2973049837', 'https://openalex.org/W2979702391', 'https://openalex.org/W2981259322', 'https://openalex.org/W2988647680', 'https://openalex.org/W2989202909', 'https://openalex.org/W2995289474', 'https://openalex.org/W2996287690', 'https://openalex.org/W3000779003', 'https://openalex.org/W3005136412', 'https://openalex.org/W3017860180', 'https://openalex.org/W3021582395', 'https://openalex.org/W3022065131', 'https://openalex.org/W3022592851', 'https://openalex.org/W3023366413', 'https://openalex.org/W3023786569', 'https://openalex.org/W3035068109', 'https://openalex.org/W3035636774']",Controlling Dialogue Generation with Semantic Exemplars,1.0
25,NOVEL,Dia2021,CaSiNo A Corpus of Campsite Negotiation Dialogues for Automatic Negotiation Systems,https://openalex.org/W3152175901,2021.0,2.0,"['https://openalex.org/W98365330', 'https://openalex.org/W1518873785', 'https://openalex.org/W1548126962', 'https://openalex.org/W1830940278', 'https://openalex.org/W1879067730', 'https://openalex.org/W1968681351', 'https://openalex.org/W2012378416', 'https://openalex.org/W2014060834', 'https://openalex.org/W2017990047', 'https://openalex.org/W2043985309', 'https://openalex.org/W2044769749', 'https://openalex.org/W2050606072', 'https://openalex.org/W2075654890', 'https://openalex.org/W2103275003', 'https://openalex.org/W2122924532', 'https://openalex.org/W2153222072', 'https://openalex.org/W2178808179', 'https://openalex.org/W2315221080', 'https://openalex.org/W2346771348', 'https://openalex.org/W2579198228', 'https://openalex.org/W2586890135', 'https://openalex.org/W2592851564', 'https://openalex.org/W2615146352', 'https://openalex.org/W2619924362', 'https://openalex.org/W2621222871', 'https://openalex.org/W2769917417', 'https://openalex.org/W2809225253', 'https://openalex.org/W2926587947', 'https://openalex.org/W2944742331', 'https://openalex.org/W2951671540', 'https://openalex.org/W2952607215', 'https://openalex.org/W2955104942', 'https://openalex.org/W2962766710', 'https://openalex.org/W2962852262', 'https://openalex.org/W2962974452', 'https://openalex.org/W2963170138', 'https://openalex.org/W2963217826', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963403868', 'https://openalex.org/W2979881951', 'https://openalex.org/W2990036491', 'https://openalex.org/W2990141119', 'https://openalex.org/W2998432370', 'https://openalex.org/W3045101259', 'https://openalex.org/W3124619555']",CaSiNo: A Corpus of Campsite Negotiation Dialogues for Automatic Negotiation Systems,0.9940119760479041
