paper_id,split,domain,tsne_x,tsne_y
NOVEL_DIA_W4319301446,NOVEL,DIA,22.866795,-16.868244
NOVEL_DIA_W4386417345,NOVEL,DIA,25.26638,-31.56016
SKG_MT_W4378473491,SKG,MT,18.280142,-31.321663
NOVEL_DIA_W4387356888,NOVEL,DIA,21.55745,-21.807728
SKG_DIA_W4387356888,SKG,DIA,21.5574,-21.807692
SKG_MT_W4387356888,SKG,MT,21.55745,-21.807728
SKG_SA_W4387356888,SKG,SA,21.557566,-21.808489
NOVEL_DIA_W4362466759,NOVEL,DIA,16.784458,-36.351078
SKG_DIA_W4362466759,SKG,DIA,16.785374,-36.34981
SKG_MT_W4362466759,SKG,MT,16.785656,-36.349808
SKG_SA_W4362466759,SKG,SA,16.78439,-36.35103
NOVEL_DIA_W4385027818,NOVEL,DIA,11.581704,-10.119041
NOVEL_SUM_W4385027818,NOVEL,SUM,11.581704,-10.119041
NOVEL_DIA_W4381930847,NOVEL,DIA,9.511811,-10.123752
SKG_QA_W4323359867,SKG,QA,25.82342,-38.246193
SKG_SUM_W4323359867,SKG,SUM,25.822937,-38.24641
NOVEL_DIA_W4324130227,NOVEL,DIA,12.813859,-31.91581
NOVEL_DIA_W4321106177,NOVEL,DIA,14.626802,-26.049429
NOVEL_DIA_W4366403195,NOVEL,DIA,17.943886,-23.147263
NOVEL_DIA_W4383959108,NOVEL,DIA,17.716639,-40.35311
SKG_MT_W4383959108,SKG,MT,17.717031,-40.354485
NOVEL_DIA_W4386091044,NOVEL,DIA,28.127922,3.047389
SKG_SUM_W4386091044,SKG,SUM,28.127922,3.047389
NOVEL_DIA_W4386421370,NOVEL,DIA,19.49418,-26.43554
NOVEL_SA_W4386421370,NOVEL,SA,19.494219,-26.435642
SKG_SA_W4386421370,SKG,SA,19.494093,-26.435131
NOVEL_DIA_W4378189609,NOVEL,DIA,9.957804,-3.4786313
NOVEL_DIA_W4385293522,NOVEL,DIA,21.864744,-29.068289
NOVEL_DIA_W4387242094,NOVEL,DIA,36.30091,-24.558771
NOVEL_DIA_W4319304408,NOVEL,DIA,7.2303596,-46.126343
SKG_NLI_W4319304408,SKG,NLI,7.2305045,-46.12632
NOVEL_DIA_W4376626501,NOVEL,DIA,20.431313,-30.877542
SKG_NLI_W4389523957,SKG,NLI,5.722785,-3.626144
SKG_SA_W4389523957,SKG,SA,5.7230453,-3.625826
NOVEL_DIA_W4323536358,NOVEL,DIA,16.535036,-31.14905
SKG_QA_W4323536358,SKG,QA,16.534767,-31.149055
NOVEL_DIA_W4378473491,NOVEL,DIA,18.280666,-31.321318
NOVEL_DIA_W4366377796,NOVEL,DIA,23.054478,-24.747307
NOVEL_DIA_W4379416244,NOVEL,DIA,17.169853,-37.18564
NOVEL_DIA_W4366422585,NOVEL,DIA,22.185509,-40.24243
SKG_DIA_W4366422585,SKG,DIA,22.185509,-40.24243
SKG_SA_W4366422585,SKG,SA,22.184988,-40.242607
NOVEL_DIA_W4380319827,NOVEL,DIA,30.118301,-36.82931
SKG_DIA_W4380319827,SKG,DIA,30.118301,-36.82931
NOVEL_DIA_W4323313947,NOVEL,DIA,22.59523,-24.84456
SKG_NLI_W4323313947,SKG,NLI,22.595177,-24.844982
NOVEL_DIA_W4323350039,NOVEL,DIA,19.816513,-15.498138
NOVEL_DIA_W4366769280,NOVEL,DIA,30.506123,-26.155094
SKG_DIA_W4381930847,SKG,DIA,9.51173,-10.1234665
NOVEL_DIA_W4366498198,NOVEL,DIA,11.264397,-24.627989
SKG_MT_W4389519254,SKG,MT,5.698589,24.337492
SKG_SUM_W4389519254,SKG,SUM,5.6983633,24.337269
NOVEL_SUM_W4389519254,NOVEL,SUM,5.6985207,24.337158
NOVEL_DIA_W4367849331,NOVEL,DIA,24.912663,-26.867373
NOVEL_SA_W4367849331,NOVEL,SA,24.912663,-26.867373
NOVEL_DIA_W4361002760,NOVEL,DIA,8.105494,-25.401703
NOVEL_MT_W4361002760,NOVEL,MT,8.1054325,-25.401623
NOVEL_SA_W4361002760,NOVEL,SA,8.1054325,-25.401623
SKG_SA_W4361002760,SKG,SA,8.105494,-25.401703
NOVEL_DIA_W4379010216,NOVEL,DIA,42.203007,-13.040738
SKG_DIA_W4379010216,SKG,DIA,42.203007,-13.040738
SKG_SA_W4379010216,SKG,SA,42.203007,-13.040738
NOVEL_DIA_W4378214315,NOVEL,DIA,14.034537,-30.6853
NOVEL_DIA_W4386045865,NOVEL,DIA,35.40645,-13.404007
SKG_DIA_W4386045865,SKG,DIA,35.40648,-13.404145
SKG_NLI_W4386045865,SKG,NLI,35.40648,-13.404145
NOVEL_DIA_W4364363895,NOVEL,DIA,19.487087,-21.773052
SKG_SA_W4376626501,SKG,SA,20.430588,-30.877714
NOVEL_DIA_W4366989878,NOVEL,DIA,14.239766,-21.921335
NOVEL_DIA_W4376640725,NOVEL,DIA,27.239338,-1.1217973
NOVEL_DIA_W4384934594,NOVEL,DIA,21.604147,-30.295147
NOVEL_DIA_W4320920036,NOVEL,DIA,26.374002,-0.8329538
SKG_DIA_W4320920036,SKG,DIA,26.374002,-0.8329538
SKG_SA_W4320920036,SKG,SA,26.374002,-0.8329538
NOVEL_DIA_W4387163553,NOVEL,DIA,16.567858,-50.316208
NOVEL_DIA_W4382560004,NOVEL,DIA,21.940495,-29.050236
NOVEL_DIA_W4398233424,NOVEL,DIA,16.805304,-33.189945
NOVEL_DIA_W4379057711,NOVEL,DIA,19.88918,-41.194893
SKG_DIA_W4379057711,SKG,DIA,19.88918,-41.194893
NOVEL_DIA_W4386067316,NOVEL,DIA,-5.7925673,-51.221718
SKG_NLI_W4386067316,SKG,NLI,-5.7925673,-51.221718
NOVEL_DIA_W4386072877,NOVEL,DIA,19.869871,-29.476448
NOVEL_DIA_W4377010595,NOVEL,DIA,22.358198,-21.790686
NOVEL_DIA_W4322631505,NOVEL,DIA,8.663529,-35.377247
NOVEL_DIA_W4386544117,NOVEL,DIA,19.128063,-34.267746
SKG_SA_W4366498198,SKG,SA,11.264397,-24.627989
NOVEL_DIA_W4386347795,NOVEL,DIA,14.275879,-32.576054
NOVEL_DIA_W4361028617,NOVEL,DIA,21.799482,-31.730742
NOVEL_DIA_W4381587418,NOVEL,DIA,-0.9241741,-32.9778
NOVEL_QA_W4381587418,NOVEL,QA,-0.9223096,-32.976635
SKG_DIA_W4381587418,SKG,DIA,-0.92426157,-32.97769
SKG_NLI_W4381587418,SKG,NLI,-0.9223483,-32.976677
SKG_SA_W4381587418,SKG,SA,-0.92426157,-32.97769
NOVEL_SUM_W4381587418,NOVEL,SUM,-0.9223096,-32.976635
NOVEL_DIA_W4380997513,NOVEL,DIA,33.366333,-22.300196
NOVEL_DIA_W4386141641,NOVEL,DIA,10.458305,-34.164536
SKG_DIA_W4386141641,SKG,DIA,10.456624,-34.160767
SKG_NLI_W4386141641,SKG,NLI,10.457217,-34.160362
NOVEL_DIA_W4327518740,NOVEL,DIA,19.633228,-36.220116
SKG_QA_W4327518740,SKG,QA,19.632965,-36.219376
SKG_SUM_W4327518740,SKG,SUM,19.63318,-36.219414
SKG_DIA_W4366989878,SKG,DIA,14.239555,-21.921234
SKG_SA_W4386141641,SKG,SA,10.456912,-34.168224
SKG_SA_W4327918021,SKG,SA,19.122322,-33.48038
NOVEL_DIA_W4366548330,NOVEL,DIA,4.554084,-15.21457
SKG_DIA_W4366548330,SKG,DIA,4.554084,-15.21457
SKG_MT_W4366548330,SKG,MT,4.554084,-15.21457
SKG_QA_W4366548330,SKG,QA,4.5540266,-15.214664
SKG_SA_W4366548330,SKG,SA,4.5540266,-15.214664
NOVEL_DIA_W4386098991,NOVEL,DIA,21.0121,-41.830666
SKG_DIA_W4386098991,SKG,DIA,21.011967,-41.830654
SKG_SUM_W4385878593,SKG,SUM,11.568802,-39.917717
NOVEL_DIA_W4384662964,NOVEL,DIA,-0.5647027,1.0163311
NOVEL_DIA_W4362581834,NOVEL,DIA,29.033567,-24.522282
NOVEL_MT_W4322499406,NOVEL,MT,46.87977,-11.042227
SKG_NLI_W4322499406,SKG,NLI,46.87977,-11.042227
SKG_QA_W4322499406,SKG,QA,46.87977,-11.042227
SKG_DIA_W4327672398,SKG,DIA,26.40299,-40.889477
SKG_SA_W4327672398,SKG,SA,26.40299,-40.889477
NOVEL_DIA_W4380291159,NOVEL,DIA,37.652496,-10.932347
NOVEL_DIA_W4386069852,NOVEL,DIA,24.338245,-36.373367
NOVEL_DIA_W4389203481,NOVEL,DIA,26.229696,-28.191324
SKG_DIA_W4389203481,SKG,DIA,26.229696,-28.191324
NOVEL_DIA_W4366703942,NOVEL,DIA,32.870995,-28.87178
NOVEL_DIA_W4377041488,NOVEL,DIA,42.248295,-13.090345
NOVEL_DIA_W4376255328,NOVEL,DIA,17.064533,-37.38741
NOVEL_DIA_W4327672398,NOVEL,DIA,26.40299,-40.889477
NOVEL_DIA_W4376224599,NOVEL,DIA,15.570233,-32.175438
NOVEL_DIA_W4388817859,NOVEL,DIA,19.111227,-34.81899
NOVEL_DIA_W4360945746,NOVEL,DIA,17.991365,-35.999096
NOVEL_DIA_W4386615720,NOVEL,DIA,20.911283,-28.734295
NOVEL_DIA_W4367175039,NOVEL,DIA,36.481182,-23.680212
NOVEL_DIA_W4385227045,NOVEL,DIA,9.928666,-28.948248
NOVEL_DIA_W4327918021,NOVEL,DIA,19.122446,-33.480457
SKG_QA_W4327918021,SKG,QA,19.122198,-33.48046
NOVEL_SA_W4378470708,NOVEL,SA,20.590773,-24.043503
SKG_DIA_W4378470708,SKG,DIA,20.590807,-24.043657
NOVEL_DIA_W4387169527,NOVEL,DIA,21.069117,-33.259174
NOVEL_DIA_W4323568782,NOVEL,DIA,21.911427,-30.50779
NOVEL_DIA_W4388333366,NOVEL,DIA,23.289753,-39.359924
NOVEL_MT_W4387164156,NOVEL,MT,18.879488,-4.975458
SKG_DIA_W4379054888,SKG,DIA,3.0811992,-43.509373
NOVEL_DIA_W4385469325,NOVEL,DIA,1.4411107,-37.840763
SKG_DIA_W4385469325,SKG,DIA,1.4411919,-37.841152
NOVEL_DIA_W4389977189,NOVEL,DIA,-17.153343,-35.230183
NOVEL_DIA_W4360802167,NOVEL,DIA,13.646193,-26.721592
NOVEL_DIA_W4385302156,NOVEL,DIA,13.129122,-0.97397697
NOVEL_DIA_W4319439342,NOVEL,DIA,30.227392,-14.541361
NOVEL_DIA_W4361282369,NOVEL,DIA,29.250235,-32.449047
NOVEL_SA_W4361282369,NOVEL,SA,29.249237,-32.449345
NOVEL_MT_W4387230320,NOVEL,MT,14.794613,-71.261894
BLOG_NLI_W4385416665,BLOG,NLI,-12.355012,-46.415195
SKG_QA_W4362581834,SKG,QA,29.035406,-24.522003
NOVEL_DIA_W4380685958,NOVEL,DIA,36.956215,-21.915428
NOVEL_DIA_W4327681325,NOVEL,DIA,19.631472,-19.78842
NOVEL_DIA_W4376872703,NOVEL,DIA,14.0309105,-30.904963
SKG_DIA_W4366703942,SKG,DIA,32.870995,-28.87178
SKG_SA_W4366703942,SKG,SA,32.870995,-28.87178
NOVEL_DIA_W4388103056,NOVEL,DIA,17.679583,-29.089693
SKG_DIA_W4386317922,SKG,DIA,17.834274,-21.753365
SKG_PAR_W4386317922,SKG,PAR,17.834156,-21.753443
NOVEL_MT_W4315865958,NOVEL,MT,17.10675,-68.584724
NOVEL_MT_W4385799520,NOVEL,MT,48.58464,-31.416655
NOVEL_MT_W4365479119,NOVEL,MT,15.120989,-71.96719
NOVEL_DIA_W4387873511,NOVEL,DIA,22.976347,-32.847404
NOVEL_DIA_W4321504196,NOVEL,DIA,20.499014,-32.56557
NOVEL_DIA_W4378470708,NOVEL,DIA,20.590763,-24.043423
NOVEL_MT_W4386030674,NOVEL,MT,8.715093,-63.855267
NOVEL_MT_W4323666400,NOVEL,MT,11.044009,-64.91648
NOVEL_DIA_W4381332452,NOVEL,DIA,10.598776,-36.320953
NOVEL_DIA_W4322493981,NOVEL,DIA,35.681328,-41.756653
NOVEL_DIA_W4386317922,NOVEL,DIA,17.834303,-21.753384
SKG_DIA_W4362581834,SKG,DIA,29.035421,-24.521961
SKG_MT_W4362581834,SKG,MT,29.03381,-24.522142
SKG_SA_W4360860566,SKG,SA,-6.019257,-40.689518
SKG_SA_W4362667540,SKG,SA,18.93309,-29.958351
SKG_SA_W4317743691,SKG,SA,-19.739567,-24.941566
SKG_QA_W4380730833,SKG,QA,45.429432,-39.433773
BLOG_DIA_W4367182956,BLOG,DIA,16.976084,-65.81647
BLOG_DIA_W4321748146,BLOG,DIA,38.871986,-25.642225
BLOG_QA_W4321748146,BLOG,QA,38.871986,-25.642225
NOVEL_DIA_W4321748146,NOVEL,DIA,38.871986,-25.642225
BLOG_DIA_W4385416665,BLOG,DIA,-12.355017,-46.41523
NOVEL_DIA_W4319301505,NOVEL,DIA,22.851152,-17.267227
SKG_DIA_W4319301505,SKG,DIA,22.851269,-17.267195
NOVEL_DIA_W4385988359,NOVEL,DIA,2.2966921,-32.122826
NOVEL_DIA_W4313678819,NOVEL,DIA,15.750587,-30.655579
NOVEL_DIA_W4381982883,NOVEL,DIA,16.425789,-26.036768
SKG_DIA_W4381982883,SKG,DIA,16.425999,-26.037245
NOVEL_MT_W4390621251,NOVEL,MT,22.942257,-7.5637646
NOVEL_MT_W4366278627,NOVEL,MT,5.298319,-63.192497
NOVEL_DIA_W4379054888,NOVEL,DIA,3.0812616,-43.508957
SKG_SA_W4323313312,SKG,SA,-15.393759,-21.432732
SKG_SUM_W4323313312,SKG,SUM,-15.393759,-21.432732
NOVEL_MT_W4362657000,NOVEL,MT,17.854485,-66.96677
NOVEL_MT_W4376132442,NOVEL,MT,17.46104,-4.103007
SKG_SUM_W4376132442,SKG,SUM,17.461008,-4.103143
NOVEL_MT_W4376871556,NOVEL,MT,27.35737,-13.114138
SKG_MT_W4376871556,SKG,MT,27.35737,-13.114138
SKG_MT_W4381982883,SKG,MT,16.425789,-26.036768
SKG_QA_W4381982883,SKG,QA,16.425957,-26.03729
SKG_SUM_W4381982883,SKG,SUM,16.426188,-26.03686
NOVEL_DIA_W4383818129,NOVEL,DIA,14.9096155,-34.598732
SKG_DIA_W4383818129,SKG,DIA,14.909582,-34.598934
SKG_MT_W4383818129,SKG,MT,14.909609,-34.598766
SKG_QA_W4383818129,SKG,QA,14.909609,-34.598766
NOVEL_DIA_W4385878593,NOVEL,DIA,11.56869,-39.91746
SKG_DIA_W4385878593,SKG,DIA,11.571473,-39.916203
SKG_MT_W4385878593,SKG,MT,11.568828,-39.917786
SKG_PAR_W4385878593,SKG,PAR,11.575984,-39.916084
SKG_QA_W4385878593,SKG,QA,11.572694,-39.918217
SKG_SA_W4385878593,SKG,SA,11.576659,-39.91751
BLOG_SUM_W4313889995,BLOG,SUM,5.8209577,-54.489742
SKG_SUM_W4362581834,SKG,SUM,29.033567,-24.522282
NOVEL_DIA_W4323848232,NOVEL,DIA,12.287545,-26.666574
NOVEL_MT_W4385613852,NOVEL,MT,8.05204,-64.24464
NOVEL_MT_W4386075553,NOVEL,MT,11.679455,-0.2950693
NOVEL_MT_W4384296800,NOVEL,MT,14.746966,-68.538124
NOVEL_MT_W4376869874,NOVEL,MT,17.219267,-60.649845
NOVEL_SA_W1541164384,NOVEL,SA,35.308308,-43.02994
NOVEL_SA_W4324309277,NOVEL,SA,36.249462,-55.292084
SKG_DIA_W4324309277,SKG,DIA,36.249397,-55.292175
SKG_QA_W4324309277,SKG,QA,36.249397,-55.292175
NOVEL_MT_W4386113271,NOVEL,MT,-22.045172,-14.502051
NOVEL_DIA_W4361298490,NOVEL,DIA,30.235596,-22.533295
NOVEL_DIA_W4362584541,NOVEL,DIA,26.835176,-24.294376
NOVEL_DIA_W4361204578,NOVEL,DIA,22.141006,-37.896694
NOVEL_DIA_W4360980141,NOVEL,DIA,21.730568,-34.074074
SKG_DIA_W4360980141,SKG,DIA,21.730568,-34.074074
NOVEL_MT_W4323313312,NOVEL,MT,-15.393746,-21.432747
SKG_NLI_W4323313312,SKG,NLI,-15.393759,-21.432732
BLOG_QA_W4386961654,BLOG,QA,17.303629,-49.40257
NOVEL_DIA_W4386961654,NOVEL,DIA,17.3036,-49.402645
BLOG_DIA_W4384823096,BLOG,DIA,12.376179,-66.4751
NOVEL_DIA_W4378574344,NOVEL,DIA,4.8584914,-28.108763
SKG_SA_W4321506460,SKG,SA,17.973566,-40.977467
SKG_SA_W4381511236,SKG,SA,19.048164,-42.516075
NOVEL_DIA_W4389437528,NOVEL,DIA,16.906803,-32.612347
NOVEL_QA_W4386071687,NOVEL,QA,-42.06649,9.71824
NOVEL_MT_W4382007903,NOVEL,MT,6.4046125,-55.709675
NOVEL_QA_W4388424540,NOVEL,QA,23.262587,-43.952824
NOVEL_MT_W4385827828,NOVEL,MT,47.633537,-35.36454
NOVEL_SA_W4385827828,NOVEL,SA,47.633537,-35.36454
NOVEL_MT_W4382372079,NOVEL,MT,7.248118,4.850176
NOVEL_MT_W4388616071,NOVEL,MT,21.913866,-7.137026
SKG_NLI_W4388616071,SKG,NLI,21.91384,-7.137021
NOVEL_MT_W4367676419,NOVEL,MT,10.327857,-68.18329
SKG_SUM_W4387835442,SKG,SUM,-1.8197482,-13.832323
SKG_MT_W4360980141,SKG,MT,21.73057,-34.074074
SKG_QA_W4360980141,SKG,QA,21.73057,-34.074074
SKG_SUM_W4360980141,SKG,SUM,21.73057,-34.074074
NOVEL_DIA_W4320495408,NOVEL,DIA,20.531897,-33.483395
NOVEL_DIA_W4323050332,NOVEL,DIA,11.821369,-28.996044
SKG_DIA_W4323050332,SKG,DIA,11.82139,-28.995718
SKG_MT_W4323050332,SKG,MT,11.821058,-28.996466
SKG_QA_W4323050332,SKG,QA,11.821847,-28.995771
SKG_SUM_W4323050332,SKG,SUM,11.82163,-28.995739
BLOG_SUM_W4386448978,BLOG,SUM,18.64088,-67.63802
NOVEL_DIA_W4361289889,NOVEL,DIA,30.15881,-21.928019
NOVEL_DIA_W4368367885,NOVEL,DIA,10.384024,-27.038296
SKG_SA_W4319440851,SKG,SA,25.7542,0.031393394
SKG_QA_W4380871934,SKG,QA,45.528133,-33.505676
BLOG_DIA_W4386961654,BLOG,DIA,17.303158,-49.40223
SKG_QA_W4387835442,SKG,QA,-1.8186115,-13.832363
SKG_SA_W4362659486,SKG,SA,1.0602752,-13.360751
NOVEL_DIA_W4318671267,NOVEL,DIA,21.35352,-19.315847
BLOG_QA_W4385416665,BLOG,QA,-12.354994,-46.41468
BLOG_SA_W4385416665,BLOG,SA,-12.355017,-46.41523
SKG_SUM_W4380871934,SKG,SUM,45.52768,-33.505634
SKG_QA_W4368358112,SKG,QA,37.468678,-57.304413
SKG_QA_W4389132715,SKG,QA,14.64452,-7.54278
SKG_QA_W4384665204,SKG,QA,44.503017,-35.78895
SKG_QA_W4376611376,SKG,QA,29.828661,-59.148033
SKG_QA_W4382464460,SKG,QA,-39.945236,7.8796906
SKG_QA_W4320891754,SKG,QA,44.276787,-37.387016
SKG_QA_W4384922756,SKG,QA,49.005955,-32.466614
SKG_SUM_W4384922756,SKG,SUM,49.00594,-32.46643
SKG_SUM_W4380730833,SKG,SUM,45.429375,-39.43224
SKG_QA_W4376321189,SKG,QA,37.176334,-27.51637
SKG_MT_W4366091323,SKG,MT,-7.4501567,-43.10559
SKG_NLI_W4366091323,SKG,NLI,-7.4504046,-43.105633
SKG_PAR_W4366091323,SKG,PAR,-7.4457235,-43.10578
SKG_QA_W4366091323,SKG,QA,-7.4510245,-43.105705
SKG_DIA_W4385827828,SKG,DIA,47.63359,-35.363792
NOVEL_QA_W4379929708,NOVEL,QA,-42.834946,-10.583759
NOVEL_MT_W2499368528,NOVEL,MT,36.3428,-39.552948
SKG_DIA_W4389437528,SKG,DIA,16.90626,-32.6114
SKG_MT_W4389437528,SKG,MT,16.906176,-32.61141
SKG_QA_W4389437528,SKG,QA,16.906155,-32.61136
NOVEL_DIA_W4318263917,NOVEL,DIA,26.746683,-18.029371
NOVEL_DIA_W4367595583,NOVEL,DIA,-6.0933704,-34.50863
NOVEL_DIA_W4387835442,NOVEL,DIA,-1.8197272,-13.832328
SKG_DIA_W4387835442,SKG,DIA,-1.819748,-13.832323
SKG_MT_W4387835442,SKG,MT,-1.819748,-13.832323
SKG_NLI_W4387835442,SKG,NLI,-1.8186115,-13.832363
SKG_SUM_W4319460874,SKG,SUM,35.292576,-10.397377
NOVEL_DIA_W4324046518,NOVEL,DIA,19.30659,-38.55313
SKG_MT_W4324046518,SKG,MT,19.30659,-38.55313
SKG_QA_W4324046518,SKG,QA,19.30659,-38.55313
NOVEL_DIA_W4317910584,NOVEL,DIA,12.576077,-23.099463
SKG_DIA_W4317910584,SKG,DIA,12.576005,-23.099386
SKG_MT_W4317910584,SKG,MT,12.576078,-23.099464
SKG_NLI_W4317910584,SKG,NLI,12.576078,-23.099464
SKG_QA_W4317910584,SKG,QA,12.5761175,-23.099504
NOVEL_DIA_W4384154918,NOVEL,DIA,10.6977,-16.821724
SKG_SA_W4360620450,SKG,SA,17.556429,-44.177647
NOVEL_DIA_W4367310920,NOVEL,DIA,36.256424,-24.496792
SKG_DIA_W4388503650,SKG,DIA,26.106377,-48.58248
SKG_QA_W4388503650,SKG,QA,26.106468,-48.582146
SKG_SUM_W4388503650,SKG,SUM,26.106377,-48.58248
NOVEL_MT_W4385527149,NOVEL,MT,-22.187208,-14.507834
NOVEL_SA_W4376138804,NOVEL,SA,38.02628,-46.415558
NOVEL_SA_W4384277430,NOVEL,SA,27.475128,-31.82086
SKG_DIA_W4366091323,SKG,DIA,-7.4501386,-43.10579
NOVEL_SA_W4386800155,NOVEL,SA,-2.6824403,-46.938282
NOVEL_SA_W4319831789,NOVEL,SA,10.0796385,-36.910225
SKG_SA_W4319831789,SKG,SA,10.079633,-36.910255
NOVEL_SUM_W4319831789,NOVEL,SUM,10.079629,-36.91017
NOVEL_SA_W4322502716,NOVEL,SA,36.764282,-51.585136
NOVEL_SA_W4361019934,NOVEL,SA,7.5187373,-16.146204
SKG_SA_W4366091323,SKG,SA,-7.450713,-43.10541
SKG_SUM_W4366091323,SKG,SUM,-7.450713,-43.10541
NOVEL_SA_W4315436281,NOVEL,SA,32.960884,-51.819313
NOVEL_DIA_W4319460874,NOVEL,DIA,35.292576,-10.397377
NOVEL_QA_W4319460874,NOVEL,QA,35.292435,-10.397207
SKG_DIA_W4319460874,SKG,DIA,35.29258,-10.397375
SKG_QA_W4319460874,SKG,QA,35.292435,-10.397207
NOVEL_DIA_W4319662928,NOVEL,DIA,36.504906,-11.498651
SKG_MT_W4319662928,SKG,MT,36.504906,-11.498651
SKG_NLI_W4319662928,SKG,NLI,36.504906,-11.498651
SKG_QA_W4319662928,SKG,QA,36.50491,-11.4986515
NOVEL_DIA_W4360620450,NOVEL,DIA,17.55644,-44.17743
SKG_DIA_W4360620450,SKG,DIA,17.55644,-44.17743
SKG_MT_W4360620450,SKG,MT,17.55639,-44.17856
SKG_PAR_W4360620450,SKG,PAR,17.556288,-44.17841
SKG_QA_W4360620450,SKG,QA,17.556181,-44.178337
BLOG_SA_W4319167005,BLOG,SA,11.487805,-17.472054
SKG_DIA_W4322766882,SKG,DIA,-9.4499655,-17.850166
SKG_NLI_W4322766882,SKG,NLI,-9.449957,-17.850378
SKG_PAR_W4322766882,SKG,PAR,-9.4500065,-17.850245
BLOG_SUM_W2190691619,BLOG,SUM,20.050776,-6.778674
BLOG_SUM_W4382358979,BLOG,SUM,46.678318,-26.555399
NOVEL_SA_W4384498679,NOVEL,SA,45.260265,-38.10967
SKG_SUM_W4322766882,SKG,SUM,-9.449988,-17.850416
SKG_DIA_W4376226279,SKG,DIA,-12.169991,-29.25179
SKG_MT_W4376226279,SKG,MT,-12.1699915,-29.251791
SKG_NLI_W4376226279,SKG,NLI,-12.1699915,-29.251791
BLOG_SA_W4386634686,BLOG,SA,-3.560189,-39.43897
BLOG_SA_W4386836424,BLOG,SA,-13.91842,-28.515215
BLOG_SA_W4319599375,BLOG,SA,9.229625,-37.38553
BLOG_SA_W4377197101,BLOG,SA,12.7611885,-48.59911
BLOG_SA_W4382310424,BLOG,SA,16.851156,-48.333332
BLOG_SA_W4383068763,BLOG,SA,12.103911,-41.25446
BLOG_SA_W3043638540,BLOG,SA,-6.858725,-40.141365
BLOG_SUM_W4385118605,BLOG,SUM,46.514164,-26.65837
BLOG_SUM_W4388823657,BLOG,SUM,-19.603151,-39.30737
SKG_QA_W4361019934,SKG,QA,7.5187373,-16.146204
BLOG_SUM_W4362515116,BLOG,SUM,-17.292252,-34.185173
BLOG_SA_W4383605161,BLOG,SA,-3.212326,-35.2408
NOVEL_SA_W4321153003,NOVEL,SA,10.250616,-22.773361
BLOG_DIA_W4382280288,BLOG,DIA,26.36081,-30.92729
BLOG_DIA_W3092541244,BLOG,DIA,7.403021,-35.95982
BLOG_NLI_W3092541244,BLOG,NLI,7.4032073,-35.959976
BLOG_SUM_W4323653529,BLOG,SUM,4.7544208,-54.282734
BLOG_SUM_W4379966446,BLOG,SUM,12.981947,-67.65094
BLOG_SA_W4324071194,BLOG,SA,31.262875,-28.192629
BLOG_SA_W4387956898,BLOG,SA,9.844018,-49.90864
BLOG_SA_W4361866125,BLOG,SA,4.6299167,-2.8716853
BLOG_QA_W4384276655,BLOG,QA,16.99891,-64.50911
BLOG_SA_W4318472692,BLOG,SA,37.015568,-53.646545
BLOG_SA_W4385556979,BLOG,SA,-5.7259884,-42.18753
BLOG_SA_W4322736091,BLOG,SA,-5.3798776,-39.19204
BLOG_SA_W4324030804,BLOG,SA,-7.6662693,-40.538155
SKG_QA_W4322766882,SKG,QA,-9.450043,-17.850279
SKG_SA_W4322766882,SKG,SA,-9.449959,-17.85045
SKG_MT_W4385572634,SKG,MT,54.091923,21.941946
SKG_QA_W4376226279,SKG,QA,-12.169991,-29.25179
SKG_SA_W4376226279,SKG,SA,-12.169991,-29.25179
SKG_SUM_W4376226279,SKG,SUM,-12.1699915,-29.251791
BLOG_QA_W4385422591,BLOG,QA,28.946316,-29.08306
NOVEL_DIA_W4385422591,NOVEL,DIA,28.946316,-29.08306
BLOG_QA_W4360891289,BLOG,QA,9.412449,-7.047033
SKG_QA_W3163892065,SKG,QA,16.730062,-21.095446
BLOG_SA_W4321153003,BLOG,SA,10.25255,-22.772318
SKG_QA_W4324129606,SKG,QA,12.628578,-15.55551
SKG_SUM_W4324129606,SKG,SUM,12.628683,-15.555542
SKG_QA_W4388455891,SKG,QA,24.308561,-7.8530273
SKG_QA_W4380574892,SKG,QA,44.2473,-36.78036
SKG_QA_W4385782790,SKG,QA,42.502552,-53.320793
SKG_PAR_W4387414057,SKG,PAR,18.700315,-19.884926
NOVEL_DIA_W4321153003,NOVEL,DIA,10.250616,-22.773361
BLOG_QA_W4313648826,BLOG,QA,-4.401789,-43.46918
BLOG_QA_W4388290259,BLOG,QA,9.535743,-62.477367
NOVEL_MT_W4388290259,NOVEL,MT,9.535767,-62.477295
BLOG_PAR_W4322717806,BLOG,PAR,31.101862,-48.370007
BLOG_PAR_W4388733340,BLOG,PAR,14.094703,-32.613228
SKG_DIA_W4389636360,SKG,DIA,6.227208,-1.1703554
SKG_NLI_W4389636360,SKG,NLI,6.227208,-1.1703554
SKG_PAR_W4389636360,SKG,PAR,6.227208,-1.1703554
BLOG_SA_W4327518725,BLOG,SA,44.289425,-15.786836
BLOG_SA_W4386619339,BLOG,SA,8.100012,-48.878033
BLOG_QA_W4381598461,BLOG,QA,-20.090607,-41.124035
NOVEL_QA_W4381598461,NOVEL,QA,-20.09085,-41.12492
SKG_DIA_W4383551991,SKG,DIA,21.328436,-52.64673
SKG_SA_W4383551991,SKG,SA,21.328384,-52.646694
