node_id,node_type,title,domain,split,year,openalex_id,cited_by_count,score,method
SKG_SA_467,Paper,A Multi-Task Incremental Learning Framework with Category Name Embedding for Aspect-Category Sentiment Analysis,SA,SKG,2020.0,https://openalex.org/W3105259960,29.0,0.6132343807620482,tfidf
SKG_SA_469,Paper,UoM Using Explicit Semantic Analysis for Classifying Sentiments,SA,SKG,2013.0,https://openalex.org/W2251518459,5.0,0.8128601496458182,tfidf
SKG_SA_470,Paper,DomBERT Domain-oriented Language Model for Aspect-based Sentiment Analysis,SA,SKG,2020.0,https://openalex.org/W3103223797,55.0,0.7575161020463262,tfidf
SKG_SA_475,Paper,funSentiment at SemEval-2017 Task 5 Fine-Grained Sentiment Analysis on Financial Microblogs Using Word Vectors Built from StockTwits and Twitter,SA,SKG,2017.0,https://openalex.org/W2751360925,3.0,0.6743699619724953,tfidf
SKG_SA_478,Paper,"Sentiment and Emotion help Sarcasm A Multi-task Learning Framework for Multi-Modal Sarcasm, Sentiment and Emotion Analysis",SA,SKG,2020.0,https://openalex.org/W3035177206,127.0,0.5613852941009707,tfidf
SKG_SA_479,Paper,Multi-Channel Convolutional Neural Network for Twitter Emotion and Sentiment Recognition,SA,SKG,2019.0,https://openalex.org/W2946742686,26.0,0.5875856015773698,tfidf
SKG_SA_484,Paper,GU-MLT-LT Sentiment Analysis of Short Messages using Linguistic Features and Stochastic Gradient Descent,SA,SKG,2013.0,https://openalex.org/W2250840214,37.0,0.6893783211708069,semantic
SKG_SA_487,Paper,Joint Learning for Targeted Sentiment Analysis,SA,SKG,2018.0,https://openalex.org/W2890240222,71.0,0.7491735874993367,tfidf
SKG_SA_488,Paper,Unpaired Sentiment-to-Sentiment Translation A Cycled Reinforcement Learning Approach,SA,SKG,2018.0,https://openalex.org/W2963034998,198.0,0.7519599592326796,tfidf
SKG_SA_490,Paper,Context-aware Learning for Sentence-level Sentiment Analysis with Posterior Regularization,SA,SKG,2014.0,https://openalex.org/W2250981850,125.0,0.6928353897796861,tfidf
SKG_SA_493,Paper,Neural Sentiment Classification with User and Product Attention,SA,SKG,2016.0,https://openalex.org/W2563010554,340.0,0.8186794685672734,tfidf
SKG_SA_495,Paper,Recurrent Attention Network on Memory for Aspect Sentiment Analysis,SA,SKG,2017.0,https://openalex.org/W2757541972,1012.0,0.6725893713166589,tfidf
SKG_SA_496,Paper,Language Independent Sentiment Analysis with Sentiment-Specific Word Embeddings,SA,SKG,2018.0,https://openalex.org/W2899800839,12.0,0.7140924979957392,tfidf
SKG_SA_497,Paper,Recursive Neural Conditional Random Fields for Aspect-based Sentiment Analysis,SA,SKG,2016.0,https://openalex.org/W2962843214,423.0,0.7655330175449775,tfidf
SKG_SA_498,Paper,Aspect Sentiment Classification with Aspect-Specific Opinion Spans,SA,SKG,2020.0,https://openalex.org/W3091996431,1.0,0.6446313019247991,tfidf
SKG_SA_500,Paper,SentiSys at SemEval-2016 Task 5 Opinion Target Extraction and Sentiment Polarity Detection,SA,SKG,2016.0,https://openalex.org/W2468331798,8.0,0.7172003388404846,semantic
SKG_SA_503,Paper,Self-Attention A Better Building Block for Sentiment Analysis Neural Network Classifiers,SA,SKG,2018.0,https://openalex.org/W2900120976,70.0,0.7284183777817239,tfidf
SKG_SA_504,Paper,Modeling Social Norms Evolution for Personalized Sentiment Classification,SA,SKG,2016.0,https://openalex.org/W2507320671,20.0,0.8151792542744722,tfidf
SKG_SA_505,Paper,Compositional Matrix-Space Models for Sentiment Analysis,SA,SKG,2011.0,https://openalex.org/W42251416,164.0,0.6521333493223554,tfidf
SKG_SA_506,Paper,Attention Modeling for Targeted Sentiment,SA,SKG,2017.0,https://openalex.org/W2740567223,246.0,0.5922749573532902,tfidf
SKG_SA_509,Paper,Sentiment-Aspect Extraction based on Restricted Boltzmann Machines,SA,SKG,2015.0,https://openalex.org/W2250851590,71.0,0.547160371548502,tfidf
SKG_SA_510,Paper,Contextual Bidirectional Long Short-Term Memory Recurrent Neural Network Language Models A Generative Approach to Sentiment Analysis,SA,SKG,2017.0,https://openalex.org/W2740586471,98.0,0.6717029213905334,semantic
SKG_SA_511,Paper,ECNU at SemEval-2017 Task 5 An Ensemble of Regression Algorithms with Effective Features for Fine-Grained Sentiment Analysis in Financial Domain,SA,SKG,2017.0,https://openalex.org/W2751249453,36.0,0.6239182008070572,tfidf
SKG_SA_516,Paper,Rethinking Attribute Representation and Injection for Sentiment Classification,SA,SKG,2019.0,https://openalex.org/W2969916752,2.0,0.7486150857413686,tfidf
SKG_SA_517,Paper,SemEval-2014 Task 9 Sentiment Analysis in Twitter,SA,SKG,2014.0,https://openalex.org/W2250243742,615.0,0.5495307588185903,tfidf
SKG_SA_518,Paper,BAKSA at SemEval-2020 Task 9 Bolstering CNN with Self-Attention for Sentiment Analysis of Code Mixed Text,SA,SKG,2020.0,https://openalex.org/W3044339920,4.0,0.5691913098654294,tfidf
SKG_SA_519,Paper,Multi-Instance Multi-Label Learning Networks for Aspect-Category Sentiment Analysis,SA,SKG,2020.0,https://openalex.org/W3106213915,44.0,0.828909013319876,tfidf
SKG_SA_520,Paper,FEUP at SemEval-2017 Task 5 Predicting Sentiment Polarity and Intensity with Financial Word Embeddings,SA,SKG,2017.0,https://openalex.org/W2607720065,0.0,0.6867745620933238,tfidf
SKG_SA_521,Paper,Context-aware Embedding for Targeted Aspect-based Sentiment Analysis,SA,SKG,2019.0,https://openalex.org/W2950864851,49.0,0.5316913348578183,tfidf
SKG_SA_525,Paper,De-Mixing Sentiment from Code-Mixed Text,SA,SKG,2019.0,https://openalex.org/W2949454212,50.0,0.6130791736099116,tfidf
SKG_SA_526,Paper,Mining User Relations from Online Discussions using Sentiment Analysis and Probabilistic Matrix Factorization,SA,SKG,2013.0,https://openalex.org/W2152830814,12.0,0.5862671378477042,tfidf
SKG_SA_527,Paper,A Comparative Study of Bayesian Models for Unsupervised Sentiment Detection,SA,SKG,2010.0,https://openalex.org/W2119188197,41.0,0.8358026199112195,tfidf
SKG_SA_530,Paper,Improving Twitter Sentiment Analysis with Topic-Based Mixture Modeling and Semi-Supervised Training,SA,SKG,2014.0,https://openalex.org/W2251009596,91.0,0.7062588124420104,tfidf
SKG_SA_531,Paper,Sentiment Flow - A General Model of Web Review Argumentation,SA,SKG,2015.0,https://openalex.org/W2252126482,24.0,0.6309826501462763,tfidf
SKG_SA_535,Paper,Deep Convolutional Neural Network Textual Features and Multiple Kernel Learning for Utterance-level Multimodal Sentiment Analysis,SA,SKG,2015.0,https://openalex.org/W2251394420,534.0,0.6195931485394196,tfidf
SKG_SA_537,Paper,TSA-INF at SemEval-2017 Task 4 An Ensemble of Deep Learning Architectures Including Lexicon Features for Twitter Sentiment Analysis,SA,SKG,2017.0,https://openalex.org/W2752836237,7.0,0.5914394692538658,tfidf
SKG_SA_538,Paper,SentiLARE Sentiment-Aware Language Representation Learning with Linguistic Knowledge,SA,SKG,2020.0,https://openalex.org/W3105111366,137.0,0.6960709979136451,tfidf
SKG_SA_540,Paper,UNITOR Aspect Based Sentiment Analysis with Structured Learning,SA,SKG,2014.0,https://openalex.org/W2251089481,36.0,0.543972770884751,tfidf
SKG_SA_541,Paper,Learning Explicit and Implicit Structures for Targeted Sentiment Analysis,SA,SKG,2019.0,https://openalex.org/W2970895602,26.0,0.5905739554886769,tfidf
SKG_SA_542,Paper,Adjective Intensity and Sentiment Analysis,SA,SKG,2015.0,https://openalex.org/W2251592867,29.0,0.5184133285692244,tfidf
SKG_SA_543,Paper,Context-aware Interactive Attention for Multi-modal Sentiment and Emotion Analysis,SA,SKG,2019.0,https://openalex.org/W2971050617,87.0,0.6338141345157058,tfidf
SKG_SA_544,Paper,Holistic Sentiment Analysis Across Languages Multilingual Supervised Latent Dirichlet Allocation,SA,SKG,2010.0,https://openalex.org/W1508001288,132.0,0.6043681672061398,tfidf
SKG_SA_545,Paper,SWATCS65 Sentiment Classification Using an Ensemble of Class Projects,SA,SKG,2015.0,https://openalex.org/W2148309298,1.0,0.7487142086029053,semantic
SKG_SA_546,Paper,LT3 at SemEval-2020 Task 9 Cross-lingual Embeddings for Sentiment Analysis of Hinglish Social Media Text,SA,SKG,2020.0,https://openalex.org/W3093958661,0.0,0.57101534642271,tfidf
SKG_SA_547,Paper,Exploiting Document Knowledge for Aspect-level Sentiment Classification,SA,SKG,2018.0,https://openalex.org/W2964098749,219.0,0.7052636427238492,tfidf
SKG_SA_548,Paper,KinGDOM Knowledge-Guided DOMain Adaptation for Sentiment Analysis,SA,SKG,2020.0,https://openalex.org/W3021781110,8.0,0.7044503462459762,tfidf
SKG_SA_549,Paper,Sentiment Classification towards Question-Answering with Hierarchical Matching Network,SA,SKG,2018.0,https://openalex.org/W2892217184,27.0,0.7599439427831192,tfidf
SKG_SA_551,Paper,Cross-Domain Sentiment Classification with Target Domain Specific Information,SA,SKG,2018.0,https://openalex.org/W2798984401,93.0,0.5136225889103185,tfidf
SKG_SA_552,Paper,A Multi-sentiment-resource Enhanced Attention Network for Sentiment Classification,SA,SKG,2018.0,https://openalex.org/W2799100448,53.0,0.7025186139677773,tfidf
SKG_SA_553,Paper,Utilizing BERT for Aspect-Based Sentiment Analysis via Constructing Auxiliary Sentence,SA,SKG,2019.0,https://openalex.org/W2923978210,348.0,0.680227607994596,tfidf
SKG_SA_554,Paper,Do Neighbours Help An Exploration of Graph-based Algorithms for Cross-domain Sentiment Classification,SA,SKG,2012.0,https://openalex.org/W2132315474,61.0,0.6343855630761732,tfidf
SKG_SA_555,Paper,Predicting Discourse Structure using Distant Supervision from Sentiment,SA,SKG,2019.0,https://openalex.org/W2970008578,24.0,0.7700111269950867,semantic
SKG_SA_556,Paper,Coooolll A Deep Learning System for Twitter Sentiment Classification,SA,SKG,2014.0,https://openalex.org/W2129011250,241.0,0.8164157735440853,tfidf
SKG_SA_557,Paper,Columbia NLP Sentiment Detection of Subjective Phrases in Social Media,SA,SKG,2013.0,https://openalex.org/W2125532150,11.0,0.5486647738940904,tfidf
SKG_SA_558,Paper,DebugSL An Interactive Tool for Debugging Sentiment Lexicons,SA,SKG,2018.0,https://openalex.org/W2807503645,4.0,0.701518920759222,tfidf
SKG_SA_564,Paper,Splusplus A Feature-Rich Two-stage Classifier for Sentiment Analysis of Tweets,SA,SKG,2015.0,https://openalex.org/W2126743576,9.0,0.6352501929381529,tfidf
SKG_SA_565,Paper,Identifying High-Impact Sub-Structures for Convolution Kernels in Document-level Sentiment Classification,SA,SKG,2012.0,https://openalex.org/W2121276225,23.0,0.6639175929712954,tfidf
SKG_SA_566,Paper,iLab-Edinburgh at SemEval-2016 Task 7 A Hybrid Approach for Determining Sentiment Intensity of Arabic Twitter Phrases,SA,SKG,2016.0,https://openalex.org/W2472386668,22.0,0.6454257409392958,tfidf
SKG_SA_567,Paper,Harnessing WordNet Senses for Supervised Sentiment Classification,SA,SKG,2011.0,https://openalex.org/W2105253924,38.0,0.7034497394922575,tfidf
SKG_SA_576,Paper,A Multilingual BPE Embedding Space for Universal Sentiment Lexicon Induction,SA,SKG,2019.0,https://openalex.org/W2951112541,11.0,0.7377718959668668,tfidf
SKG_SA_577,Paper,AMI&ERIC How to Learn with Naive Bayes and Prior Knowledge an Application to Sentiment Analysis,SA,SKG,2013.0,https://openalex.org/W2168088103,5.0,0.6198009818909126,tfidf
SKG_SA_578,Paper,IITP at SemEval-2017 Task 5 An Ensemble of Deep Learning and Feature Based Models for Financial Sentiment Analysis,SA,SKG,2017.0,https://openalex.org/W2751140544,34.0,0.6609773854773605,tfidf
SKG_SA_581,Paper,Tree Communication Models for Sentiment Analysis,SA,SKG,2019.0,https://openalex.org/W2952280064,39.0,0.7162850064656241,tfidf
SKG_SA_583,Paper,NLANGP at SemEval-2016 Task 5 Improving Aspect Based Sentiment Analysis using Neural Network Features,SA,SKG,2016.0,https://openalex.org/W2469885001,118.0,0.6613138328012934,tfidf
SKG_SA_584,Paper,Learning Sentiment Memories for Sentiment Modification without Parallel Data,SA,SKG,2018.0,https://openalex.org/W2888556895,58.0,0.552551668103965,tfidf
SKG_SA_585,Paper,Importance of Self-Attention for Sentiment Analysis,SA,SKG,2018.0,https://openalex.org/W2914713622,61.0,0.5723955290163443,tfidf
SKG_SA_586,Paper,Position-Aware Tagging for Aspect Sentiment Triplet Extraction,SA,SKG,2020.0,https://openalex.org/W3105083537,259.0,0.7720182746919316,tfidf
SKG_SA_587,Paper,Distinguishing Clinical Sentiment The Importance of Domain Adaptation in Psychiatric Patient Health Records,SA,SKG,2019.0,https://openalex.org/W4288375423,1.0,0.5406565888927831,tfidf
SKG_SA_590,Paper,USNA A Dual-Classifier Approach to Contextual Sentiment Analysis,SA,SKG,2013.0,https://openalex.org/W2162506413,1.0,0.5699823691782198,tfidf
SKG_SA_591,Paper,Aspect Sentiment Classification with Document-level Sentiment Preference Modeling,SA,SKG,2020.0,https://openalex.org/W3034442148,67.0,0.5127777319125252,tfidf
SKG_SA_592,Paper,RoseMerry A Baseline Message-level Sentiment Classification System,SA,SKG,2015.0,https://openalex.org/W2115718228,8.0,0.6594897760853635,tfidf
SKG_SA_593,Paper,Refining Word Embeddings for Sentiment Analysis,SA,SKG,2017.0,https://openalex.org/W2760392765,190.0,0.5703009500106875,tfidf
SKG_SA_594,Paper,Detecting Stance in Tweets And Analyzing its Interaction with Sentiment,SA,SKG,2016.0,https://openalex.org/W2509222396,125.0,0.5703552556556195,tfidf
SKG_SA_595,Paper,IHS-RD-Belarus at SemEval-2016 Task 5 Detecting Sentiment Polarity Using the Heatmap of Sentence,SA,SKG,2016.0,https://openalex.org/W2472093023,4.0,0.7215502262115479,semantic
SKG_SA_596,Paper,PhraseRNN Phrase Recursive Neural Network for Aspect-based Sentiment Analysis,SA,SKG,2015.0,https://openalex.org/W2251792193,266.0,0.7346865555556527,tfidf
SKG_SA_597,Paper,Recursive Deep Models for Semantic Compositionality Over a Sentiment Treebank,SA,SKG,2013.0,https://openalex.org/W2251939518,6646.0,0.6474864374707289,tfidf
SKG_SA_598,Paper,LexicalAT Lexical-Based Adversarial Reinforcement Training for Robust Sentiment Classification,SA,SKG,2019.0,https://openalex.org/W2984775670,20.0,0.6749235030729027,tfidf
SKG_SA_602,Paper,Transformation Networks for Target-Oriented Sentiment Classification,SA,SKG,2018.0,https://openalex.org/W2963240575,499.0,0.796288878814616,tfidf
SKG_SA_608,Paper,Identifying Political Sentiment between Nation States with Social Media,SA,SKG,2015.0,https://openalex.org/W2250930198,45.0,0.6543587633838923,tfidf
SKG_SA_609,Paper,Sentiment Relevance,SA,SKG,2013.0,https://openalex.org/W2293000748,14.0,0.6011088259204521,tfidf
SKG_SA_610,Paper,Syntax-Aware Aspect Level Sentiment Classification with Graph Attention Networks,SA,SKG,2019.0,https://openalex.org/W2970583420,292.0,0.8134512529266941,tfidf
SKG_SA_617,Paper,TGB at SemEval-2016 Task 5 Multi-Lingual Constraint System for Aspect Based Sentiment Analysis,SA,SKG,2016.0,https://openalex.org/W2465743871,13.0,0.6194981336593628,semantic
SKG_SA_618,Paper,JOINT_FORCES Unite Competing Sentiment Classifiers with Random Forest,SA,SKG,2014.0,https://openalex.org/W2166107122,2.0,0.7519428133964539,semantic
SKG_SA_620,Paper,Octa Omissions and Conflicts in Target-Aspect Sentiment Analysis,SA,SKG,2020.0,https://openalex.org/W3105646234,3.0,0.9110110069133796,tfidf
SKG_SA_622,Paper,Author-aware Aspect Topic Sentiment Model to Retrieve Supporting Opinions from Reviews,SA,SKG,2017.0,https://openalex.org/W2757512670,18.0,0.7280547368950033,tfidf
SKG_SA_623,Paper,A Personalized Sentiment Model with Textual and Contextual Information,SA,SKG,2019.0,https://openalex.org/W2985225248,3.0,0.5582197941085846,tfidf
SKG_SA_628,Paper,Human-Like Decision Making Document-level Aspect Sentiment Classification via Hierarchical Reinforcement Learning,SA,SKG,2019.0,https://openalex.org/W2970828926,25.0,0.6688255611320748,tfidf
SKG_SA_629,Paper,ARB-SEN at SemEval-2018 Task1 A New Set of Features for Enhancing the Sentiment Intensity Prediction in Arabic Tweets,SA,SKG,2018.0,https://openalex.org/W2807683594,2.0,0.5840245363784551,tfidf
SKG_SA_630,Paper,Contextual Bidirectional Long Short-Term Memory Recurrent Neural Network Language Models A Generative Approach to Sentiment Analysis,SA,SKG,2017.0,https://openalex.org/W2740586471,98.0,0.7151954188186155,tfidf
SKG_SA_631,Paper,Sentiment Expression Boundaries in Sentiment Polarity Classification,SA,SKG,2018.0,https://openalex.org/W2900108853,2.0,0.5404938088750274,tfidf
SKG_SA_632,Paper,On the Role of Text Preprocessing in Neural Network Architectures An Evaluation Study on Text Categorization and Sentiment Analysis,SA,SKG,2018.0,https://openalex.org/W2725310424,25.0,0.5649294941099844,tfidf
SKG_SA_633,Paper,SSA-UO Unsupervised Sentiment Analysis in Twitter,SA,SKG,2013.0,https://openalex.org/W2251692777,12.0,0.7214734554290771,semantic
SKG_SA_634,Paper,Dimensional Sentiment Analysis Using a Regional CNN-LSTM Model,SA,SKG,2016.0,https://openalex.org/W2514588627,583.0,0.7768180493224334,tfidf
SKG_SA_636,Paper,Super Characters A Conversion from Sentiment Classification to Image Classification,SA,SKG,2018.0,https://openalex.org/W2896631555,34.0,0.6286849701677979,tfidf
NOVEL_SUM_3,Paper,Sliding Selector Network with Dynamic Memory for Extractive Summarization of Long Documents,SUM,NOVEL,2021.0,https://openalex.org/W3172540065,26.0,0.6249910236479723,tfidf
NOVEL_SUM_4,Paper,Decision-Focused Summarization,SUM,NOVEL,,,,0.6886950527112731,tfidf
NOVEL_SUM_6,Paper,Enriching Transformers with Structured Tensor-Product Representations for Abstractive Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3168784392,10.0,0.7482622769071674,tfidf
NOVEL_SUM_7,Paper,Improving Unsupervised Question Answering via Summarization-Informed Question Generation,SUM,NOVEL,2021.0,https://openalex.org/W3201266133,33.0,0.664152762159548,tfidf
NOVEL_SUM_8,Paper,Generating SOAP Notes from Doctor-Patient Conversations Using Modular Summarization Techniques,SUM,NOVEL,2021.0,https://openalex.org/W3170702395,5.0,0.7125615517277949,tfidf
NOVEL_SUM_10,Paper,ARMAN Pre-training with Semantically Selecting and Reordering of Sentences for Persian Abstractive Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3198148596,4.0,0.7539202715690667,tfidf
NOVEL_SUM_11,Paper,Improving Faithfulness in Abstractive Summarization with Contrast Candidate Generation and Selection,SUM,NOVEL,2021.0,https://openalex.org/W3172210712,76.0,0.5751152385457348,tfidf
NOVEL_SUM_12,Paper,EmailSum Abstractive Email Thread Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3174564679,31.0,0.665402012675644,tfidf
NOVEL_SUM_13,Paper,Considering Nested Tree Structure in Sentence Extractive Summarization with Pre-trained Transformer,SUM,NOVEL,2021.0,https://openalex.org/W3211651596,20.0,0.7038280619093378,tfidf
NOVEL_SUM_14,Paper,Focus Attention Promoting Faithfulness and Diversity in Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3164275410,1.0,0.6787587035522594,tfidf
NOVEL_SUM_15,Paper,Looking Beyond Sentence-Level Natural Language Inference for Question Answering and Text Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3168251909,35.0,0.5856573011165573,tfidf
NOVEL_SUM_16,Paper,Multiplex Graph Neural Network for Extractive Text Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3198534342,40.0,0.6768276000205501,tfidf
NOVEL_SUM_17,Paper,Long-Span Summarization via Local Attention and Content Selection,SUM,NOVEL,2021.0,https://openalex.org/W3173001334,4.0,0.7699307761080638,tfidf
NOVEL_SUM_19,Paper,Simple Conversational Data Augmentation for Semi-supervised Abstractive Dialogue Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3212362289,31.0,0.7760199076264919,tfidf
NOVEL_SUM_20,Paper,ConvoSumm Conversation Summarization Benchmark and Improved Abstractive Summarization with Argument Mining,SUM,NOVEL,2021.0,https://openalex.org/W3172939667,6.0,0.5575120395254771,tfidf
NOVEL_SUM_21,Paper,Language Model as an Annotator Exploring DialoGPT for Dialogue Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3176770275,70.0,0.6603713253356269,tfidf
NOVEL_SUM_22,Paper,Low-Resource Dialogue Summarization with Domain-Agnostic Multi-Source Pretraining,SUM,NOVEL,2021.0,https://openalex.org/W3196326437,18.0,0.5646244010705919,tfidf
NOVEL_SUM_23,Paper,Multi-TimeLine Summarization (MTLS) Improving Timeline Summarization by Generating Multiple Summaries,SUM,NOVEL,2021.0,https://openalex.org/W3173483720,23.0,0.5606478204214658,tfidf
NOVEL_SUM_24,Paper,Deep Differential Amplifier for Extractive Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3176332746,12.0,0.6193856563918355,tfidf
NOVEL_SUM_26,Paper,Timeline Summarization based on Event Graph Compression via Time-Aware Optimal Transport,SUM,NOVEL,2021.0,https://openalex.org/W3213047794,22.0,0.6850543514545565,tfidf
NOVEL_SUM_28,Paper,Reinforcement Learning for Abstractive Question Summarization with Question-aware Semantic Rewards,SUM,NOVEL,2021.0,https://openalex.org/W3175134214,2.0,0.6273880524528773,tfidf
NOVEL_SUM_30,Paper,Fine-grained Factual Consistency Assessment for Abstractive Summarization Models,SUM,NOVEL,2021.0,https://openalex.org/W3214464111,8.0,0.5524375601811082,tfidf
NOVEL_SUM_31,Paper,HETFORMER Heterogeneous Transformer with Sparse Attention for Long-Text Extractive Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3205231586,20.0,0.6816901638714125,tfidf
NOVEL_SUM_32,Paper,Enriching and Controlling Global Semantics for Text Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3199527540,26.0,0.5183977115788739,tfidf
NOVEL_SUM_33,Paper,Gradient-Based Adversarial Factual Consistency Evaluation for Abstractive Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3214646912,5.0,0.5486951011841736,tfidf
NOVEL_SUM_36,Paper,Annotating and Modeling Fine-grained Factuality in Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3152781945,1.0,0.5238628156538857,tfidf
NOVEL_SUM_37,Paper,AdaptSum Towards Low-Resource Domain Adaptation for Abstractive Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3169565655,62.0,0.6682977862951605,tfidf
NOVEL_SUM_38,Paper,Enhancing Factual Consistency of Abstractive Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3141940864,122.0,0.7097871082873553,tfidf
NOVEL_SUM_39,Paper,Cross-Lingual Abstractive Summarization with Limited Parallel Resources,SUM,NOVEL,2021.0,https://openalex.org/W3175689281,43.0,0.6975984541982511,tfidf
NOVEL_SUM_41,Paper,Video Paragraph Captioning as a Text Summarization Task,SUM,NOVEL,2021.0,https://openalex.org/W3173891689,12.0,0.702047519537243,tfidf
NOVEL_SUM_42,Paper,Improving Factual Consistency of Abstractive Summarization via Question Answering,SUM,NOVEL,2021.0,https://openalex.org/W3177242492,70.0,0.7443732140563442,tfidf
NOVEL_SUM_44,Paper,Controllable Neural Dialogue Summarization with Personal Named Entity Planning,SUM,NOVEL,2021.0,https://openalex.org/W3204515301,43.0,0.5392038332713155,tfidf
NOVEL_SUM_45,Paper,D2S Document-to-Slide Generation Via Query-Based Text Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3169613483,27.0,0.7485249580329463,tfidf
NOVEL_SUM_46,Paper,CLIFF Contrastive Learning for Improving Faithfulness and Factuality in Abstractive Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3199926081,129.0,0.6083146191559973,tfidf
NOVEL_SUM_47,Paper,SimCLS A Simple Framework for Contrastive Learning of Abstractive Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3173210704,209.0,0.6458804607391357,semantic
NOVEL_SUM_49,Paper,Efficient Attentions for Long Document Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3170490008,128.0,0.6697108699366063,tfidf
NOVEL_SUM_52,Paper,AUTOSUMM Automatic Model Creation for Text Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3214070452,1.0,0.6248428507253102,tfidf
NOVEL_SUM_53,Paper,A Training-free and Reference-free Summarization Evaluation Metric via Centrality-weighted Relevance and Self-referenced Redundancy,SUM,NOVEL,2021.0,https://openalex.org/W3177140869,15.0,0.5874043392581773,tfidf
NOVEL_SUM_54,Paper,MediaSum A Large-scale Media Interview Dataset for Dialogue Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3169942382,85.0,0.6090434255119506,tfidf
NOVEL_SUM_56,Paper,Demoting the Lead Bias in News Summarization via Alternating Adversarial Learning,SUM,NOVEL,2021.0,https://openalex.org/W3173886731,11.0,0.5611221658983951,tfidf
NOVEL_SUM_57,Paper,Aspect-Controllable Opinion Summarization,SUM,NOVEL,,,,0.6730083436148416,tfidf
NOVEL_SUM_58,Paper,Self-Supervised Multimodal Opinion Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3176675602,24.0,0.6864621027057932,tfidf
NOVEL_SUM_59,Paper,Attention Head Masking for Inference Time Content Selection in Abstractive Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3169934147,9.0,0.811303461933289,tfidf
NOVEL_SUM_60,Paper,BASS Boosting Abstractive Summarization with Unified Semantic Graph,SUM,NOVEL,2021.0,https://openalex.org/W3176659426,33.0,0.8234858005788018,tfidf
NOVEL_SUM_61,Paper,RefSum Refactoring Neural Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3170658419,35.0,0.8402823104148751,tfidf
NOVEL_SUM_63,Paper,SgSumTransforming Multi-document Summarization into Sub-graph Selection,SUM,NOVEL,,,,0.8138438120874725,tfidf
NOVEL_SUM_64,Paper,Noisy Self-Knowledge Distillation for Text Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3172762059,26.0,0.6863392548152385,tfidf
NOVEL_SUM_66,Paper,Learn to Copy from the Copying History Correlational Copy Network for Abstractive Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3211383439,11.0,0.7187745593898026,tfidf
NOVEL_SUM_67,Paper,Unsupervised Extractive Summarization-Based Representations for Accurate and Explainable Collaborative Filtering,SUM,NOVEL,2021.0,https://openalex.org/W3175889193,19.0,0.6235709078396545,tfidf
NOVEL_SUM_68,Paper,Structure-Aware Abstractive Conversation Summarization via Discourse and Action Graphs,SUM,NOVEL,2021.0,https://openalex.org/W3167002470,74.0,0.7501225290443315,tfidf
NOVEL_SUM_69,Paper,Understanding Factuality in Abstractive Summarization with FRANK A Benchmark for Factuality Metrics,SUM,NOVEL,2021.0,https://openalex.org/W3157230343,13.0,0.5561048116424092,tfidf
NOVEL_SUM_70,Paper,RepSum Unsupervised Dialogue Summarization based on Replacement Strategy,SUM,NOVEL,2021.0,https://openalex.org/W3176030234,7.0,0.6390851755253456,tfidf
NOVEL_SUM_71,Paper,Vision Guided Generative Pre-trained Language Models for Multimodal Abstractive Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3211495814,64.0,0.595900537923388,tfidf
NOVEL_SUM_72,Paper,GSum A General Framework for Guided Neural Abstractive Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3170083118,199.0,0.565149997587788,tfidf
NOVEL_SUM_73,Paper,CAST Enhancing Code Summarization with Hierarchical Splitting and Reconstruction of Abstract Syntax Trees,SUM,NOVEL,2021.0,https://openalex.org/W3196992070,40.0,0.7487252383355657,tfidf
NOVEL_SUM_75,Paper,Sparsity and Sentence Structure in Encoder-Decoder Attention of Summarization Systems,SUM,NOVEL,2021.0,https://openalex.org/W3197792581,4.0,0.567217911586719,tfidf
NOVEL_SUM_76,Paper,MM-AVS A Full-Scale Dataset for Multi-modal Summarization,SUM,NOVEL,2021.0,https://openalex.org/W3171138269,20.0,0.7305826895583921,tfidf
