paper_id,year,semantic_novelty,structural_novelty,triple_count,cited_by_count,reference_count
SKG_MT_29,2018,0.0626786351203918,0.686046511627907,172.0,5,0
SKG_MT_1424,2018,0.0490287542343139,0.7792792792792793,222.0,135,40
SKG_MT_1433,2018,0.0602921247482299,0.72,125.0,9,23
SKG_MT_1434,2018,0.0586326718330383,0.5757575757575758,66.0,35,31
SKG_MT_1452,2018,0.0796476602554321,0.6116504854368932,103.0,20,13
SKG_MT_1049,2018,0.0661908388137817,0.6752136752136753,117.0,17,32
SKG_MT_1054,2018,0.0618849992752075,0.6302521008403361,119.0,54,18
SKG_MT_339,2018,0.0665788650512695,0.7428571428571429,70.0,21,12
SKG_MT_1475,2018,0.0591910481452941,0.7417582417582418,182.0,42,33
SKG_NLI_4,2018,0.0552155375480651,0.6148648648648649,148.0,43,44
SKG_MT_197,2018,0.0531064867973327,0.7037037037037037,135.0,13,39
SKG_MT_155,2018,0.054529070854187,0.6712328767123288,73.0,13,26
SKG_MT_158,2018,0.064609408378601,0.611764705882353,85.0,19,31
SKG_MT_1203,2018,0.0587548017501831,0.7272727272727273,220.0,34,23
SKG_MT_143,2018,0.0713283419609069,0.7272727272727273,22.0,59,33
SKG_MT_1271,2018,0.0550864934921264,0.7291666666666666,192.0,13,30
SKG_MT_1278,2018,0.0562126040458679,0.7511961722488039,209.0,59,27
SKG_MT_1291,2018,0.062778353691101,0.5833333333333334,96.0,133,26
SKG_MT_138,2018,0.0592569112777709,0.7880794701986755,151.0,191,29
SKG_MT_82,2018,0.0629976391792297,0.7142857142857143,28.0,107,28
SKG_MT_83,2018,0.0543850064277648,0.7724137931034483,145.0,1005,75
SKG_MT_86,2018,0.0667320489883422,0.6853146853146853,143.0,72,46
SKG_MT_96,2018,0.0591106414794921,0.719626168224299,107.0,28,29
SKG_MT_1038,2018,0.0618849992752075,0.7142857142857143,77.0,54,18
SKG_MT_416,2018,0.076788306236267,0.9,30.0,131,20
SKG_MT_64,2018,0.0496684312820434,0.7752808988764045,89.0,54,27
SKG_SA_636,2018,0.0645164251327514,0.7951807228915663,83.0,34,35
SKG_DIA_9,2018,0.0600720643997192,0.7777777777777778,63.0,40,16
SKG_SUM_46,2018,0.0606210827827453,0.7384615384615385,130.0,8,0
SKG_SUM_54,2018,0.0577359199523925,0.6577181208053692,149.0,154,31
SKG_SUM_61,2018,0.0738545656204223,0.7777777777777778,63.0,1,2
SKG_SUM_62,2018,0.0696452856063842,0.8333333333333334,132.0,33,48
SKG_SUM_69,2018,0.0601337552070617,0.7872340425531915,47.0,68,20
SKG_SUM_93,2018,0.0253461599349975,0.6605504587155964,109.0,137,17
SKG_SUM_100,2018,0.0240142941474914,0.7678571428571429,56.0,13,33
SKG_SUM_102,2018,0.0719367265701294,0.6582278481012658,79.0,8,26
SKG_SUM_114,2018,0.0659992098808288,0.8152173913043478,92.0,47,41
SKG_MT_709,2018,0.0584310293197631,0.7350427350427351,117.0,275,42
SKG_MT_659,2018,0.0692204236984252,0.8536585365853658,41.0,33,42
SKG_MT_662,2018,0.0725711584091186,0.7304964539007093,141.0,72,42
SKG_SUM_152,2018,0.05748051404953,0.7752808988764045,178.0,720,50
SKG_SUM_117,2018,0.0607144236564636,0.6132075471698113,106.0,168,40
SKG_SUM_176,2018,0.0598438382148742,0.8382352941176471,68.0,60,50
SKG_SUM_219,2018,0.0603411793708801,0.8586956521739131,92.0,174,44
SKG_SUM_161,2019,0.051707923412323,0.6129032258064516,124.0,357,49
SKG_SUM_159,2019,0.0724501609802246,0.7904761904761904,210.0,59,55
SKG_SUM_200,2019,0.0531865954399108,0.618421052631579,152.0,68,35
SKG_SUM_201,2019,0.062479019165039,0.6060606060606061,165.0,35,25
SKG_SUM_202,2019,0.056380271911621,0.8055555555555556,72.0,136,22
SKG_SUM_207,2019,0.068255066871643,0.8028169014084507,71.0,42,32
SKG_SUM_210,2019,0.0659073591232299,0.7272727272727273,154.0,152,49
SKG_SUM_213,2019,0.0724787712097168,0.7246376811594203,138.0,123,35
SKG_QA_49,2019,0.0689105987548828,0.710691823899371,159.0,149,56
SKG_QA_44,2019,0.0693370103836059,0.0,180.0,38,32
SKG_QA_43,2019,0.0720514059066772,0.6764705882352942,34.0,28,21
SKG_QA_25,2019,0.0586363077163696,0.5568181818181818,88.0,5,42
SKG_QA_19,2019,0.0569588541984558,0.7454545454545455,110.0,121,25
SKG_QA_11,2019,0.066703975200653,0.6877076411960132,301.0,30,0
SKG_QA_81,2019,0.0723289251327514,0.7971014492753623,69.0,302,47
SKG_QA_77,2019,0.0609675645828247,0.7228915662650602,166.0,48,35
SKG_SUM_169,2019,0.0583269000053405,0.6632653061224489,196.0,37,43
SKG_SUM_168,2019,0.0653154253959655,0.728,125.0,31,79
SKG_SUM_126,2019,0.0888002514839172,0.0,31.0,27,30
SKG_SUM_125,2019,0.0717077255249023,0.603448275862069,174.0,158,39
SKG_SUM_124,2019,0.0802632570266723,0.8290598290598291,117.0,110,64
SKG_SUM_115,2019,0.0640946626663208,0.7297297297297297,111.0,34,36
SKG_SUM_153,2019,0.0676857233047485,0.6666666666666666,27.0,44,33
SKG_SUM_149,2019,0.0614224672317504,0.688,125.0,47,36
SKG_SUM_156,2019,0.0629584193229675,0.7196969696969697,132.0,16,31
SKG_SUM_137,2019,0.0629584193229675,0.8,85.0,16,31
SKG_MT_1136,2019,0.0670338869094848,0.6280487804878049,164.0,29,42
SKG_MT_1135,2019,0.0202144384384155,0.8666666666666667,15.0,16,12
SKG_MT_1134,2019,0.0226833224296569,0.7457627118644068,118.0,119,45
SKG_SUM_183,2019,0.0888002514839172,0.7857142857142857,126.0,27,30
SKG_SUM_182,2019,0.0717042684555053,0.7378048780487805,164.0,10,49
SKG_MT_674,2019,0.0160702466964721,0.6788321167883211,137.0,9,34
SKG_SUM_73,2019,0.056383728981018,0.7457627118644068,59.0,36,36
SKG_SUM_58,2019,0.0618411302566528,0.691358024691358,81.0,63,38
SKG_SUM_57,2019,0.0581036806106567,0.6774193548387096,155.0,32,30
SKG_SUM_79,2019,0.0833686590194702,0.75,160.0,1570,38
SKG_SUM_112,2019,0.0562849044799804,0.6829268292682927,164.0,178,61
SKG_SUM_101,2019,0.054458737373352,0.6351351351351351,148.0,53,38
SKG_SUM_127,2019,0.0861101150512695,0.6532258064516129,124.0,32,42
SKG_MT_1192,2019,0.051565945148468,0.7216494845360825,97.0,50,37
SKG_MT_1185,2019,0.0516761541366577,0.75,16.0,45,49
SKG_MT_1184,2019,0.0476629137992858,0.7065217391304348,184.0,2,23
SKG_MT_242,2019,0.0960047841072082,0.5625,48.0,3,11
SKG_MT_235,2019,0.0541857481002807,0.754601226993865,163.0,12,36
SKG_MT_232,2019,0.0579673647880554,0.7161290322580646,155.0,1,35
SKG_MT_222,2019,0.0516797304153442,0.7164179104477612,67.0,13,32
SKG_MT_1150,2019,0.0525938272476196,0.6176470588235294,68.0,9,35
SKG_MT_263,2019,0.4295257329940796,0.6623376623376623,154.0,8,12
SKG_DIA_6,2019,0.0769044756889343,0.7078651685393258,89.0,1,12
SKG_SUM_51,2019,0.0601407885551452,0.725,200.0,12,35
SKG_SUM_47,2019,0.0625249743461608,0.8378378378378378,37.0,9,23
SKG_MT_292,2019,0.053257942199707,0.6666666666666666,141.0,10,0
SKG_MT_276,2019,0.0638833045959472,0.6748971193415638,243.0,23,41
SKG_MT_271,2019,0.0542100071907043,0.6962025316455697,79.0,21,33
SKG_MT_1088,2019,0.0635374784469604,0.781021897810219,137.0,4,39
SKG_MT_214,2019,0.0604792833328247,0.6616541353383458,133.0,8,64
SKG_MT_213,2019,0.0508781671524047,0.794392523364486,107.0,86,37
SKG_MT_202,2019,0.0569574236869812,0.6714285714285714,140.0,4,25
SKG_MT_95,2019,0.0690971612930297,0.6927710843373494,166.0,36,42
SKG_MT_1196,2019,0.0737801790237426,0.6138613861386139,101.0,27,35
SKG_SUM_96,2019,0.0567186474800109,0.7391304347826086,161.0,100,55
SKG_SUM_95,2019,0.0575844645500183,0.7286432160804021,199.0,52,36
SKG_SUM_94,2019,0.0502799153327941,0.84375,96.0,61,76
SKG_SUM_21,2019,0.0717078447341919,0.1231527093596059,203.0,158,39
SKG_SA_628,2019,0.065822958946228,0.708029197080292,137.0,25,35
SKG_SA_623,2019,0.0627495050430297,0.7849462365591398,93.0,3,28
SKG_SA_610,2019,0.0701501965522766,0.6360294117647058,272.0,292,38
SKG_DIA_4,2019,0.0612961053848266,0.7307692307692307,104.0,10,25
SKG_DIA_0,2019,0.057965874671936,0.7697841726618705,278.0,46,41
SKG_MT_1241,2019,0.0544308423995971,0.5277777777777778,144.0,2,27
SKG_MT_1179,2019,0.0508546829223632,0.6923076923076923,78.0,15,27
SKG_MT_1176,2019,0.0620180368423461,0.8061224489795918,98.0,3,20
SKG_MT_75,2019,0.0538737177848815,0.75,244.0,38,31
SKG_MT_189,2019,0.076004683971405,0.7672955974842768,159.0,53,33
SKG_MT_1217,2019,0.0520070195198059,0.5652173913043478,92.0,5,21
SKG_MT_1216,2019,0.0506240725517272,0.7213114754098361,61.0,8,18
SKG_SUM_37,2019,0.0177488327026367,0.0,30.0,100,37
SKG_SUM_31,2019,0.0515664815902709,0.7490494296577946,263.0,121,32
SKG_SUM_30,2019,0.0585810542106628,0.7526881720430108,93.0,15,51
SKG_DIA_8,2019,0.0519207119941711,0.7840909090909091,176.0,84,102
SKG_DIA_30,2019,0.086275577545166,0.7258064516129032,186.0,57,34
SKG_MT_703,2019,0.0627416372299194,0.6611570247933884,121.0,7,28
SKG_MT_702,2019,0.0676681399345398,0.7169811320754716,53.0,86,42
SKG_MT_696,2019,0.0580625534057617,0.7088607594936709,79.0,6,27
SKG_MT_609,2019,0.0525084733963012,0.6611111111111111,180.0,1,38
SKG_MT_602,2019,0.0813440084457397,0.7070707070707071,99.0,20,23
SKG_MT_597,2019,0.0483627319335937,0.7058823529411765,153.0,33,40
SKG_DIA_23,2019,0.0733579397201538,0.7037037037037037,54.0,45,37
SKG_MT_1261,2019,0.0639370679855346,0.6395348837209303,86.0,2,46
SKG_MT_142,2019,0.0607220530509948,0.7476635514018691,107.0,47,57
SKG_MT_1198,2019,0.0745296478271484,0.7352941176470589,68.0,14,17
SKG_MT_1197,2019,0.0524503588676452,0.7297297297297297,37.0,74,26
SKG_MT_172,2019,0.0563999414443969,0.6470588235294118,102.0,96,29
SKG_MT_159,2019,0.0562400817871093,0.6987179487179487,156.0,73,70
SKG_MT_154,2019,0.0535742044448852,0.8084112149532711,214.0,10,44
SKG_SA_581,2019,0.0594474077224731,0.5975609756097561,164.0,39,35
SKG_MT_721,2019,0.0508532524108886,0.7336956521739131,184.0,315,30
SKG_MT_128,2019,0.0628431439399719,0.6956521739130435,69.0,14,17
SKG_MT_125,2019,0.0264960527420043,0.4769230769230769,65.0,25,22
SKG_MT_1301,2019,0.0608760714530944,0.6851851851851852,54.0,77,21
SKG_MT_1296,2019,0.0163925886154174,0.6274509803921569,204.0,61,55
SKG_MT_1285,2019,0.0651427507400512,0.8539325842696629,89.0,55,44
SKG_MT_1234,2019,0.0588108301162719,0.7425742574257426,101.0,17,38
SKG_MT_1267,2019,0.0475479364395141,0.6296296296296297,189.0,1,48
SKG_SA_598,2019,0.0649133920669555,0.7216494845360825,97.0,20,28
SKG_SA_587,2019,0.0841543078422546,0.7096774193548387,31.0,1,0
SKG_SA_543,2019,0.0785921216011047,0.6901408450704225,142.0,87,33
SKG_SA_541,2019,0.0528909564018249,0.7037037037037037,135.0,26,37
SKG_SA_525,2019,0.0570451617240905,0.6993006993006993,143.0,50,21
SKG_SA_576,2019,0.0648878216743469,0.7707006369426752,157.0,11,53
SKG_SA_555,2019,0.0712888836860656,0.8571428571428571,21.0,24,40
SKG_SA_553,2019,0.0678459405899047,0.0,134.0,348,20
SKG_DIA_66,2019,0.0489548444747924,0.6774193548387096,93.0,126,34
SKG_DIA_62,2019,0.0802295804023742,0.7862595419847328,131.0,39,46
SKG_MT_113,2019,0.0531287193298339,0.7428571428571429,105.0,153,63
SKG_MT_111,2019,0.0173891186714172,0.6577540106951871,187.0,37,31
SKG_MT_106,2019,0.0676428079605102,0.6846846846846847,111.0,11,30
SKG_MT_101,2019,0.0572349429130554,0.7155172413793104,116.0,7,34
SKG_MT_98,2019,0.0764452815055847,0.695364238410596,151.0,21,17
SKG_MT_90,2019,0.0509818196296691,0.6578947368421053,114.0,41,34
SKG_MT_1321,2019,0.0543045997619628,0.6271186440677966,118.0,37,44
SKG_MT_134,2019,0.0767918825149536,0.7621359223300971,206.0,37,37
SKG_MT_130,2019,0.0525991320610046,0.5833333333333334,108.0,52,55
SKG_DIA_27,2019,0.0744905471801757,0.8105263157894737,95.0,247,28
SKG_DIA_51,2019,0.0722529292106628,0.6962962962962963,135.0,8,27
SKG_DIA_50,2019,0.0629507899284362,0.7333333333333333,90.0,6,44
SKG_DIA_44,2019,0.0570807456970214,0.7634408602150538,93.0,16,12
SKG_DIA_36,2019,0.0921233296394348,0.7388059701492538,134.0,76,50
SKG_DIA_84,2019,0.0599726438522338,0.8225806451612904,62.0,37,29
SKG_DIA_76,2019,0.0634829401969909,0.6388888888888888,144.0,53,28
SKG_SA_479,2019,0.0187136530876159,0.7388059701492538,134.0,26,47
SKG_SA_464,2019,0.052145779132843,0.7243589743589743,156.0,4,33
SKG_MT_1043,2019,0.0542852282524108,0.5980392156862745,204.0,208,23
SKG_MT_307,2019,0.0605677366256713,0.6981132075471698,53.0,7,14
SKG_MT_303,2019,0.0475058555603027,0.6621621621621622,74.0,74,30
SKG_MT_298,2019,0.0691906809806823,0.6391752577319587,97.0,27,0
SKG_MT_1083,2019,0.0167608261108398,0.7631578947368421,114.0,66,22
SKG_MT_1070,2019,0.0646924972534179,0.7926829268292683,82.0,126,37
SKG_MT_1066,2019,0.0463148355484008,0.5959595959595959,99.0,17,27
SKG_MT_756,2019,0.0600935220718383,0.7431192660550459,109.0,9,27
SKG_MT_751,2019,0.082624614238739,0.7478260869565218,115.0,52,34
SKG_MT_750,2019,0.0585993528366088,0.6604938271604939,162.0,4,22
SKG_MT_580,2019,0.0668562650680542,0.7894736842105263,38.0,20,11
SKG_MT_577,2019,0.0538258552551269,0.5892857142857143,56.0,1,17
SKG_SA_444,2019,0.0182482004165649,0.6576576576576577,111.0,16,24
SKG_SA_440,2019,0.0636118054389953,0.7527472527472527,182.0,358,44
SKG_SA_436,2019,0.0629591941833496,0.7401960784313726,204.0,8,26
SKG_DIA_96,2019,0.0681845545768737,0.7323943661971831,142.0,12,27
SKG_MT_1061,2019,0.0625097155570983,0.7906976744186046,129.0,2,26
SKG_MT_60,2019,0.0441362261772155,0.7985074626865671,134.0,43,27
SKG_MT_73,2019,0.0695453882217407,0.648936170212766,94.0,28,26
SKG_MT_70,2019,0.058325171470642,0.7637130801687764,237.0,611,44
SKG_MT_68,2019,0.0518598556518554,0.59,100.0,13,32
SKG_MT_67,2019,0.063956081867218,0.6017699115044248,113.0,6,25
SKG_MT_608,2019,0.057539165019989,0.7948717948717948,78.0,28,30
SKG_MT_508,2019,0.0744726061820983,0.7753623188405797,138.0,44,37
SKG_MT_336,2019,0.0710418820381164,0.6846473029045643,241.0,58,46
SKG_SA_521,2019,0.0495625734329223,0.6428571428571429,98.0,49,17
SKG_SA_516,2019,0.0620564222335815,0.6388888888888888,252.0,2,42
SKG_DIA_90,2019,0.0599880218505859,0.6583333333333333,120.0,74,52
SKG_MT_562,2019,0.0702495574951171,0.6142857142857143,140.0,76,64
SKG_MT_561,2019,0.049452006816864,0.7628865979381443,194.0,26,37
SKG_MT_780,2019,0.0616537928581237,0.7241379310344828,29.0,3,37
SKG_MT_773,2019,0.0533219575881958,0.6,10.0,12,38
SKG_MT_765,2019,0.0421786308288574,0.8048780487804879,82.0,25,31
SKG_SA_378,2019,0.0631719827651977,0.0,111.0,17,30
SKG_SA_376,2019,0.0778285264968872,0.7410071942446043,139.0,0,0
SKG_MT_1374,2019,0.0534676313400268,0.7612903225806451,155.0,8,24
SKG_MT_1371,2019,0.0550880432128906,0.8,165.0,37,48
SKG_MT_34,2019,0.0698871612548828,0.7976190476190477,84.0,3,23
SKG_MT_1358,2019,0.0658000707626342,0.6836734693877551,98.0,4,19
SKG_MT_1357,2019,0.0590163469314575,0.664,125.0,17,33
SKG_MT_1350,2019,0.0819060206413269,0.6705882352941176,85.0,5,0
SKG_MT_1275,2019,0.0626088380813598,0.6216216216216216,37.0,0,15
SKG_SA_455,2019,0.0636375546455383,0.6739130434782609,230.0,414,34
SKG_SA_446,2019,0.0849183797836303,0.7580645161290323,124.0,30,21
SKG_SA_348,2019,0.0710150003433227,0.7105263157894737,38.0,25,17
SKG_DIA_123,2019,0.0714718103408813,0.7583333333333333,240.0,1,0
SKG_DIA_113,2019,0.0600484609603881,0.6875,128.0,62,33
SKG_DIA_111,2019,0.0680190920829773,0.9,20.0,15,34
SKG_DIA_106,2019,0.0573994517326355,0.7280701754385965,114.0,12,42
SKG_DIA_139,2019,0.0586773753166198,0.7534246575342466,73.0,185,45
SKG_DIA_129,2019,0.0663623809814453,0.6276595744680851,94.0,18,22
SKG_MT_1405,2019,0.0561393499374389,0.5094339622641509,53.0,3,14
SKG_MT_1404,2019,0.0524528622627258,0.7288135593220338,118.0,10,24
SKG_MT_1398,2019,0.0623065829277038,0.6987951807228916,166.0,235,41
SKG_MT_1397,2019,0.0593768954277038,0.78125,128.0,0,28
SKG_MT_50,2019,0.0618567466735839,0.7868852459016393,61.0,28,27
SKG_MT_43,2019,0.0501039624214172,0.6888888888888889,45.0,7,32
SKG_MT_35,2019,0.0646768808364868,0.8130841121495327,107.0,61,22
SKG_MT_1389,2019,0.0675235986709594,0.6551724137931034,232.0,9,49
SKG_MT_570,2019,0.0582422018051147,0.8205128205128205,195.0,19,36
SKG_DIA_164,2019,0.0786367654800415,0.7211538461538461,104.0,58,48
SKG_SA_337,2019,0.0576559901237487,0.6717171717171717,198.0,21,33
SKG_SA_328,2019,0.0682428479194641,0.84375,32.0,5,0
SKG_MT_761,2019,0.0533219575881958,0.7688442211055276,199.0,12,38
SKG_MT_1422,2019,0.0560019612312316,0.7659574468085106,94.0,136,67
SKG_MT_1420,2019,0.0499660372734069,0.7336065573770492,244.0,10,0
SKG_MT_1419,2019,0.0626085996627807,0.8297872340425532,47.0,0,15
SKG_MT_1418,2019,0.068077266216278,0.7133333333333334,150.0,1,15
SKG_MT_30,2019,0.0662416219711303,0.6778523489932886,149.0,92,41
SKG_MT_20,2019,0.0730447769165039,0.75,80.0,9,32
SKG_MT_19,2019,0.055194079875946,0.6,60.0,13,41
SKG_SA_399,2019,0.0547148585319519,0.76,125.0,223,38
SKG_SA_394,2019,0.0780404806137085,0.6842105263157895,209.0,700,35
SKG_SA_392,2019,0.0612795948982238,0.7647058823529411,102.0,12,44
SKG_SA_383,2019,0.0573955774307251,0.7394636015325671,261.0,50,67
SKG_SA_357,2019,0.239042580127716,0.719626168224299,214.0,274,36
SKG_MT_548,2019,0.0690970420837402,0.7333333333333333,15.0,36,42
SKG_MT_544,2019,0.0516796112060546,0.75,4.0,13,32
SKG_MT_808,2019,0.0641124844551086,0.782608695652174,115.0,18,23
SKG_MT_804,2019,0.0522221326828002,0.6582278481012658,79.0,116,30
SKG_DIA_188,2019,0.0778764486312866,0.9090909090909092,44.0,36,50
SKG_SA_303,2019,0.0860195159912109,0.8145695364238411,151.0,12,0
SKG_SA_302,2019,0.0752185583114624,0.7348484848484849,132.0,51,62
SKG_SA_300,2019,0.0702238082885742,0.7586206896551724,116.0,11,20
SKG_MT_1469,2019,0.0701053738594055,0.7676767676767676,198.0,301,50
SKG_MT_1465,2019,0.0261686444282531,0.6153846153846154,130.0,10,14
SKG_MT_1463,2019,0.051224410533905,0.8103448275862069,58.0,15,41
SKG_MT_1445,2019,0.0630924105644226,0.5833333333333334,84.0,3,36
SKG_DIA_150,2019,0.0195711851119995,0.7387387387387387,111.0,63,50
SKG_DIA_149,2019,0.0623726844787597,0.6666666666666666,135.0,29,48
SKG_DIA_147,2019,0.0669893026351928,0.6694915254237288,236.0,10,43
SKG_DIA_168,2019,0.0590715408325195,0.6619718309859155,142.0,29,54
SKG_DIA_178,2019,0.0779579877853393,0.7556818181818182,176.0,23,27
SKG_SA_279,2019,0.0528488159179687,0.8378378378378378,37.0,1,9
SKG_SA_272,2019,0.0638705492019653,0.6610169491525424,59.0,320,76
SKG_SA_271,2019,0.0772875547409057,0.5985915492957746,142.0,57,12
SKG_SA_267,2019,0.0623939633369445,0.7445255474452555,137.0,52,28
SKG_DIA_203,2019,0.0186635255813598,0.6976744186046512,129.0,21,51
SKG_DIA_202,2019,0.0534661412239074,0.6956521739130435,46.0,60,29
SKG_PAR_25,2019,0.0554152727127075,0.7962962962962963,162.0,3,35
SKG_MT_1016,2019,0.048392117023468,0.7297297297297297,148.0,60,35
SKG_MT_1012,2019,0.0161787271499633,0.6341463414634146,82.0,22,50
SKG_MT_347,2019,0.0798031687736511,0.7586206896551724,29.0,29,17
SKG_MT_334,2019,0.0607852935791015,0.7065217391304348,92.0,59,25
SKG_MT_328,2019,0.0601401329040527,0.5980392156862745,102.0,1,13
SKG_MT_322,2019,0.0739754438400268,0.8333333333333334,72.0,25,21
SKG_MT_556,2019,0.0582712292671203,0.5795454545454546,176.0,2,46
SKG_MT_552,2019,0.0185163617134094,0.6433566433566433,143.0,0,19
SKG_SA_159,2019,0.0631834864616394,0.6571428571428571,70.0,6,25
SKG_MT_522,2019,0.070690631866455,0.7659574468085106,47.0,58,43
SKG_MT_783,2019,0.0565055012702941,0.875,8.0,32,14
SKG_MT_539,2019,0.0508533716201782,0.7555555555555555,45.0,315,30
SKG_DIA_247,2019,0.0801517367362976,0.6363636363636364,110.0,6,0
SKG_DIA_234,2019,0.059573471546173,0.7328767123287672,146.0,29,35
SKG_SA_218,2019,0.057709515094757,0.6586826347305389,167.0,15,32
SKG_DIA_200,2019,0.0731607675552368,0.9047619047619048,21.0,8,10
SKG_DIA_196,2019,0.0881425142288208,0.627906976744186,172.0,48,25
SKG_DIA_193,2019,0.0600919723510742,0.71875,192.0,57,37
SKG_DIA_227,2019,0.0570763349533081,0.7692307692307693,182.0,49,29
SKG_DIA_225,2019,0.0549929738044738,0.7422680412371134,97.0,76,25
SKG_SA_236,2019,0.071673572063446,0.782608695652174,46.0,88,29
SKG_MT_792,2019,0.0541183352470397,0.6692913385826772,127.0,32,23
SKG_SA_297,2019,0.0516837239265441,0.6621621621621622,148.0,221,47
SKG_SA_294,2019,0.0843002200126648,0.7553956834532374,139.0,81,29
SKG_SA_139,2019,0.071424126625061,0.675,80.0,111,40
SKG_SA_101,2019,0.0538838505744934,0.5486725663716814,113.0,39,34
SKG_SA_92,2019,0.0562531352043151,0.6944444444444444,108.0,20,42
SKG_MT_519,2019,0.0164558291435241,0.7647058823529411,102.0,295,48
SKG_MT_846,2019,0.0558422207832336,0.8289473684210527,76.0,5,20
SKG_MT_843,2019,0.0565258264541626,0.7473684210526316,190.0,7,30
SKG_MT_837,2019,0.0561046600341796,0.7751937984496124,129.0,3,0
SKG_MT_830,2019,0.0577243566513061,0.75,176.0,2,0
SKG_MT_511,2019,0.0769484639167785,0.824,125.0,124,31
SKG_DIA_268,2019,0.0616901516914367,0.745945945945946,185.0,81,36
SKG_DIA_266,2019,0.0670863986015319,0.7333333333333333,135.0,412,57
SKG_SA_216,2019,0.0483816266059875,0.5833333333333334,36.0,33,24
SKG_SA_208,2019,0.0486595034599304,0.6871794871794872,195.0,18,33
SKG_SA_200,2019,0.0684782266616821,0.7045454545454546,132.0,291,22
SKG_SA_134,2019,0.0694921612739563,0.5974025974025974,154.0,3,37
SKG_SA_189,2019,0.0607755780220031,0.8571428571428571,28.0,142,38
SKG_MT_852,2019,0.0596479177474975,0.7730496453900709,141.0,22,34
SKG_SA_0,2019,0.0640652775764465,0.7864077669902912,103.0,36,29
SKG_SA_49,2019,0.0686767697334289,0.6855895196506551,229.0,91,39
SKG_SA_39,2019,0.0693370103836059,0.7333333333333333,180.0,38,32
SKG_DIA_276,2019,0.0726920366287231,0.718562874251497,167.0,99,31
SKG_DIA_271,2019,0.021376609802246,0.7045454545454546,132.0,12,25
SKG_DIA_284,2019,0.0646112561225891,0.7543859649122807,228.0,146,54
SKG_DIA_282,2019,0.0557588338851928,0.6976744186046512,86.0,23,36
SKG_DIA_279,2019,0.0629165768623352,0.7559808612440191,209.0,9,50
SKG_DIA_277,2019,0.0654102563858032,0.7959183673469388,49.0,33,20
SKG_MT_506,2019,0.0495908856391906,0.6428571428571429,84.0,0,14
SKG_PAR_77,2019,0.0589062571525573,0.6585365853658537,82.0,8,40
SKG_DIA_261,2019,0.0632680654525756,0.6971153846153846,208.0,53,0
SKG_DIA_257,2019,0.059134304523468,0.6764705882352942,68.0,33,22
SKG_SA_147,2019,0.0670387148857116,0.7621621621621621,185.0,8,47
SKG_SA_141,2019,0.0566923022270202,0.6847826086956522,92.0,65,21
SKG_DIA_318,2019,0.0605560541152954,0.8333333333333334,96.0,17,27
SKG_DIA_313,2019,0.0757387280464172,0.8709677419354839,31.0,12,33
SKG_DIA_308,2019,0.0547698140144348,0.8020833333333334,192.0,57,60
SKG_DIA_304,2019,0.0592337846755981,0.7333333333333333,180.0,0,38
SKG_MT_987,2019,0.0664230585098266,0.7619047619047619,42.0,22,33
SKG_MT_367,2019,0.0530939102172851,0.6111111111111112,72.0,6,21
SKG_MT_366,2019,0.0605446100234985,0.7041420118343196,169.0,0,23
SKG_MT_353,2019,0.0190865397453308,0.5,16.0,35,31
SKG_MT_1031,2019,0.0315461158752441,0.5944055944055944,143.0,305,34
SKG_MT_1028,2019,0.0517188310623168,0.7616822429906542,214.0,63,37
SKG_MT_1022,2019,0.0580849647521972,0.6272189349112426,169.0,28,33
SKG_MT_501,2019,0.0588836669921875,0.7134146341463414,164.0,82,58
SKG_MT_871,2019,0.0653465390205383,0.6311475409836066,122.0,0,11
SKG_MT_864,2019,0.0486426353454589,0.7403846153846154,208.0,35,28
SKG_MT_857,2019,0.050529658794403,0.7183098591549296,142.0,7,0
SKG_MT_856,2019,0.077322781085968,0.7246376811594203,69.0,64,27
SKG_QA_466,2019,0.0566455721855163,0.7641921397379913,229.0,14,47
SKG_MT_485,2019,0.061994731426239,0.6075949367088608,158.0,33,36
SKG_MT_482,2019,0.0422833561897277,0.6274509803921569,102.0,15,18
SKG_MT_470,2019,0.0604019165039062,0.7317073170731707,123.0,2,14
SKG_MT_902,2019,0.0168139338493347,0.6870229007633588,131.0,403,45
SKG_MT_896,2019,0.0667487978935241,0.6428571428571429,126.0,31,14
SKG_MT_883,2019,0.0631718635559082,0.7477477477477478,111.0,17,30
SKG_MT_876,2019,0.056532859802246,0.743801652892562,242.0,58,41
SKG_MT_875,2019,0.049356460571289,0.7161290322580646,155.0,9,2
SKG_QA_489,2019,0.0238609313964843,0.8579234972677595,183.0,43,32
SKG_SA_15,2019,0.0179055929183959,0.3935018050541516,277.0,49,30
SKG_SA_11,2019,0.0684782266616821,0.2914798206278027,223.0,291,22
SKG_PAR_101,2019,0.0546838641166687,0.6881720430107527,93.0,16,40
SKG_SA_38,2019,0.052199363708496,0.8008849557522124,226.0,102,61
SKG_SA_35,2019,0.0893278121948242,0.6923076923076923,52.0,0,17
SKG_SA_27,2019,0.067345917224884,0.6550218340611353,229.0,78,32
SKG_QA_371,2019,0.0684860944747924,0.6333333333333333,30.0,24,12
SKG_QA_370,2019,0.0800443887710571,0.7065217391304348,92.0,1,62
SKG_QA_403,2019,0.0666600465774536,0.6730769230769231,104.0,3,21
SKG_QA_457,2019,0.0552887916564941,0.6736842105263158,95.0,90,43
