paper_id,year,cited_by_count,reference_count
SKG_SUM_190,2016,99,42
SKG_SUM_191,2017,62,21
SKG_SUM_192,2020,262,55
SKG_SUM_193,2013,91,27
SKG_SUM_197,2016,27,26
SKG_SUM_199,2020,3,61
SKG_SUM_200,2019,68,35
SKG_SUM_201,2019,35,25
SKG_SUM_202,2019,136,22
SKG_SUM_206,2020,4,47
SKG_SUM_207,2019,42,32
SKG_SUM_209,2020,42,55
SKG_SUM_210,2019,152,49
SKG_SUM_213,2019,123,35
SKG_SUM_215,2020,7,31
SKG_SUM_217,2016,24,27
SKG_SUM_218,2018,66,28
SKG_SUM_219,2018,174,44
SKG_SUM_220,2019,9,37
