global_paper_id,local_paper_id,title,domain,split,score,method
SKG_SA_351,351,Joint Bilingual Sentiment Classification with Unlabeled Parallel Corpora,SA,SKG,0.7306813625582006,tfidf
SKG_SA_353,353,Learning Cognitive Features from Gaze Data for Sentiment and Sarcasm Classification using Convolutional Neural Network,SA,SKG,0.7243284471429845,tfidf
SKG_SA_354,354,thecerealkiller at SemEval-2016 Task 4 Deep Learning based System for Classifying Sentiment of Tweets on Two Point Scale,SA,SKG,0.5553548380002602,tfidf
SKG_SA_357,357,An Interactive Multi-Task Learning Network for End-to-End Aspect-Based Sentiment Analysis,SA,SKG,0.7377909939105823,tfidf
SKG_SA_358,358,Reed at SemEval-2020 Task 9 Fine-Tuning and Bag-of-Words Approaches to Code-Mixed Sentiment Analysis,SA,SKG,0.5908009126716589,tfidf
SKG_SA_364,364,OMAM at SemEval-2017 Task 4 Evaluation of English State-of-the-Art Sentiment Analysis Models for Arabic and a New Topic-based Model,SA,SKG,0.526334030218219,tfidf
SKG_SA_366,366,Webis An Ensemble for Twitter Sentiment Detection,SA,SKG,0.5025632587345336,tfidf
SKG_SA_367,367,Limbic Author-Based Sentiment Aspect Modeling Regularized with Word Embeddings and Discourse Relations,SA,SKG,0.7884475789089107,tfidf
SKG_SA_369,369,INSIGHT-1 at SemEval-2016 Task 4 Convolutional Neural Networks for Sentiment Classification and Quantification,SA,SKG,0.6233153742765372,tfidf
SKG_SA_370,370,SSN_MLRG1 at SemEval-2017 Task 5 Fine-Grained Sentiment Analysis Using Multiple Kernel Gaussian Process Regression Model,SA,SKG,0.5577253608670409,tfidf
SKG_SA_371,371,GRUBERT A GRU-Based Method to Fuse BERT Hidden Layers for Twitter Sentiment Analysis,SA,SKG,0.6963307725215092,tfidf
SKG_SA_376,376,Leveraging Structural and Semantic Correspondence for Attribute-Oriented Aspect Sentiment Discovery,SA,SKG,0.7125393821256772,tfidf
SKG_SA_378,378,Machine Translation for Machines the Sentiment Classification Use Case,SA,SKG,0.725641604898645,tfidf
SKG_SA_381,381,psyML at SemEval-2018 Task 1 Transfer Learning for Sentiment and Emotion Analysis,SA,SKG,0.5164719896197137,tfidf
SKG_SA_382,382,ASTD Arabic Sentiment Tweets Dataset,SA,SKG,0.5943477234273232,tfidf
SKG_SA_383,383,A Novel Aspect-Guided Deep Transition Model for Aspect Based Sentiment Analysis,SA,SKG,0.7810012565674505,tfidf
SKG_SA_384,384,Relation-Aware Collaborative Learning for Unified Aspect-Based Sentiment Analysis,SA,SKG,0.7182312005553937,tfidf
SKG_SA_385,385,Real-Time Speech Emotion and Sentiment Recognition for Interactive Dialogue Systems,SA,SKG,0.5419768598293923,tfidf
SKG_SA_390,390,LIA at SemEval-2017 Task 4 An Ensemble of Neural Networks for Sentiment Classification,SA,SKG,0.5851907136679952,tfidf
SKG_SA_391,391,Sarcasm SIGN Interpreting Sarcasm with Sentiment Based Monolingual Machine Translation,SA,SKG,0.5333899138223857,tfidf
SKG_SA_392,392,Improved Sentiment Detection via Label Transfer from Monolingual to Synthetic Code-Switched Text,SA,SKG,0.6470968872730597,tfidf
SKG_SA_393,393,LT3 Sentiment Analysis of Figurative Tweets piece of cake #NotReally,SA,SKG,0.5764244130178084,tfidf
SKG_SA_394,394,Aspect-based Sentiment Classification with Aspect-specific Graph Convolutional Networks,SA,SKG,0.7949950446033835,tfidf
SKG_SA_399,399,Transfer Capsule Network for Aspect Level Sentiment Classification,SA,SKG,0.8038168370115061,tfidf
SKG_SA_401,401,LCCT A Semi-supervised Model for Sentiment Classification,SA,SKG,0.6678150904378435,tfidf
SKG_SA_402,402,A Shared-Private Representation Model with Coarse-to-Fine Extraction for Target Sentiment Analysis,SA,SKG,0.7443674166663261,tfidf
SKG_SA_403,403,HPCC-YNU at SemEval-2020 Task 9 A Bilingual Vector Gating Mechanism for Sentiment Analysis of Code-Mixed Text,SA,SKG,0.7044400207704521,tfidf
SKG_SA_404,404,SentiME++ at SemEval-2017 Task 4 Stacking State-of-the-Art Classifiers to Enhance Sentiment Classification,SA,SKG,0.7114343183009293,tfidf
SKG_SA_406,406,Document-Level Multi-Aspect Sentiment Classification as Machine Comprehension,SA,SKG,0.6539134528860177,tfidf
SKG_SA_407,407,Attention-based LSTM Network for Cross-Lingual Sentiment Classification,SA,SKG,0.7024317918245859,tfidf
SKG_SA_408,408,GRACE Gradient Harmonized and Cascaded Labeling for Aspect-based Sentiment Analysis,SA,SKG,0.716171130385775,tfidf
SKG_SA_410,410,Lifelong Learning for Sentiment Classification,SA,SKG,0.527694145705742,tfidf
SKG_SA_411,411,Learning Domain Representation for Multi-Domain Sentiment Classification,SA,SKG,0.6661308108515009,tfidf
SKG_SA_413,413,From Disjoint Sets to Parallel Data to Train Seq2Seq Models for Sentiment Transfer,SA,SKG,0.7111174419232721,tfidf
SKG_SA_414,414,Exploiting Topic based Twitter Sentiment for Stock Prediction,SA,SKG,0.6201601725517769,tfidf
SKG_SA_415,415,UNITN Training Deep Convolutional Neural Network for Twitter Sentiment Classification,SA,SKG,0.5340148141545791,tfidf
SKG_SA_419,419,Tensor Fusion Network for Multimodal Sentiment Analysis,SA,SKG,0.7727695947851888,tfidf
SKG_SA_420,420,Automatically Generating Annotator Rationales to Improve Sentiment Classification,SA,SKG,0.849720845625848,tfidf
SKG_SA_421,421,OMAM at SemEval-2017 Task 4 English Sentiment Analysis with Conditional Random Fields,SA,SKG,0.5134226186513549,tfidf
SKG_SA_423,423,Target-dependent Twitter Sentiment Classification,SA,SKG,0.5985882560821636,tfidf
SKG_SA_426,426,Leveraging Cognitive Features for Sentiment Analysis,SA,SKG,0.5354762502002813,tfidf
SKG_SA_427,427,UNIMELB at SemEval-2016 Tasks 4A and 4B An Ensemble of Neural Networks and a Word2Vec Based Model for Sentiment Classification,SA,SKG,0.5411628262540088,tfidf
SKG_SA_431,431,SteM at SemEval-2016 Task 4 Applying Active Learning to Improve Sentiment Classification,SA,SKG,0.5343765891764212,tfidf
SKG_SA_432,432,Co-training for Semi-supervised Sentiment Classification Based on Dual-view Bags-of-words Representation,SA,SKG,0.6863667540762851,tfidf
SKG_SA_435,435,NRC-Canada Building the State-of-the-Art in Sentiment Analysis of Tweets,SA,SKG,0.6417832071399767,tfidf
SKG_SA_436,436,Latent Variable Sentiment Grammar,SA,SKG,0.7232859951683515,tfidf
SKG_SA_437,437,Learning Semantic Representations of Users and Products for Document Level Sentiment Classification,SA,SKG,0.6491429505218792,tfidf
SKG_SA_440,440,BERT Post-Training for Review Reading Comprehension and Aspect-based Sentiment Analysis,SA,SKG,0.7522441141295142,tfidf
SKG_SA_441,441,INSIGHT Galway Syntactic and Lexical Features for Aspect Based Sentiment Analysis,SA,SKG,0.5709388532986406,tfidf
SKG_SA_443,443,ECNU at SemEval-2016 Task 7 An Enhanced Supervised Learning Method for Lexicon Sentiment Intensity Ranking,SA,SKG,0.506053005592408,tfidf
SKG_SA_444,444,Learning Bilingual Sentiment-Specific Word Embeddings without Cross-lingual Supervision,SA,SKG,0.5797614706147411,tfidf
SKG_SA_445,445,Reducing Sentiment Bias in Language Models via Counterfactual Evaluation,SA,SKG,0.752800601422542,tfidf
SKG_SA_446,446,Subversive Toxicity Detection using Sentiment Information,SA,SKG,0.5571547994025252,tfidf
SKG_SA_447,447,"A Joint Model for Semantic Sequences Frames, Entities, Sentiments",SA,SKG,0.7564091751718639,tfidf
SKG_SA_449,449,Multi-Domain Sentiment Relevance Classification with Automatic Representation Learning,SA,SKG,0.8435634978584903,tfidf
SKG_SA_451,451,Detecting Chronic Critics Based on Sentiment Polarity and User’s Behavior in Social Media,SA,SKG,0.6491260985486835,tfidf
SKG_SA_453,453,SentiRec Sentiment Diversity-aware Neural News Recommendation,SA,SKG,0.9109115934910064,tfidf
SKG_SA_455,455,Aspect-Level Sentiment Analysis Via Convolution over Dependency Tree,SA,SKG,0.8833412934121957,tfidf
SKG_SA_458,458,Neural Networks for Integrating Compositional and Non-compositional Sentiment in Sentiment Composition,SA,SKG,0.5231938874301953,tfidf
SKG_SA_459,459,Epita at SemEval-2018 Task 1 Sentiment Analysis Using Transfer Learning Approach,SA,SKG,0.5399120072488252,tfidf
SKG_SA_460,460,SemEval-2014 Task 9 Sentiment Analysis in Twitter,SA,SKG,0.6086117029190063,semantic
SKG_SA_462,462,Finki at SemEval-2016 Task 4 Deep Learning Architecture for Twitter Sentiment Analysis,SA,SKG,0.6481831004487658,tfidf
SKG_SA_463,463,aueb.twitter.sentiment at SemEval-2016 Task 4 A Weighted Ensemble of SVMs for Twitter Sentiment Analysis,SA,SKG,0.6375215953689356,tfidf
SKG_SA_464,464,Variational Semi-Supervised Aspect-Term Sentiment Analysis via Transformer,SA,SKG,0.6460554648706212,tfidf
SKG_SA_465,465,YNU-HPCC at SemEval 2017 Task 4 Using A Multi-Channel CNN-LSTM Model for Sentiment Classification,SA,SKG,0.6462676281488942,tfidf
SKG_SA_466,466,Multilingual Connotation Frames A Case Study on Social Media for Targeted Sentiment Analysis and Forecast,SA,SKG,0.5515576293354223,tfidf
SKG_SA_467,467,A Multi-Task Incremental Learning Framework with Category Name Embedding for Aspect-Category Sentiment Analysis,SA,SKG,0.6132343807620482,tfidf
SKG_SA_469,469,UoM Using Explicit Semantic Analysis for Classifying Sentiments,SA,SKG,0.8128601496458182,tfidf
SKG_SA_470,470,DomBERT Domain-oriented Language Model for Aspect-based Sentiment Analysis,SA,SKG,0.7575161020463262,tfidf
SKG_SA_475,475,funSentiment at SemEval-2017 Task 5 Fine-Grained Sentiment Analysis on Financial Microblogs Using Word Vectors Built from StockTwits and Twitter,SA,SKG,0.6743699619724953,tfidf
SKG_SA_478,478,"Sentiment and Emotion help Sarcasm A Multi-task Learning Framework for Multi-Modal Sarcasm, Sentiment and Emotion Analysis",SA,SKG,0.5613852941009707,tfidf
SKG_SA_479,479,Multi-Channel Convolutional Neural Network for Twitter Emotion and Sentiment Recognition,SA,SKG,0.5875856015773698,tfidf
SKG_SA_484,484,GU-MLT-LT Sentiment Analysis of Short Messages using Linguistic Features and Stochastic Gradient Descent,SA,SKG,0.6893783211708069,semantic
SKG_SA_487,487,Joint Learning for Targeted Sentiment Analysis,SA,SKG,0.7491735874993367,tfidf
SKG_SA_488,488,Unpaired Sentiment-to-Sentiment Translation A Cycled Reinforcement Learning Approach,SA,SKG,0.7519599592326796,tfidf
SKG_SA_490,490,Context-aware Learning for Sentence-level Sentiment Analysis with Posterior Regularization,SA,SKG,0.6928353897796861,tfidf
SKG_SA_493,493,Neural Sentiment Classification with User and Product Attention,SA,SKG,0.8186794685672734,tfidf
SKG_SA_495,495,Recurrent Attention Network on Memory for Aspect Sentiment Analysis,SA,SKG,0.6725893713166589,tfidf
SKG_SA_496,496,Language Independent Sentiment Analysis with Sentiment-Specific Word Embeddings,SA,SKG,0.7140924979957392,tfidf
SKG_SA_497,497,Recursive Neural Conditional Random Fields for Aspect-based Sentiment Analysis,SA,SKG,0.7655330175449775,tfidf
SKG_SA_498,498,Aspect Sentiment Classification with Aspect-Specific Opinion Spans,SA,SKG,0.6446313019247991,tfidf
SKG_SA_500,500,SentiSys at SemEval-2016 Task 5 Opinion Target Extraction and Sentiment Polarity Detection,SA,SKG,0.7172003388404846,semantic
SKG_SA_503,503,Self-Attention A Better Building Block for Sentiment Analysis Neural Network Classifiers,SA,SKG,0.7284183777817239,tfidf
SKG_SA_504,504,Modeling Social Norms Evolution for Personalized Sentiment Classification,SA,SKG,0.8151792542744722,tfidf
SKG_SA_505,505,Compositional Matrix-Space Models for Sentiment Analysis,SA,SKG,0.6521333493223554,tfidf
SKG_SA_506,506,Attention Modeling for Targeted Sentiment,SA,SKG,0.5922749573532902,tfidf
SKG_SA_509,509,Sentiment-Aspect Extraction based on Restricted Boltzmann Machines,SA,SKG,0.547160371548502,tfidf
SKG_SA_510,510,Contextual Bidirectional Long Short-Term Memory Recurrent Neural Network Language Models A Generative Approach to Sentiment Analysis,SA,SKG,0.6717029213905334,semantic
SKG_SA_511,511,ECNU at SemEval-2017 Task 5 An Ensemble of Regression Algorithms with Effective Features for Fine-Grained Sentiment Analysis in Financial Domain,SA,SKG,0.6239182008070572,tfidf
SKG_SA_516,516,Rethinking Attribute Representation and Injection for Sentiment Classification,SA,SKG,0.7486150857413686,tfidf
SKG_SA_517,517,SemEval-2014 Task 9 Sentiment Analysis in Twitter,SA,SKG,0.5495307588185903,tfidf
SKG_SA_518,518,BAKSA at SemEval-2020 Task 9 Bolstering CNN with Self-Attention for Sentiment Analysis of Code Mixed Text,SA,SKG,0.5691913098654294,tfidf
SKG_SA_519,519,Multi-Instance Multi-Label Learning Networks for Aspect-Category Sentiment Analysis,SA,SKG,0.828909013319876,tfidf
SKG_SA_520,520,FEUP at SemEval-2017 Task 5 Predicting Sentiment Polarity and Intensity with Financial Word Embeddings,SA,SKG,0.6867745620933238,tfidf
SKG_SA_521,521,Context-aware Embedding for Targeted Aspect-based Sentiment Analysis,SA,SKG,0.5316913348578183,tfidf
SKG_SA_525,525,De-Mixing Sentiment from Code-Mixed Text,SA,SKG,0.6130791736099116,tfidf
SKG_SA_526,526,Mining User Relations from Online Discussions using Sentiment Analysis and Probabilistic Matrix Factorization,SA,SKG,0.5862671378477042,tfidf
SKG_SA_527,527,A Comparative Study of Bayesian Models for Unsupervised Sentiment Detection,SA,SKG,0.8358026199112195,tfidf
SKG_SA_530,530,Improving Twitter Sentiment Analysis with Topic-Based Mixture Modeling and Semi-Supervised Training,SA,SKG,0.7062588124420104,tfidf
SKG_SA_531,531,Sentiment Flow - A General Model of Web Review Argumentation,SA,SKG,0.6309826501462763,tfidf
SKG_SA_535,535,Deep Convolutional Neural Network Textual Features and Multiple Kernel Learning for Utterance-level Multimodal Sentiment Analysis,SA,SKG,0.6195931485394196,tfidf
SKG_SA_537,537,TSA-INF at SemEval-2017 Task 4 An Ensemble of Deep Learning Architectures Including Lexicon Features for Twitter Sentiment Analysis,SA,SKG,0.5914394692538658,tfidf
SKG_SA_538,538,SentiLARE Sentiment-Aware Language Representation Learning with Linguistic Knowledge,SA,SKG,0.6960709979136451,tfidf
SKG_SA_540,540,UNITOR Aspect Based Sentiment Analysis with Structured Learning,SA,SKG,0.543972770884751,tfidf
SKG_SA_541,541,Learning Explicit and Implicit Structures for Targeted Sentiment Analysis,SA,SKG,0.5905739554886769,tfidf
SKG_SA_542,542,Adjective Intensity and Sentiment Analysis,SA,SKG,0.5184133285692244,tfidf
SKG_SA_543,543,Context-aware Interactive Attention for Multi-modal Sentiment and Emotion Analysis,SA,SKG,0.6338141345157058,tfidf
SKG_SA_544,544,Holistic Sentiment Analysis Across Languages Multilingual Supervised Latent Dirichlet Allocation,SA,SKG,0.6043681672061398,tfidf
SKG_SA_545,545,SWATCS65 Sentiment Classification Using an Ensemble of Class Projects,SA,SKG,0.7487142086029053,semantic
SKG_SA_546,546,LT3 at SemEval-2020 Task 9 Cross-lingual Embeddings for Sentiment Analysis of Hinglish Social Media Text,SA,SKG,0.57101534642271,tfidf
SKG_SA_547,547,Exploiting Document Knowledge for Aspect-level Sentiment Classification,SA,SKG,0.7052636427238492,tfidf
SKG_SA_548,548,KinGDOM Knowledge-Guided DOMain Adaptation for Sentiment Analysis,SA,SKG,0.7044503462459762,tfidf
SKG_SA_549,549,Sentiment Classification towards Question-Answering with Hierarchical Matching Network,SA,SKG,0.7599439427831192,tfidf
SKG_SA_551,551,Cross-Domain Sentiment Classification with Target Domain Specific Information,SA,SKG,0.5136225889103185,tfidf
SKG_SA_552,552,A Multi-sentiment-resource Enhanced Attention Network for Sentiment Classification,SA,SKG,0.7025186139677773,tfidf
SKG_SA_553,553,Utilizing BERT for Aspect-Based Sentiment Analysis via Constructing Auxiliary Sentence,SA,SKG,0.680227607994596,tfidf
SKG_SA_554,554,Do Neighbours Help An Exploration of Graph-based Algorithms for Cross-domain Sentiment Classification,SA,SKG,0.6343855630761732,tfidf
SKG_SA_555,555,Predicting Discourse Structure using Distant Supervision from Sentiment,SA,SKG,0.7700111269950867,semantic
SKG_SA_556,556,Coooolll A Deep Learning System for Twitter Sentiment Classification,SA,SKG,0.8164157735440853,tfidf
SKG_SA_557,557,Columbia NLP Sentiment Detection of Subjective Phrases in Social Media,SA,SKG,0.5486647738940904,tfidf
SKG_SA_558,558,DebugSL An Interactive Tool for Debugging Sentiment Lexicons,SA,SKG,0.701518920759222,tfidf
SKG_SA_564,564,Splusplus A Feature-Rich Two-stage Classifier for Sentiment Analysis of Tweets,SA,SKG,0.6352501929381529,tfidf
SKG_SA_565,565,Identifying High-Impact Sub-Structures for Convolution Kernels in Document-level Sentiment Classification,SA,SKG,0.6639175929712954,tfidf
SKG_SA_566,566,iLab-Edinburgh at SemEval-2016 Task 7 A Hybrid Approach for Determining Sentiment Intensity of Arabic Twitter Phrases,SA,SKG,0.6454257409392958,tfidf
SKG_SA_567,567,Harnessing WordNet Senses for Supervised Sentiment Classification,SA,SKG,0.7034497394922575,tfidf
SKG_SA_576,576,A Multilingual BPE Embedding Space for Universal Sentiment Lexicon Induction,SA,SKG,0.7377718959668668,tfidf
SKG_SA_577,577,AMI&ERIC How to Learn with Naive Bayes and Prior Knowledge an Application to Sentiment Analysis,SA,SKG,0.6198009818909126,tfidf
SKG_SA_578,578,IITP at SemEval-2017 Task 5 An Ensemble of Deep Learning and Feature Based Models for Financial Sentiment Analysis,SA,SKG,0.6609773854773605,tfidf
SKG_SA_581,581,Tree Communication Models for Sentiment Analysis,SA,SKG,0.7162850064656241,tfidf
SKG_SA_583,583,NLANGP at SemEval-2016 Task 5 Improving Aspect Based Sentiment Analysis using Neural Network Features,SA,SKG,0.6613138328012934,tfidf
SKG_SA_584,584,Learning Sentiment Memories for Sentiment Modification without Parallel Data,SA,SKG,0.552551668103965,tfidf
SKG_SA_585,585,Importance of Self-Attention for Sentiment Analysis,SA,SKG,0.5723955290163443,tfidf
SKG_SA_586,586,Position-Aware Tagging for Aspect Sentiment Triplet Extraction,SA,SKG,0.7720182746919316,tfidf
SKG_SA_587,587,Distinguishing Clinical Sentiment The Importance of Domain Adaptation in Psychiatric Patient Health Records,SA,SKG,0.5406565888927831,tfidf
SKG_SA_590,590,USNA A Dual-Classifier Approach to Contextual Sentiment Analysis,SA,SKG,0.5699823691782198,tfidf
SKG_SA_591,591,Aspect Sentiment Classification with Document-level Sentiment Preference Modeling,SA,SKG,0.5127777319125252,tfidf
SKG_SA_592,592,RoseMerry A Baseline Message-level Sentiment Classification System,SA,SKG,0.6594897760853635,tfidf
SKG_SA_593,593,Refining Word Embeddings for Sentiment Analysis,SA,SKG,0.5703009500106875,tfidf
SKG_SA_594,594,Detecting Stance in Tweets And Analyzing its Interaction with Sentiment,SA,SKG,0.5703552556556195,tfidf
SKG_SA_595,595,IHS-RD-Belarus at SemEval-2016 Task 5 Detecting Sentiment Polarity Using the Heatmap of Sentence,SA,SKG,0.7215502262115479,semantic
SKG_SA_596,596,PhraseRNN Phrase Recursive Neural Network for Aspect-based Sentiment Analysis,SA,SKG,0.7346865555556527,tfidf
SKG_SA_597,597,Recursive Deep Models for Semantic Compositionality Over a Sentiment Treebank,SA,SKG,0.6474864374707289,tfidf
SKG_SA_598,598,LexicalAT Lexical-Based Adversarial Reinforcement Training for Robust Sentiment Classification,SA,SKG,0.6749235030729027,tfidf
SKG_SA_602,602,Transformation Networks for Target-Oriented Sentiment Classification,SA,SKG,0.796288878814616,tfidf
SKG_SA_608,608,Identifying Political Sentiment between Nation States with Social Media,SA,SKG,0.6543587633838923,tfidf
SKG_SA_609,609,Sentiment Relevance,SA,SKG,0.6011088259204521,tfidf
SKG_SA_610,610,Syntax-Aware Aspect Level Sentiment Classification with Graph Attention Networks,SA,SKG,0.8134512529266941,tfidf
SKG_SA_617,617,TGB at SemEval-2016 Task 5 Multi-Lingual Constraint System for Aspect Based Sentiment Analysis,SA,SKG,0.6194981336593628,semantic
SKG_SA_618,618,JOINT_FORCES Unite Competing Sentiment Classifiers with Random Forest,SA,SKG,0.7519428133964539,semantic
SKG_SA_620,620,Octa Omissions and Conflicts in Target-Aspect Sentiment Analysis,SA,SKG,0.9110110069133797,tfidf
SKG_SA_622,622,Author-aware Aspect Topic Sentiment Model to Retrieve Supporting Opinions from Reviews,SA,SKG,0.7280547368950033,tfidf
SKG_SA_623,623,A Personalized Sentiment Model with Textual and Contextual Information,SA,SKG,0.5582197941085846,tfidf
SKG_SA_628,628,Human-Like Decision Making Document-level Aspect Sentiment Classification via Hierarchical Reinforcement Learning,SA,SKG,0.6688255611320748,tfidf
SKG_SA_629,629,ARB-SEN at SemEval-2018 Task1 A New Set of Features for Enhancing the Sentiment Intensity Prediction in Arabic Tweets,SA,SKG,0.5840245363784551,tfidf
SKG_SA_630,630,Contextual Bidirectional Long Short-Term Memory Recurrent Neural Network Language Models A Generative Approach to Sentiment Analysis,SA,SKG,0.7151954188186155,tfidf
SKG_SA_631,631,Sentiment Expression Boundaries in Sentiment Polarity Classification,SA,SKG,0.5404938088750274,tfidf
SKG_SA_632,632,On the Role of Text Preprocessing in Neural Network Architectures An Evaluation Study on Text Categorization and Sentiment Analysis,SA,SKG,0.5649294941099844,tfidf
SKG_SA_633,633,SSA-UO Unsupervised Sentiment Analysis in Twitter,SA,SKG,0.7214734554290771,semantic
SKG_SA_634,634,Dimensional Sentiment Analysis Using a Regional CNN-LSTM Model,SA,SKG,0.7768180493224334,tfidf
SKG_SA_636,636,Super Characters A Conversion from Sentiment Classification to Image Classification,SA,SKG,0.6286849701677979,tfidf
NOVEL_SUM_3,3,Sliding Selector Network with Dynamic Memory for Extractive Summarization of Long Documents,SUM,NOVEL,0.6249910236479723,tfidf
NOVEL_SUM_4,4,Decision-Focused Summarization,SUM,NOVEL,0.6886950527112731,tfidf
NOVEL_SUM_6,6,Enriching Transformers with Structured Tensor-Product Representations for Abstractive Summarization,SUM,NOVEL,0.7482622769071674,tfidf
NOVEL_SUM_7,7,Improving Unsupervised Question Answering via Summarization-Informed Question Generation,SUM,NOVEL,0.664152762159548,tfidf
NOVEL_SUM_8,8,Generating SOAP Notes from Doctor-Patient Conversations Using Modular Summarization Techniques,SUM,NOVEL,0.7125615517277949,tfidf
NOVEL_SUM_10,10,ARMAN Pre-training with Semantically Selecting and Reordering of Sentences for Persian Abstractive Summarization,SUM,NOVEL,0.7539202715690667,tfidf
NOVEL_SUM_11,11,Improving Faithfulness in Abstractive Summarization with Contrast Candidate Generation and Selection,SUM,NOVEL,0.5751152385457348,tfidf
NOVEL_SUM_12,12,EmailSum Abstractive Email Thread Summarization,SUM,NOVEL,0.665402012675644,tfidf
NOVEL_SUM_13,13,Considering Nested Tree Structure in Sentence Extractive Summarization with Pre-trained Transformer,SUM,NOVEL,0.7038280619093378,tfidf
NOVEL_SUM_14,14,Focus Attention Promoting Faithfulness and Diversity in Summarization,SUM,NOVEL,0.6787587035522594,tfidf
NOVEL_SUM_15,15,Looking Beyond Sentence-Level Natural Language Inference for Question Answering and Text Summarization,SUM,NOVEL,0.5856573011165573,tfidf
NOVEL_SUM_16,16,Multiplex Graph Neural Network for Extractive Text Summarization,SUM,NOVEL,0.6768276000205501,tfidf
NOVEL_SUM_17,17,Long-Span Summarization via Local Attention and Content Selection,SUM,NOVEL,0.7699307761080638,tfidf
NOVEL_SUM_19,19,Simple Conversational Data Augmentation for Semi-supervised Abstractive Dialogue Summarization,SUM,NOVEL,0.7760199076264919,tfidf
NOVEL_SUM_20,20,ConvoSumm Conversation Summarization Benchmark and Improved Abstractive Summarization with Argument Mining,SUM,NOVEL,0.5575120395254771,tfidf
NOVEL_SUM_21,21,Language Model as an Annotator Exploring DialoGPT for Dialogue Summarization,SUM,NOVEL,0.6603713253356269,tfidf
NOVEL_SUM_22,22,Low-Resource Dialogue Summarization with Domain-Agnostic Multi-Source Pretraining,SUM,NOVEL,0.5646244010705919,tfidf
NOVEL_SUM_23,23,Multi-TimeLine Summarization (MTLS) Improving Timeline Summarization by Generating Multiple Summaries,SUM,NOVEL,0.5606478204214658,tfidf
NOVEL_SUM_24,24,Deep Differential Amplifier for Extractive Summarization,SUM,NOVEL,0.6193856563918355,tfidf
NOVEL_SUM_26,26,Timeline Summarization based on Event Graph Compression via Time-Aware Optimal Transport,SUM,NOVEL,0.6850543514545565,tfidf
NOVEL_SUM_28,28,Reinforcement Learning for Abstractive Question Summarization with Question-aware Semantic Rewards,SUM,NOVEL,0.6273880524528773,tfidf
NOVEL_SUM_30,30,Fine-grained Factual Consistency Assessment for Abstractive Summarization Models,SUM,NOVEL,0.5524375601811082,tfidf
NOVEL_SUM_31,31,HETFORMER Heterogeneous Transformer with Sparse Attention for Long-Text Extractive Summarization,SUM,NOVEL,0.6816901638714125,tfidf
NOVEL_SUM_32,32,Enriching and Controlling Global Semantics for Text Summarization,SUM,NOVEL,0.5183977115788739,tfidf
NOVEL_SUM_33,33,Gradient-Based Adversarial Factual Consistency Evaluation for Abstractive Summarization,SUM,NOVEL,0.5486951011841736,tfidf
NOVEL_SUM_36,36,Annotating and Modeling Fine-grained Factuality in Summarization,SUM,NOVEL,0.5238628156538857,tfidf
NOVEL_SUM_37,37,AdaptSum Towards Low-Resource Domain Adaptation for Abstractive Summarization,SUM,NOVEL,0.6682977862951605,tfidf
NOVEL_SUM_38,38,Enhancing Factual Consistency of Abstractive Summarization,SUM,NOVEL,0.7097871082873553,tfidf
NOVEL_SUM_39,39,Cross-Lingual Abstractive Summarization with Limited Parallel Resources,SUM,NOVEL,0.6975984541982511,tfidf
NOVEL_SUM_41,41,Video Paragraph Captioning as a Text Summarization Task,SUM,NOVEL,0.702047519537243,tfidf
NOVEL_SUM_42,42,Improving Factual Consistency of Abstractive Summarization via Question Answering,SUM,NOVEL,0.7443732140563442,tfidf
NOVEL_SUM_44,44,Controllable Neural Dialogue Summarization with Personal Named Entity Planning,SUM,NOVEL,0.5392038332713155,tfidf
NOVEL_SUM_45,45,D2S Document-to-Slide Generation Via Query-Based Text Summarization,SUM,NOVEL,0.7485249580329463,tfidf
NOVEL_SUM_46,46,CLIFF Contrastive Learning for Improving Faithfulness and Factuality in Abstractive Summarization,SUM,NOVEL,0.6083146191559973,tfidf
NOVEL_SUM_47,47,SimCLS A Simple Framework for Contrastive Learning of Abstractive Summarization,SUM,NOVEL,0.6458804607391357,semantic
NOVEL_SUM_49,49,Efficient Attentions for Long Document Summarization,SUM,NOVEL,0.6697108699366063,tfidf
NOVEL_SUM_52,52,AUTOSUMM Automatic Model Creation for Text Summarization,SUM,NOVEL,0.6248428507253102,tfidf
NOVEL_SUM_53,53,A Training-free and Reference-free Summarization Evaluation Metric via Centrality-weighted Relevance and Self-referenced Redundancy,SUM,NOVEL,0.5874043392581773,tfidf
NOVEL_SUM_54,54,MediaSum A Large-scale Media Interview Dataset for Dialogue Summarization,SUM,NOVEL,0.6090434255119506,tfidf
NOVEL_SUM_56,56,Demoting the Lead Bias in News Summarization via Alternating Adversarial Learning,SUM,NOVEL,0.5611221658983951,tfidf
NOVEL_SUM_57,57,Aspect-Controllable Opinion Summarization,SUM,NOVEL,0.6730083436148416,tfidf
NOVEL_SUM_58,58,Self-Supervised Multimodal Opinion Summarization,SUM,NOVEL,0.6864621027057932,tfidf
NOVEL_SUM_59,59,Attention Head Masking for Inference Time Content Selection in Abstractive Summarization,SUM,NOVEL,0.811303461933289,tfidf
NOVEL_SUM_60,60,BASS Boosting Abstractive Summarization with Unified Semantic Graph,SUM,NOVEL,0.8234858005788018,tfidf
NOVEL_SUM_61,61,RefSum Refactoring Neural Summarization,SUM,NOVEL,0.8402823104148751,tfidf
NOVEL_SUM_63,63,SgSumTransforming Multi-document Summarization into Sub-graph Selection,SUM,NOVEL,0.8138438120874725,tfidf
