paper_id,year,semantic_knn,structural_novelty,triple_count,cited_by_count,reference_count
SKG_MT_1054,2018,0.9381150007247924,0.6638655462184874,119.0,54,18
SKG_MT_339,2018,0.9334211349487304,0.7428571428571429,70.0,21,12
SKG_MT_1475,2018,0.9408089518547058,0.7637362637362637,182.0,42,33
SKG_NLI_4,2018,0.9447845220565796,0.6621621621621622,148.0,43,44
SKG_MT_197,2018,0.9468935132026672,0.7111111111111111,135.0,13,39
SKG_MT_155,2018,0.945470929145813,0.684931506849315,73.0,13,26
SKG_MT_158,2018,0.9353905916213988,0.611764705882353,85.0,19,31
SKG_MT_1203,2018,0.9412451982498168,0.7681818181818182,220.0,34,23
SKG_MT_143,2018,0.928671658039093,0.7727272727272727,22.0,59,33
SKG_MT_1271,2018,0.9449135065078736,0.7395833333333334,192.0,13,30
SKG_MT_1278,2018,0.943787395954132,0.7607655502392344,209.0,59,27
SKG_MT_1291,2018,0.9372216463088988,0.6041666666666666,96.0,133,26
SKG_MT_138,2018,0.940743088722229,0.8013245033112583,151.0,191,29
SKG_MT_82,2018,0.9370023608207704,0.8214285714285714,28.0,107,28
SKG_MT_83,2018,0.9456149935722352,0.7931034482758621,145.0,1005,75
SKG_MT_86,2018,0.9332680702209472,0.7272727272727273,143.0,72,46
SKG_MT_96,2018,0.9408893585205078,0.7383177570093458,107.0,28,29
SKG_MT_1038,2018,0.9381150007247924,0.7272727272727273,77.0,54,18
SKG_MT_416,2018,0.9232116937637328,0.9,30.0,131,20
SKG_MT_64,2018,0.9503315687179564,0.7752808988764045,89.0,54,27
SKG_SA_636,2018,0.9354835748672484,0.7951807228915663,83.0,34,35
SKG_DIA_9,2018,0.9399279356002808,0.7777777777777778,63.0,40,16
SKG_SUM_46,2018,0.9393789172172546,0.7538461538461538,130.0,8,0
SKG_SUM_54,2018,0.9422640800476074,0.7315436241610739,149.0,154,31
SKG_SUM_61,2018,0.9261454343795776,0.7777777777777778,63.0,1,2
SKG_SUM_62,2018,0.9303547143936156,0.8333333333333334,132.0,33,48
SKG_SUM_69,2018,0.9398662447929382,0.7872340425531915,47.0,68,20
SKG_SUM_93,2018,0.9746538400650024,0.6972477064220184,109.0,137,17
SKG_SUM_100,2018,0.9759857058525084,0.8214285714285714,56.0,13,33
SKG_SUM_102,2018,0.9280632734298706,0.6835443037974683,79.0,8,26
SKG_SUM_114,2018,0.9340007901191713,0.8260869565217391,92.0,47,41
SKG_MT_709,2018,0.9415689706802368,0.7435897435897436,117.0,275,42
SKG_MT_659,2018,0.9307795763015748,0.8536585365853658,41.0,33,42
SKG_MT_662,2018,0.9274288415908812,0.7304964539007093,141.0,72,42
SKG_SUM_152,2018,0.94251948595047,0.7865168539325843,178.0,720,50
SKG_SUM_117,2018,0.9392855763435364,0.6132075471698113,106.0,168,40
SKG_SUM_176,2018,0.9401561617851256,0.8529411764705882,68.0,60,50
SKG_SUM_219,2018,0.93965882062912,0.8695652173913043,92.0,174,44
SKG_SUM_161,2019,0.948292076587677,0.6935483870967742,124.0,357,49
SKG_SUM_159,2019,0.9275498390197754,0.8238095238095238,210.0,59,55
SKG_SUM_200,2019,0.9468134045600892,0.6381578947368421,152.0,68,35
SKG_SUM_201,2019,0.9375209808349608,0.6909090909090909,165.0,35,25
SKG_SUM_202,2019,0.9436197280883788,0.8333333333333334,72.0,136,22
SKG_SUM_207,2019,0.9317449331283568,0.8169014084507042,71.0,42,32
SKG_SUM_210,2019,0.93409264087677,0.7532467532467533,154.0,152,49
SKG_SUM_213,2019,0.9275212287902832,0.7463768115942029,138.0,123,35
SKG_QA_49,2019,0.9310894012451172,0.7547169811320755,159.0,149,56
SKG_QA_44,2019,0.930662989616394,0.7388888888888889,180.0,38,32
SKG_QA_43,2019,0.9279485940933228,0.6764705882352942,34.0,28,21
SKG_QA_25,2019,0.9413636922836304,0.5568181818181818,88.0,5,42
SKG_QA_19,2019,0.9430411458015442,0.7454545454545455,110.0,121,25
SKG_QA_11,2019,0.9332960247993468,0.7142857142857143,301.0,30,0
SKG_QA_81,2019,0.9276710748672484,0.8115942028985508,69.0,302,47
SKG_QA_77,2019,0.9390324354171752,0.7469879518072289,166.0,48,35
SKG_SUM_169,2019,0.9416730999946594,0.6836734693877551,196.0,37,43
SKG_SUM_168,2019,0.9346845746040344,0.768,125.0,31,79
SKG_SUM_126,2019,0.9111997485160828,0.0,31.0,27,30
SKG_SUM_125,2019,0.9282922744750975,0.6264367816091954,174.0,158,39
SKG_SUM_124,2019,0.9197367429733276,0.8717948717948718,117.0,110,64
SKG_SUM_115,2019,0.9359053373336792,0.7477477477477478,111.0,34,36
SKG_SUM_153,2019,0.9323142766952516,0.6666666666666666,27.0,44,33
SKG_SUM_149,2019,0.9385775327682496,0.704,125.0,47,36
SKG_SUM_156,2019,0.9370415806770324,0.7575757575757576,132.0,16,31
SKG_SUM_137,2019,0.9370415806770324,0.8352941176470589,85.0,16,31
SKG_MT_1136,2019,0.9329661130905152,0.6707317073170732,164.0,29,42
SKG_MT_1135,2019,0.9797855615615844,0.8666666666666667,15.0,16,12
SKG_MT_1134,2019,0.977316677570343,0.788135593220339,118.0,119,45
SKG_SUM_183,2019,0.9111997485160828,0.8333333333333334,126.0,27,30
SKG_SUM_182,2019,0.9282957315444946,0.7439024390243902,164.0,10,49
SKG_MT_674,2019,0.9839297533035278,0.6788321167883211,137.0,9,34
SKG_SUM_73,2019,0.943616271018982,0.7457627118644068,59.0,36,36
SKG_SUM_58,2019,0.9381588697433472,0.691358024691358,81.0,63,38
SKG_SUM_57,2019,0.9418963193893432,0.6774193548387096,155.0,32,30
SKG_SUM_79,2019,0.9166313409805298,0.75,160.0,1570,38
SKG_SUM_112,2019,0.9437150955200196,0.7317073170731707,164.0,178,61
SKG_SUM_101,2019,0.945541262626648,0.7094594594594594,148.0,53,38
SKG_SUM_127,2019,0.9138898849487304,0.6935483870967742,124.0,32,42
SKG_MT_1192,2019,0.948434054851532,0.7319587628865979,97.0,50,37
SKG_MT_1185,2019,0.9483238458633424,0.75,16.0,45,49
SKG_MT_1184,2019,0.952337086200714,0.7445652173913043,184.0,2,23
SKG_MT_242,2019,0.9039952158927916,0.625,48.0,3,11
SKG_MT_235,2019,0.9458142518997192,0.754601226993865,163.0,12,36
SKG_MT_232,2019,0.9420326352119446,0.7419354838709677,155.0,1,35
SKG_MT_222,2019,0.9483202695846558,0.7164179104477612,67.0,13,32
SKG_MT_1150,2019,0.9474061727523804,0.6764705882352942,68.0,9,35
SKG_MT_263,2019,0.5704742670059204,0.7077922077922078,154.0,8,12
SKG_DIA_6,2019,0.9230955243110656,0.7415730337078652,89.0,1,12
SKG_SUM_51,2019,0.9398590922355652,0.735,200.0,12,35
SKG_SUM_47,2019,0.9374750256538392,0.8378378378378378,37.0,9,23
SKG_MT_292,2019,0.946742057800293,0.7092198581560284,141.0,10,0
SKG_MT_276,2019,0.9361166954040528,0.6872427983539094,243.0,23,41
SKG_MT_271,2019,0.9457899928092957,0.7215189873417721,79.0,21,33
SKG_MT_1088,2019,0.9364625215530396,0.7883211678832117,137.0,4,39
SKG_MT_214,2019,0.9395207166671752,0.6842105263157895,133.0,8,64
SKG_MT_213,2019,0.9491218328475952,0.8037383177570093,107.0,86,37
SKG_MT_202,2019,0.9430425763130188,0.6928571428571428,140.0,4,25
SKG_MT_95,2019,0.9309028387069702,0.7048192771084337,166.0,36,42
SKG_MT_1196,2019,0.9262198209762572,0.6435643564356436,101.0,27,35
SKG_SUM_96,2019,0.943281352519989,0.782608695652174,161.0,100,55
SKG_SUM_95,2019,0.9424155354499816,0.7437185929648241,199.0,52,36
SKG_SUM_94,2019,0.9497200846672058,0.8645833333333334,96.0,61,76
SKG_SUM_21,2019,0.928292155265808,0.6600985221674877,203.0,158,39
SKG_SA_628,2019,0.934177041053772,0.7518248175182481,137.0,25,35
SKG_SA_623,2019,0.9372504949569702,0.7849462365591398,93.0,3,28
SKG_SA_610,2019,0.9298498034477234,0.6544117647058824,272.0,292,38
SKG_DIA_4,2019,0.9387038946151732,0.7403846153846154,104.0,10,25
SKG_DIA_0,2019,0.942034125328064,0.7949640287769785,278.0,46,41
SKG_MT_1241,2019,0.9455691576004028,0.5694444444444444,144.0,2,27
SKG_MT_1179,2019,0.9491453170776368,0.6923076923076923,78.0,15,27
SKG_MT_1176,2019,0.9379819631576538,0.8469387755102041,98.0,3,20
SKG_MT_75,2019,0.9461262822151184,0.7622950819672131,244.0,38,31
SKG_MT_189,2019,0.923995316028595,0.7924528301886793,159.0,53,33
SKG_MT_1217,2019,0.947992980480194,0.5869565217391305,92.0,5,21
SKG_MT_1216,2019,0.9493759274482728,0.7540983606557377,61.0,8,18
SKG_SUM_37,2019,0.9822511672973632,0.7,30.0,100,37
SKG_SUM_31,2019,0.948433518409729,0.7604562737642585,263.0,121,32
SKG_SUM_30,2019,0.9414189457893372,0.7741935483870968,93.0,15,51
SKG_DIA_8,2019,0.9480792880058287,0.8125,176.0,84,102
SKG_DIA_30,2019,0.913724422454834,0.7526881720430108,186.0,57,34
SKG_MT_703,2019,0.9372583627700806,0.6694214876033058,121.0,7,28
SKG_MT_702,2019,0.9323318600654602,0.7169811320754716,53.0,86,42
SKG_MT_696,2019,0.9419374465942384,0.7341772151898734,79.0,6,27
SKG_MT_609,2019,0.9474915266036988,0.6888888888888889,180.0,1,38
SKG_MT_602,2019,0.9186559915542604,0.7171717171717171,99.0,20,23
SKG_MT_597,2019,0.9516372680664062,0.7124183006535948,153.0,33,40
SKG_DIA_23,2019,0.9266420602798462,0.7037037037037037,54.0,45,37
SKG_MT_1261,2019,0.9360629320144652,0.6395348837209303,86.0,2,46
SKG_MT_142,2019,0.9392779469490052,0.7757009345794392,107.0,47,57
SKG_MT_1198,2019,0.9254703521728516,0.75,68.0,14,17
SKG_MT_1197,2019,0.9475496411323548,0.7567567567567568,37.0,74,26
SKG_MT_172,2019,0.943600058555603,0.6666666666666666,102.0,96,29
SKG_MT_159,2019,0.9437599182128906,0.7307692307692307,156.0,73,70
SKG_MT_154,2019,0.9464257955551147,0.8271028037383178,214.0,10,44
SKG_SA_581,2019,0.9405525922775269,0.6341463414634146,164.0,39,35
SKG_MT_721,2019,0.9491467475891112,0.7336956521739131,184.0,315,30
SKG_MT_128,2019,0.937156856060028,0.7101449275362319,69.0,14,17
SKG_MT_125,2019,0.9735039472579956,0.4923076923076923,65.0,25,22
SKG_MT_1301,2019,0.9391239285469056,0.6851851851851852,54.0,77,21
SKG_MT_1296,2019,0.9836074113845824,0.6372549019607843,204.0,61,55
SKG_MT_1285,2019,0.9348572492599488,0.8876404494382022,89.0,55,44
SKG_MT_1234,2019,0.941189169883728,0.7524752475247525,101.0,17,38
SKG_MT_1267,2019,0.9524520635604858,0.6507936507936508,189.0,1,48
SKG_SA_598,2019,0.9350866079330444,0.7525773195876289,97.0,20,28
SKG_SA_587,2019,0.9158456921577454,0.7741935483870968,31.0,1,0
SKG_SA_543,2019,0.9214078783988952,0.6971830985915493,142.0,87,33
SKG_SA_541,2019,0.947109043598175,0.7037037037037037,135.0,26,37
SKG_SA_525,2019,0.9429548382759094,0.7132867132867133,143.0,50,21
SKG_SA_576,2019,0.9351121783256532,0.7834394904458599,157.0,11,53
SKG_SA_555,2019,0.9287111163139344,0.8571428571428571,21.0,24,40
SKG_SA_553,2019,0.9321540594100952,0.0,134.0,348,20
SKG_DIA_66,2019,0.9510451555252076,0.6989247311827957,93.0,126,34
SKG_DIA_62,2019,0.9197704195976256,0.7938931297709924,131.0,39,46
SKG_MT_113,2019,0.946871280670166,0.7523809523809524,105.0,153,63
SKG_MT_111,2019,0.9826108813285828,0.6844919786096256,187.0,37,31
SKG_MT_106,2019,0.9323571920394896,0.6846846846846847,111.0,11,30
SKG_MT_101,2019,0.9427650570869446,0.7413793103448276,116.0,7,34
SKG_MT_98,2019,0.9235547184944152,0.695364238410596,151.0,21,17
SKG_MT_90,2019,0.9490181803703308,0.6578947368421053,114.0,41,34
SKG_MT_1321,2019,0.9456954002380372,0.652542372881356,118.0,37,44
SKG_MT_134,2019,0.9232081174850464,0.7864077669902912,206.0,37,37
SKG_MT_130,2019,0.9474008679389954,0.6296296296296297,108.0,52,55
SKG_DIA_27,2019,0.9255094528198242,0.8421052631578947,95.0,247,28
SKG_DIA_51,2019,0.9277470707893372,0.7185185185185186,135.0,8,27
SKG_DIA_50,2019,0.9370492100715636,0.7555555555555555,90.0,6,44
SKG_DIA_44,2019,0.9429192543029784,0.7741935483870968,93.0,16,12
SKG_DIA_36,2019,0.9078766703605652,0.753731343283582,134.0,76,50
SKG_DIA_84,2019,0.940027356147766,0.8225806451612904,62.0,37,29
SKG_DIA_76,2019,0.936517059803009,0.6597222222222222,144.0,53,28
SKG_SA_479,2019,0.981286346912384,0.7388059701492538,134.0,26,47
SKG_SA_464,2019,0.947854220867157,0.7435897435897436,156.0,4,33
SKG_MT_1043,2019,0.9457147717475892,0.6372549019607843,204.0,208,23
SKG_MT_307,2019,0.9394322633743286,0.7169811320754716,53.0,7,14
SKG_MT_303,2019,0.9524941444396972,0.7027027027027027,74.0,74,30
SKG_MT_298,2019,0.9308093190193176,0.6494845360824743,97.0,27,0
SKG_MT_1083,2019,0.9832391738891602,0.7807017543859649,114.0,66,22
SKG_MT_1070,2019,0.935307502746582,0.8048780487804879,82.0,126,37
SKG_MT_1066,2019,0.9536851644515992,0.7272727272727273,99.0,17,27
SKG_MT_756,2019,0.9399064779281616,0.7522935779816514,109.0,9,27
SKG_MT_751,2019,0.917375385761261,0.7565217391304347,115.0,52,34
SKG_MT_750,2019,0.9414006471633912,0.6728395061728395,162.0,4,22
SKG_MT_580,2019,0.9331437349319458,0.7894736842105263,38.0,20,11
SKG_MT_577,2019,0.946174144744873,0.625,56.0,1,17
SKG_SA_444,2019,0.9817517995834352,0.6756756756756757,111.0,16,24
SKG_SA_440,2019,0.9363881945610046,0.7582417582417582,182.0,358,44
SKG_SA_436,2019,0.9370408058166504,0.75,204.0,8,26
SKG_DIA_96,2019,0.9318154454231262,0.7464788732394366,142.0,12,27
SKG_MT_1061,2019,0.9374902844429016,0.7906976744186046,129.0,2,26
SKG_MT_60,2019,0.9558637738227844,0.8059701492537313,134.0,43,27
SKG_MT_73,2019,0.9304546117782592,0.6702127659574468,94.0,28,26
SKG_MT_70,2019,0.941674828529358,0.7848101265822784,237.0,611,44
SKG_MT_68,2019,0.9481401443481444,0.6,100.0,13,32
SKG_MT_67,2019,0.936043918132782,0.6194690265486725,113.0,6,25
SKG_MT_608,2019,0.942460834980011,0.7948717948717948,78.0,28,30
SKG_MT_508,2019,0.9255273938179016,0.782608695652174,138.0,44,37
SKG_MT_336,2019,0.9289581179618835,0.6970954356846473,241.0,58,46
SKG_SA_521,2019,0.9504374265670776,0.6428571428571429,98.0,49,17
SKG_SA_516,2019,0.9379435777664183,0.6587301587301587,252.0,2,42
SKG_DIA_90,2019,0.940011978149414,0.6833333333333333,120.0,74,52
SKG_MT_562,2019,0.9297504425048828,0.6428571428571429,140.0,76,64
SKG_MT_561,2019,0.950547993183136,0.7731958762886598,194.0,26,37
SKG_MT_780,2019,0.9383462071418762,0.7241379310344828,29.0,3,37
SKG_MT_773,2019,0.9466780424118042,0.6,10.0,12,38
SKG_MT_765,2019,0.9578213691711426,0.8048780487804879,82.0,25,31
SKG_SA_378,2019,0.9368280172348022,0.7477477477477478,111.0,17,30
SKG_SA_376,2019,0.9221714735031128,0.7553956834532374,139.0,0,0
SKG_MT_1374,2019,0.9465323686599731,0.7677419354838709,155.0,8,24
SKG_MT_1371,2019,0.9449119567871094,0.806060606060606,165.0,37,48
SKG_MT_34,2019,0.9301128387451172,0.7976190476190477,84.0,3,23
SKG_MT_1358,2019,0.9341999292373656,0.7040816326530612,98.0,4,19
SKG_MT_1357,2019,0.9409836530685424,0.696,125.0,17,33
SKG_MT_1350,2019,0.9180939793586732,0.7294117647058823,85.0,5,0
SKG_MT_1275,2019,0.93739116191864,0.6216216216216216,37.0,0,15
SKG_SA_455,2019,0.9363624453544616,0.6956521739130435,230.0,414,34
SKG_SA_446,2019,0.9150816202163696,0.7580645161290323,124.0,30,21
SKG_SA_348,2019,0.9289849996566772,0.7105263157894737,38.0,25,17
SKG_DIA_123,2019,0.9285281896591188,0.8041666666666667,240.0,1,0
SKG_DIA_113,2019,0.9399515390396118,0.6875,128.0,62,33
SKG_DIA_111,2019,0.9319809079170228,0.9,20.0,15,34
SKG_DIA_106,2019,0.9426005482673644,0.7280701754385965,114.0,12,42
SKG_DIA_139,2019,0.94132262468338,0.7534246575342466,73.0,185,45
SKG_DIA_129,2019,0.9336376190185548,0.6808510638297872,94.0,18,22
SKG_MT_1405,2019,0.943860650062561,0.660377358490566,53.0,3,14
SKG_MT_1404,2019,0.9475471377372742,0.7372881355932204,118.0,10,24
SKG_MT_1398,2019,0.937693417072296,0.6987951807228916,166.0,235,41
SKG_MT_1397,2019,0.940623104572296,0.796875,128.0,0,28
SKG_MT_50,2019,0.938143253326416,0.8032786885245902,61.0,28,27
SKG_MT_43,2019,0.9498960375785828,0.6888888888888889,45.0,7,32
SKG_MT_35,2019,0.9353231191635132,0.8317757009345794,107.0,61,22
SKG_MT_1389,2019,0.9324764013290404,0.6724137931034483,232.0,9,49
SKG_MT_570,2019,0.9417577981948853,0.841025641025641,195.0,19,36
SKG_DIA_164,2019,0.9213632345199584,0.7788461538461539,104.0,58,48
SKG_SA_337,2019,0.9423440098762512,0.6717171717171717,198.0,21,33
SKG_SA_328,2019,0.931757152080536,0.84375,32.0,5,0
SKG_MT_761,2019,0.9466780424118042,0.7788944723618091,199.0,12,38
SKG_MT_1422,2019,0.9439980387687684,0.7659574468085106,94.0,136,67
SKG_MT_1420,2019,0.9500338435173036,0.7745901639344263,244.0,10,0
SKG_MT_1419,2019,0.9373914003372192,0.8297872340425532,47.0,0,15
SKG_MT_1418,2019,0.931922733783722,0.7333333333333333,150.0,1,15
SKG_MT_30,2019,0.9337583780288696,0.697986577181208,149.0,92,41
SKG_MT_20,2019,0.926955223083496,0.75,80.0,9,32
SKG_MT_19,2019,0.944805920124054,0.6333333333333333,60.0,13,41
SKG_SA_399,2019,0.945285141468048,0.776,125.0,223,38
SKG_SA_394,2019,0.9219595193862916,0.69377990430622,209.0,700,35
SKG_SA_392,2019,0.938720405101776,0.7745098039215687,102.0,12,44
SKG_SA_383,2019,0.9426044225692748,0.7547892720306514,261.0,50,67
SKG_SA_357,2019,0.7609574198722839,0.7242990654205608,214.0,274,36
SKG_MT_548,2019,0.9309029579162598,0.7333333333333333,15.0,36,42
SKG_MT_544,2019,0.9483203887939452,0.75,4.0,13,32
SKG_MT_808,2019,0.9358875155448914,0.7913043478260869,115.0,18,23
SKG_MT_804,2019,0.9477778673171996,0.6582278481012658,79.0,116,30
SKG_DIA_188,2019,0.9221235513687134,0.9318181818181818,44.0,36,50
SKG_SA_303,2019,0.9139804840087892,0.8145695364238411,151.0,12,0
SKG_SA_302,2019,0.9247814416885376,0.7348484848484849,132.0,51,62
SKG_SA_300,2019,0.9297761917114258,0.7586206896551724,116.0,11,20
SKG_MT_1469,2019,0.9298946261405944,0.7929292929292929,198.0,301,50
SKG_MT_1465,2019,0.9738313555717468,0.6153846153846154,130.0,10,14
SKG_MT_1463,2019,0.948775589466095,0.8275862068965517,58.0,15,41
SKG_MT_1445,2019,0.9369075894355774,0.5833333333333334,84.0,3,36
SKG_DIA_150,2019,0.9804288148880004,0.7657657657657657,111.0,63,50
SKG_DIA_149,2019,0.9376273155212402,0.762962962962963,135.0,29,48
SKG_DIA_147,2019,0.9330106973648072,0.690677966101695,236.0,10,43
SKG_DIA_168,2019,0.9409284591674804,0.6901408450704225,142.0,29,54
SKG_DIA_178,2019,0.9220420122146606,0.7727272727272727,176.0,23,27
SKG_SA_279,2019,0.9471511840820312,0.8378378378378378,37.0,1,9
SKG_SA_272,2019,0.9361294507980348,0.6610169491525424,59.0,320,76
SKG_SA_271,2019,0.9227124452590942,0.6056338028169014,142.0,57,12
SKG_SA_267,2019,0.9376060366630554,0.7445255474452555,137.0,52,28
SKG_DIA_203,2019,0.98133647441864,0.6976744186046512,129.0,21,51
SKG_DIA_202,2019,0.9465338587760924,0.6956521739130435,46.0,60,29
SKG_PAR_25,2019,0.9445847272872924,0.8024691358024691,162.0,3,35
SKG_MT_1016,2019,0.951607882976532,0.7567567567567568,148.0,60,35
SKG_MT_1012,2019,0.9838212728500366,0.6951219512195121,82.0,22,50
SKG_MT_347,2019,0.9201968312263488,0.7586206896551724,29.0,29,17
SKG_MT_334,2019,0.9392147064208984,0.7608695652173914,92.0,59,25
SKG_MT_328,2019,0.9398598670959472,0.6372549019607843,102.0,1,13
SKG_MT_322,2019,0.9260245561599731,0.8333333333333334,72.0,25,21
SKG_MT_556,2019,0.9417287707328796,0.5795454545454546,176.0,2,46
SKG_MT_552,2019,0.9814836382865906,0.6433566433566433,143.0,0,19
SKG_SA_159,2019,0.9368165135383606,0.6857142857142857,70.0,6,25
SKG_MT_522,2019,0.9293093681335448,0.7659574468085106,47.0,58,43
SKG_MT_783,2019,0.9434944987297058,0.875,8.0,32,14
SKG_MT_539,2019,0.9491466283798218,0.7555555555555555,45.0,315,30
SKG_DIA_247,2019,0.9198482632637024,0.6727272727272727,110.0,6,0
SKG_DIA_234,2019,0.9404265284538268,0.7397260273972602,146.0,29,35
SKG_SA_218,2019,0.9422904849052428,0.7245508982035929,167.0,15,32
SKG_DIA_200,2019,0.9268392324447632,0.9047619047619048,21.0,8,10
SKG_DIA_196,2019,0.9118574857711792,0.6627906976744186,172.0,48,25
SKG_DIA_193,2019,0.9399080276489258,0.734375,192.0,57,37
SKG_DIA_227,2019,0.942923665046692,0.7857142857142857,182.0,49,29
SKG_DIA_225,2019,0.945007026195526,0.8144329896907216,97.0,76,25
SKG_SA_236,2019,0.928326427936554,0.782608695652174,46.0,88,29
SKG_MT_792,2019,0.9458816647529602,0.6692913385826772,127.0,32,23
SKG_SA_297,2019,0.9483162760734558,0.668918918918919,148.0,221,47
SKG_SA_294,2019,0.9156997799873352,0.7553956834532374,139.0,81,29
SKG_SA_139,2019,0.928575873374939,0.7,80.0,111,40
SKG_SA_101,2019,0.9461161494255066,0.6106194690265486,113.0,39,34
SKG_SA_92,2019,0.9437468647956848,0.7037037037037037,108.0,20,42
SKG_MT_519,2019,0.9835441708564758,0.7843137254901961,102.0,295,48
SKG_MT_846,2019,0.9441577792167664,0.8289473684210527,76.0,5,20
SKG_MT_843,2019,0.9434741735458374,0.7473684210526316,190.0,7,30
SKG_MT_837,2019,0.9438953399658204,0.7829457364341085,129.0,3,0
SKG_MT_830,2019,0.9422756433486938,0.7670454545454546,176.0,2,0
SKG_MT_511,2019,0.9230515360832214,0.824,125.0,124,31
SKG_DIA_268,2019,0.9383098483085632,0.7837837837837838,185.0,81,36
SKG_DIA_266,2019,0.932913601398468,0.7703703703703704,135.0,412,57
SKG_SA_216,2019,0.9516183733940125,0.5833333333333334,36.0,33,24
SKG_SA_208,2019,0.9513404965400696,0.7384615384615385,195.0,18,33
SKG_SA_200,2019,0.931521773338318,0.7121212121212122,132.0,291,22
SKG_SA_134,2019,0.9305078387260436,0.6428571428571429,154.0,3,37
SKG_SA_189,2019,0.9392244219779968,0.8571428571428571,28.0,142,38
SKG_MT_852,2019,0.9403520822525024,0.7730496453900709,141.0,22,34
SKG_SA_0,2019,0.9359347224235536,0.8058252427184466,103.0,36,29
SKG_SA_49,2019,0.931323230266571,0.7117903930131004,229.0,91,39
SKG_SA_39,2019,0.930662989616394,0.7388888888888889,180.0,38,32
SKG_DIA_276,2019,0.9273079633712769,0.7365269461077845,167.0,99,31
SKG_DIA_271,2019,0.978623390197754,0.7121212121212122,132.0,12,25
SKG_DIA_284,2019,0.9353887438774108,0.7719298245614035,228.0,146,54
SKG_DIA_282,2019,0.9442411661148072,0.7093023255813954,86.0,23,36
SKG_DIA_279,2019,0.9370834231376648,0.7799043062200957,209.0,9,50
SKG_DIA_277,2019,0.9345897436141968,0.8367346938775511,49.0,33,20
SKG_MT_506,2019,0.9504091143608092,0.6547619047619048,84.0,0,14
SKG_PAR_77,2019,0.9410937428474426,0.6707317073170732,82.0,8,40
SKG_DIA_261,2019,0.9367319345474244,0.7067307692307693,208.0,53,0
SKG_DIA_257,2019,0.940865695476532,0.6911764705882353,68.0,33,22
SKG_SA_147,2019,0.9329612851142884,0.772972972972973,185.0,8,47
SKG_SA_141,2019,0.9433076977729796,0.7065217391304348,92.0,65,21
SKG_DIA_318,2019,0.9394439458847046,0.84375,96.0,17,27
SKG_DIA_313,2019,0.9242612719535828,0.9032258064516128,31.0,12,33
SKG_DIA_308,2019,0.9452301859855652,0.8020833333333334,192.0,57,60
SKG_DIA_304,2019,0.940766215324402,0.7333333333333333,180.0,0,38
SKG_MT_987,2019,0.9335769414901732,0.7619047619047619,42.0,22,33
SKG_MT_367,2019,0.9469060897827148,0.6805555555555556,72.0,6,21
SKG_MT_366,2019,0.9394553899765016,0.7100591715976331,169.0,0,23
SKG_MT_353,2019,0.9809134602546692,0.5,16.0,35,31
SKG_MT_1031,2019,0.968453884124756,0.6293706293706294,143.0,305,34
SKG_MT_1028,2019,0.9482811689376832,0.780373831775701,214.0,63,37
SKG_MT_1022,2019,0.9419150352478028,0.6804733727810651,169.0,28,33
SKG_MT_501,2019,0.9411163330078124,0.7134146341463414,164.0,82,58
SKG_MT_871,2019,0.9346534609794616,0.639344262295082,122.0,0,11
SKG_MT_864,2019,0.951357364654541,0.7451923076923077,208.0,35,28
SKG_MT_857,2019,0.9494703412055968,0.7323943661971831,142.0,7,0
SKG_MT_856,2019,0.922677218914032,0.7246376811594203,69.0,64,27
SKG_QA_466,2019,0.9433544278144836,0.8034934497816594,229.0,14,47
SKG_MT_485,2019,0.938005268573761,0.6582278481012658,158.0,33,36
SKG_MT_482,2019,0.9577166438102722,0.6568627450980392,102.0,15,18
SKG_MT_470,2019,0.9395980834960938,0.7642276422764228,123.0,2,14
SKG_MT_902,2019,0.9831860661506652,0.7022900763358778,131.0,403,45
SKG_MT_896,2019,0.9332512021064758,0.6507936507936508,126.0,31,14
SKG_MT_883,2019,0.9368281364440918,0.7477477477477478,111.0,17,30
SKG_MT_876,2019,0.943467140197754,0.743801652892562,242.0,58,41
SKG_MT_875,2019,0.9506435394287108,0.7225806451612903,155.0,9,2
SKG_QA_489,2019,0.9761390686035156,0.8688524590163934,183.0,43,32
SKG_SA_15,2019,0.982094407081604,0.4007220216606498,277.0,49,30
SKG_SA_11,2019,0.931521773338318,0.7130044843049327,223.0,291,22
SKG_PAR_101,2019,0.9453161358833312,0.6881720430107527,93.0,16,40
SKG_SA_38,2019,0.947800636291504,0.8097345132743363,226.0,102,61
SKG_SA_35,2019,0.9106721878051758,0.6923076923076923,52.0,0,17
SKG_SA_27,2019,0.932654082775116,0.6550218340611353,229.0,78,32
SKG_QA_371,2019,0.9315139055252076,0.6333333333333333,30.0,24,12
SKG_QA_370,2019,0.9199556112289428,0.7391304347826086,92.0,1,62
SKG_QA_403,2019,0.9333399534225464,0.7115384615384616,104.0,3,21
SKG_QA_457,2019,0.944711208343506,0.6947368421052632,95.0,90,43
SKG_QA_454,2019,0.9077482223510742,0.6896551724137931,116.0,12,44
SKG_QA_452,2019,0.9387304186820984,0.5955056179775281,89.0,17,25
SKG_QA_449,2019,0.9388412237167358,0.732484076433121,157.0,232,29
SKG_QA_447,2019,0.9023402333259584,0.7966101694915254,118.0,18,46
SKG_QA_387,2019,0.9437798261642456,0.7903225806451613,62.0,24,24
SKG_QA_386,2019,0.936617374420166,0.5604395604395604,91.0,23,23
SKG_QA_440,2019,0.9192620515823364,0.7674418604651163,43.0,5,18
