paper_id,year,cited_by_count,reference_count
SKG_SUM_190,2016,99,42
SKG_SUM_191,2017,62,21
SKG_SUM_192,2020,262,55
SKG_SUM_193,2013,91,27
SKG_SUM_197,2016,27,26
SKG_SUM_199,2020,3,61
SKG_SUM_200,2019,68,35
SKG_SUM_201,2019,35,25
SKG_SUM_202,2019,136,22
SKG_SUM_206,2020,4,47
SKG_SUM_207,2019,42,32
SKG_SUM_209,2020,42,55
SKG_SUM_210,2019,152,49
SKG_SUM_213,2019,123,35
SKG_SUM_215,2020,7,31
SKG_SUM_217,2016,24,27
SKG_SUM_218,2018,66,28
SKG_SUM_219,2018,174,44
SKG_SUM_220,2019,9,37
BLOG_DIA_W4309674289,2022,2817,99
BLOG_MT_W4309674289,2022,2817,99
BLOG_QA_W4309674289,2022,2817,99
BLOG_SUM_W4309674289,2022,2817,99
NOVEL_DIA_W4309674289,2022,2817,99
NOVEL_MT_W4309674289,2022,2817,99
NOVEL_QA_W4309674289,2022,2817,99
NOVEL_SUM_W4309674289,2022,2817,99
BLOG_DIA_W4224436908,2022,2664,419
BLOG_MT_W4224436908,2022,2664,419
BLOG_QA_W4224436908,2022,2664,419
BLOG_SUM_W4224436908,2022,2664,419
BLOG_DIA_W1994546180,2025,1736,9
BLOG_QA_W1994546180,2025,1736,9
NOVEL_DIA_W1994546180,2025,1736,9
BLOG_DIA_W4366420437,2023,1596,64
BLOG_MT_W4366420437,2023,1596,64
BLOG_QA_W4366420437,2023,1596,64
NOVEL_DIA_W4366420437,2023,1596,64
BLOG_DIA_W4386142022,2023,1376,135
BLOG_MT_W4386142022,2023,1376,135
BLOG_NLI_W4386142022,2023,1376,135
BLOG_QA_W4386142022,2023,1376,135
BLOG_SA_W4386142022,2023,1376,135
BLOG_DIA_W4368367885,2023,1116,24
BLOG_MT_W4368367885,2023,1116,24
BLOG_QA_W4368367885,2023,1116,24
BLOG_SUM_W4368367885,2023,1116,24
NOVEL_DIA_W4368367885,2023,1116,24
BLOG_DIA_W4283156085,2022,939,511
BLOG_MT_W4283156085,2022,939,511
BLOG_SUM_W4283156085,2022,939,511
BLOG_DIA_W4387500346,2023,843,63
BLOG_MT_W4387500346,2023,843,63
BLOG_NLI_W4387500346,2023,843,63
BLOG_PAR_W4387500346,2023,843,63
BLOG_QA_W4387500346,2023,843,63
BLOG_SUM_W4387500346,2023,843,63
NOVEL_DIA_W4387500346,2023,843,63
BLOG_DIA_W4210916416,2022,760,722
BLOG_MT_W4210916416,2022,760,722
BLOG_NLI_W4210916416,2022,760,722
BLOG_SA_W4210916416,2022,760,722
BLOG_DIA_W4399790131,2024,691,111
NOVEL_DIA_W4399790131,2024,691,111
BLOG_DIA_W4211106541,2022,661,89
BLOG_DIA_W4284991798,2022,659,110
BLOG_NLI_W4284991798,2022,659,110
BLOG_QA_W4284991798,2022,659,110
NOVEL_DIA_W4284991798,2022,659,110
BLOG_DIA_W4378574344,2023,634,69
BLOG_PAR_W4378574344,2023,634,69
BLOG_QA_W4378574344,2023,634,69
BLOG_SA_W4378574344,2023,634,69
NOVEL_DIA_W4378574344,2023,634,69
BLOG_DIA_W4317811195,2023,619,320
BLOG_DIA_W4391855109,2024,568,230
BLOG_NLI_W4391855109,2024,568,230
BLOG_PAR_W4391855109,2024,568,230
BLOG_QA_W4391855109,2024,568,230
BLOG_SA_W4391855109,2024,568,230
NOVEL_MT_W4391855109,2024,568,230
NOVEL_QA_W4391855109,2024,568,230
BLOG_DIA_W4367182956,2023,543,252
BLOG_DIA_W4308995574,2022,540,204
BLOG_QA_W4308995574,2022,540,204
BLOG_DIA_W4321748146,2023,511,36
BLOG_QA_W4321748146,2023,511,36
NOVEL_DIA_W4321748146,2023,511,36
BLOG_DIA_W4210493947,2022,508,97
BLOG_DIA_W4385416665,2023,508,135
BLOG_NLI_W4385416665,2023,508,135
BLOG_QA_W4385416665,2023,508,135
BLOG_SA_W4385416665,2023,508,135
BLOG_DIA_W4304202992,2022,494,84
BLOG_DIA_W4386961654,2023,481,152
BLOG_QA_W4386961654,2023,481,152
NOVEL_DIA_W4386961654,2023,481,152
BLOG_DIA_W4384823096,2023,479,218
BLOG_DIA_W3122241445,2022,469,62
BLOG_NLI_W3122241445,2022,469,62
BLOG_QA_W3122241445,2022,469,62
BLOG_SA_W3122241445,2022,469,62
BLOG_DIA_W4294292920,2022,468,66
BLOG_DIA_W4394828356,2024,463,211
BLOG_NLI_W4394828356,2024,463,211
BLOG_QA_W4394828356,2024,463,211
BLOG_SA_W4394828356,2024,463,211
BLOG_DIA_W4385564466,2023,446,123
BLOG_DIA_W4321153003,2023,443,0
BLOG_QA_W4321153003,2023,443,0
BLOG_SA_W4321153003,2023,443,0
NOVEL_DIA_W4321153003,2023,443,0
NOVEL_SA_W4321153003,2023,443,0
BLOG_DIA_W4213219820,2022,433,174
BLOG_DIA_W4382280288,2023,413,55
BLOG_DIA_W4390829176,2024,413,38
BLOG_QA_W4390829176,2024,413,38
BLOG_DIA_W4302293782,2022,410,260
BLOG_DIA_W3092541244,2023,405,414
BLOG_NLI_W3092541244,2023,405,414
BLOG_DIA_W4317434526,2023,399,186
BLOG_DIA_W4386223224,2023,392,60
BLOG_DIA_W4223610593,2022,389,207
BLOG_SA_W4223610593,2022,389,207
BLOG_DIA_W4280489028,2022,389,250
BLOG_DIA_W4283801824,2022,377,146
BLOG_NLI_W4283801824,2022,377,146
BLOG_DIA_W4318671267,2023,370,10
NOVEL_DIA_W4318671267,2023,370,10
BLOG_DIA_W4296774058,2022,353,262
BLOG_DIA_W4392851477,2024,350,65
BLOG_NLI_W4392851477,2024,350,65
BLOG_SA_W4392851477,2024,350,65
NOVEL_MT_W4392851477,2024,350,65
BLOG_DIA_W4205343758,2022,348,290
BLOG_DIA_W4307870433,2022,336,515
BLOG_DIA_W4383737134,2023,333,212
BLOG_NLI_W4383737134,2023,333,212
BLOG_SA_W4383737134,2023,333,212
NOVEL_MT_W4383737134,2023,333,212
BLOG_DIA_W4384918448,2023,2579,0
BLOG_DIA_W4375949262,2023,408,71
BLOG_NLI_W4375949262,2023,408,71
BLOG_SA_W4375949262,2023,408,71
BLOG_DIA_W4313294616,2022,402,19
BLOG_SA_W4313294616,2022,402,19
BLOG_DIA_W4319986684,2023,389,15
BLOG_DIA_W2148437670,2023,354,72
BLOG_DIA_W4389519153,2023,348,86
BLOG_NLI_W4389519153,2023,348,86
BLOG_PAR_W4389519153,2023,348,86
BLOG_SA_W4389519153,2023,348,86
BLOG_DIA_W4389934892,2023,330,77
BLOG_SA_W4389934892,2023,330,77
NOVEL_DIA_W4389934892,2023,330,77
BLOG_DIA_W4296692877,2022,329,194
BLOG_DIA_W4285091711,2022,327,135
NOVEL_DIA_W4285091711,2022,327,135
BLOG_DIA_W4388488609,2023,326,20
BLOG_DIA_W4395049384,2024,322,130
BLOG_DIA_W4390608362,2024,321,161
BLOG_SA_W4390608362,2024,321,161
BLOG_DIA_W4284704782,2022,320,58
BLOG_DIA_W643335905,2022,317,3
BLOG_PAR_W643335905,2022,317,3
BLOG_DIA_W4318612697,2023,316,43
BLOG_PAR_W4318612697,2023,316,43
BLOG_SA_W4318612697,2023,316,43
NOVEL_DIA_W4318612697,2023,316,43
BLOG_DIA_W4317435136,2023,315,3
NOVEL_DIA_W4317435136,2023,315,3
BLOG_DIA_W4380487091,2023,315,30
BLOG_DIA_W4220845119,2022,313,191
BLOG_DIA_W3217367937,2022,309,115
BLOG_DIA_W4206213217,2022,309,195
BLOG_DIA_W4318191041,2023,308,154
BLOG_DIA_W4210507373,2022,305,117
BLOG_DIA_W4392769984,2024,304,306
BLOG_SA_W4392769984,2024,304,306
BLOG_DIA_W4282918638,2022,300,206
BLOG_SA_W4282918638,2022,300,206
BLOG_DIA_W4213292645,2022,299,208
BLOG_DIA_W4293760954,2022,298,130
BLOG_SA_W4293760954,2022,298,130
BLOG_DIA_W4388735708,2023,297,252
BLOG_DIA_W4362667967,2023,291,162
BLOG_DIA_W4307968550,2022,285,130
BLOG_NLI_W4307968550,2022,285,130
BLOG_DIA_W4381251484,2023,283,535
BLOG_DIA_W4220697706,2022,282,32
BLOG_DIA_W4320491888,2023,280,131
BLOG_DIA_W4353015365,2023,278,3
BLOG_DIA_W4319318680,2023,276,164
BLOG_SA_W4319318680,2023,276,164
BLOG_DIA_W4207021789,2022,271,83
BLOG_DIA_W4310388968,2022,271,114
BLOG_DIA_W4381989081,2023,271,93
BLOG_DIA_W4280565855,2022,270,258
BLOG_DIA_W4313299691,2022,269,217
BLOG_DIA_W4308433048,2022,265,515
BLOG_NLI_W4308433048,2022,265,515
BLOG_SA_W4308433048,2022,265,515
BLOG_DIA_W4205456778,2022,263,10
BLOG_DIA_W4386261125,2023,262,34
BLOG_PAR_W4386261125,2023,262,34
BLOG_SA_W4386261125,2023,262,34
BLOG_DIA_W4313313935,2022,261,22
BLOG_PAR_W4313313935,2022,261,22
BLOG_DIA_W4319301633,2023,259,0
BLOG_DIA_W4316041216,2023,258,13
BLOG_SA_W4316041216,2023,258,13
BLOG_DIA_W4213172203,2022,253,179
BLOG_DIA_W4307940505,2022,253,114
BLOG_DIA_W4220782264,2022,250,250
BLOG_DIA_W4392201174,2024,250,250
BLOG_DIA_W2891228377,2023,249,0
BLOG_DIA_W4382652828,2023,248,6
BLOG_DIA_W4385381606,2023,248,86
BLOG_NLI_W4385381606,2023,248,86
BLOG_SA_W4385381606,2023,248,86
BLOG_DIA_W4362653910,2022,246,0
BLOG_DIA_W4214878371,2022,269,544
BLOG_DIA_W4378771755,2023,269,0
BLOG_SA_W4378771755,2023,269,0
BLOG_DIA_W4319341091,2023,267,21
BLOG_MT_W2626778328,2025,6494,28
NOVEL_MT_W2626778328,2025,6494,28
BLOG_MT_W3185341429,2022,3372,120
BLOG_NLI_W3185341429,2022,3372,120
BLOG_PAR_W3185341429,2022,3372,120
BLOG_QA_W3185341429,2022,3372,120
BLOG_SA_W3185341429,2022,3372,120
BLOG_SUM_W3185341429,2022,3372,120
BLOG_MT_W4307846395,2022,3315,109
BLOG_SUM_W4307846395,2022,3315,109
BLOG_MT_W2004481065,2022,2942,0
NOVEL_MT_W2004481065,2022,2942,0
BLOG_MT_W4205379795,2022,2743,257
BLOG_QA_W4205379795,2022,2743,257
BLOG_SUM_W4205379795,2022,2743,257
BLOG_MT_W4327946446,2023,2520,114
BLOG_QA_W4327946446,2023,2520,114
BLOG_SUM_W4327946446,2023,2520,114
NOVEL_DIA_W4327946446,2023,2520,114
BLOG_MT_W4386958277,2023,2479,117
BLOG_QA_W4386958277,2023,2479,117
BLOG_SA_W4386958277,2023,2479,117
BLOG_SUM_W4386958277,2023,2479,117
BLOG_MT_W4311263986,2022,2224,259
BLOG_SUM_W4311263986,2022,2224,259
BLOG_MT_W4205498896,2022,2087,348
BLOG_SUM_W4205498896,2022,2087,348
BLOG_MT_W4313488537,2023,2014,459
BLOG_MT_W4385999933,2023,1968,675
BLOG_MT_W4212959738,2022,1799,557
BLOG_SUM_W4212959738,2022,1799,557
BLOG_MT_W4377206081,2023,1702,447
BLOG_QA_W4377206081,2023,1702,447
BLOG_SUM_W4377206081,2023,1702,447
BLOG_MT_W4308150510,2022,1701,215
BLOG_QA_W4308150510,2022,1701,215
BLOG_SUM_W4308150510,2022,1701,215
BLOG_MT_W4385986528,2023,1654,457
BLOG_MT_W4291993576,2022,1605,296
BLOG_MT_W1509527650,2022,1518,0
NOVEL_MT_W1509527650,2022,1518,0
BLOG_MT_W4318457133,2023,1502,93
BLOG_SUM_W4318457133,2023,1502,93
BLOG_MT_W4383273076,2023,1481,83
BLOG_MT_W4389560718,2023,1480,232
BLOG_MT_W4213260574,2022,1475,268
BLOG_MT_W4321019178,2023,1453,261
BLOG_MT_W3212516020,2022,1400,43
BLOG_SUM_W3212516020,2022,1400,43
NOVEL_MT_W3212516020,2022,1400,43
BLOG_MT_W4311744984,2022,1378,709
BLOG_SUM_W4311744984,2022,1378,709
BLOG_MT_W4220847494,2022,1369,278
BLOG_SUM_W4220847494,2022,1369,278
BLOG_MT_W4365143687,2023,1348,50
BLOG_NLI_W4365143687,2023,1348,50
BLOG_QA_W4365143687,2023,1348,50
BLOG_SUM_W4365143687,2023,1348,50
BLOG_MT_W4378217890,2023,1304,409
BLOG_SUM_W4378217890,2023,1304,409
BLOG_DIA_W4306736955,2022,245,5
BLOG_DIA_W4286697722,2022,242,42
BLOG_DIA_W4296405185,2022,238,82
BLOG_DIA_W4378211319,2023,238,303
BLOG_DIA_W4206408372,2022,237,186
BLOG_DIA_W4285140393,2022,237,184
BLOG_NLI_W4285140393,2022,237,184
BLOG_PAR_W4285140393,2022,237,184
BLOG_SA_W4285140393,2022,237,184
BLOG_DIA_W4392941225,2024,235,330
BLOG_DIA_W4283583423,2022,230,210
BLOG_DIA_W4377041419,2023,227,216
BLOG_DIA_W4385228868,2023,227,710
BLOG_DIA_W4391099296,2024,226,308
BLOG_DIA_W4289261447,2022,225,317
BLOG_SA_W4289261447,2022,225,317
BLOG_DIA_W4287447353,2022,224,86
BLOG_DIA_W4226343892,2022,222,195
BLOG_DIA_W4321013654,2023,222,101
BLOG_NLI_W4321013654,2023,222,101
BLOG_PAR_W4321013654,2023,222,101
BLOG_DIA_W4206005545,2022,218,34
BLOG_DIA_W4285797856,2022,217,108
BLOG_SA_W4285797856,2022,217,108
BLOG_DIA_W4310942643,2022,216,178
BLOG_DIA_W4387809804,2023,216,42
BLOG_NLI_W4387809804,2023,216,42
BLOG_MT_W2136893259,2023,5005,0
BLOG_QA_W2136893259,2023,5005,0
BLOG_SUM_W2136893259,2023,5005,0
BLOG_MT_W4221143046,2022,4195,7
BLOG_MT_W1637437975,2024,2868,0
BLOG_DIA_W4396794085,2024,221,0
BLOG_MT_W4206841239,2022,1276,304
BLOG_QA_W4206841239,2022,1276,304
BLOG_SUM_W4206841239,2022,1276,304
BLOG_MT_W4387439311,2023,1271,148
BLOG_MT_W4220652963,2022,1242,155
BLOG_SUM_W4220652963,2022,1242,155
BLOG_MT_W4283522546,2022,1228,483
BLOG_QA_W4283522546,2022,1228,483
BLOG_SUM_W4283522546,2022,1228,483
BLOG_MT_W4211027571,2022,1219,67
BLOG_SUM_W4211027571,2022,1219,67
BLOG_MT_W4294031309,2022,1162,353
BLOG_QA_W4294031309,2022,1162,353
BLOG_SUM_W4294031309,2022,1162,353
NOVEL_MT_W4294031309,2022,1162,353
BLOG_MT_W4285390610,2022,1161,347
BLOG_SUM_W4285390610,2022,1161,347
BLOG_MT_W4321167021,2023,1161,476
BLOG_SUM_W4321167021,2023,1161,476
BLOG_MT_W4212801432,2022,1153,132
BLOG_SUM_W4212801432,2022,1153,132
BLOG_MT_W4297983178,2022,1152,439
BLOG_QA_W4297983178,2022,1152,439
BLOG_MT_W4224213039,2022,1144,100
BLOG_SUM_W4224213039,2022,1144,100
BLOG_MT_W4365479582,2023,1144,157
BLOG_SUM_W4365479582,2023,1144,157
BLOG_MT_W4205824800,2022,1134,250
BLOG_MT_W4386913845,2023,1126,564
BLOG_SUM_W4386913845,2023,1126,564
BLOG_MT_W4313382384,2023,1075,605
BLOG_SUM_W4313382384,2023,1075,605
BLOG_MT_W2182290275,2023,1052,324
BLOG_MT_W4367676036,2023,1052,192
BLOG_MT_W4376226672,2023,1041,561
BLOG_SUM_W4376226672,2023,1041,561
BLOG_MT_W4384341779,2023,1039,207
BLOG_SUM_W4384341779,2023,1039,207
BLOG_MT_W4286560842,2022,1037,286
BLOG_MT_W4367180472,2023,1036,246
BLOG_MT_W4280638470,2022,1033,195
BLOG_MT_W4367049415,2023,1025,159
BLOG_SUM_W4367049415,2023,1025,159
BLOG_MT_W2035237805,2024,1019,0
BLOG_MT_W4322768301,2023,1013,187
BLOG_MT_W4289545008,2022,998,287
BLOG_MT_W4224251997,2022,992,390
BLOG_SUM_W4224251997,2022,992,390
BLOG_MT_W4225716729,2022,988,89
BLOG_NLI_W4225716729,2022,988,89
BLOG_QA_W4225716729,2022,988,89
BLOG_SA_W4225716729,2022,988,89
BLOG_SUM_W4225716729,2022,988,89
BLOG_MT_W4289979044,2022,977,513
BLOG_QA_W4289979044,2022,977,513
BLOG_SUM_W4289979044,2022,977,513
BLOG_MT_W4295951577,2022,972,180
BLOG_NLI_W4295951577,2022,972,180
BLOG_QA_W4295951577,2022,972,180
BLOG_MT_W4327583885,2023,964,240
BLOG_SUM_W4327583885,2023,964,240
BLOG_MT_W4220889808,2022,960,707
BLOG_SUM_W4220889808,2022,960,707
BLOG_MT_W4319080389,2023,952,536
BLOG_SUM_W4319080389,2023,952,536
BLOG_MT_W4321457619,2023,952,309
BLOG_SUM_W4321457619,2023,952,309
BLOG_MT_W4292488030,2022,948,243
BLOG_MT_W4283795391,2022,943,252
BLOG_SUM_W4283795391,2022,943,252
BLOG_MT_W4381832905,2023,933,229
BLOG_MT_W4295896242,2022,915,177
BLOG_MT_W4224221174,2022,912,228
BLOG_SUM_W4224221174,2022,912,228
BLOG_MT_W4297021616,2022,912,353
BLOG_NLI_W4297021616,2022,912,353
BLOG_QA_W4297021616,2022,912,353
BLOG_MT_W4392737580,2024,910,694
BLOG_SUM_W4392737580,2024,910,694
BLOG_MT_W4392817459,2024,894,307
BLOG_MT_W4294992918,2022,891,312
BLOG_SUM_W4294992918,2022,891,312
NOVEL_MT_W4294992918,2022,891,312
BLOG_MT_W4385330162,2023,891,82
BLOG_MT_W4393854155,2024,883,146
BLOG_MT_W3001446396,2022,877,1383
BLOG_MT_W4387452756,2023,873,349
NOVEL_MT_W4387452756,2023,873,349
BLOG_MT_W4206608028,2022,870,47
BLOG_MT_W4210962045,2022,866,461
BLOG_SUM_W4210962045,2022,866,461
BLOG_MT_W4283723802,2022,864,150
BLOG_QA_W4283723802,2022,864,150
BLOG_SUM_W4283723802,2022,864,150
BLOG_NLI_W4224300633,2022,1556,209
BLOG_QA_W4224300633,2022,1556,209
BLOG_SUM_W4224300633,2022,1556,209
BLOG_NLI_W3137147200,2022,959,421
BLOG_QA_W3137147200,2022,959,421
BLOG_SUM_W3137147200,2022,959,421
BLOG_NLI_W4382618993,2023,897,81
BLOG_MT_W3202265556,2023,859,485
BLOG_MT_W4283751138,2022,850,104
BLOG_SUM_W4283751138,2022,850,104
BLOG_MT_W4284693043,2022,848,257
BLOG_MT_W4210853074,2022,839,149
BLOG_SUM_W4210853074,2022,839,149
BLOG_MT_W4313547267,2023,835,591
BLOG_SUM_W4313547267,2023,835,591
BLOG_MT_W4223899585,2022,827,153
BLOG_SUM_W4223899585,2022,827,153
BLOG_MT_W4377220857,2023,818,479
BLOG_SUM_W4377220857,2023,818,479
BLOG_MT_W4388275106,2023,797,357
BLOG_MT_W4309409968,2022,794,219
BLOG_MT_W4206368060,2022,785,164
BLOG_MT_W4387340888,2023,784,191
BLOG_QA_W4387340888,2023,784,191
BLOG_MT_W4212964448,2022,783,212
BLOG_MT_W4321054304,2023,782,154
BLOG_MT_W4285391272,2022,777,276
BLOG_MT_W4205421335,2022,774,157
BLOG_MT_W4311674730,2022,774,357
BLOG_MT_W4220828826,2022,773,206
BLOG_MT_W4225687325,2022,772,158
BLOG_MT_W4388699274,2023,769,285
BLOG_MT_W4382601497,2023,767,561
BLOG_QA_W4382601497,2023,767,561
BLOG_MT_W4224942887,2022,766,143
BLOG_MT_W4386728322,2023,762,514
BLOG_NLI_W4206582439,2022,753,279
BLOG_MT_W4381430247,2023,749,310
BLOG_MT_W4322008312,2023,747,8
BLOG_QA_W4322008312,2023,747,8
BLOG_MT_W4207002397,2022,744,160
BLOG_MT_W4289920177,2022,743,665
NOVEL_MT_W4289920177,2022,743,665
BLOG_MT_W4392783067,2024,741,802
BLOG_MT_W4214511313,2022,739,258
BLOG_MT_W4220711829,2022,739,610
BLOG_MT_W4304084065,2022,726,43
BLOG_MT_W4221041782,2022,725,124
BLOG_NLI_W4389365236,2023,657,87
BLOG_QA_W4389365236,2023,657,87
BLOG_NLI_W4310273071,2022,646,255
BLOG_NLI_W4386222752,2023,620,107
BLOG_NLI_W3176828726,2022,608,45
BLOG_PAR_W3176828726,2022,608,45
BLOG_QA_W3176828726,2022,608,45
BLOG_SA_W3176828726,2022,608,45
BLOG_NLI_W4210883322,2022,603,173
BLOG_NLI_W4381252028,2023,542,54
NOVEL_DIA_W4381252028,2023,542,54
BLOG_NLI_W4223430324,2022,538,121
BLOG_NLI_W4378882744,2023,529,205
BLOG_QA_W4378882744,2023,529,205
BLOG_SA_W4378882744,2023,529,205
BLOG_NLI_W3185585276,2022,526,364
BLOG_NLI_W3104128335,2022,507,139
BLOG_NLI_W4210305137,2022,496,194
BLOG_NLI_W4367598041,2023,482,22
BLOG_QA_W4367598041,2023,482,22
BLOG_MT_W4366817968,2023,740,61
BLOG_NLI_W4366817968,2023,740,61
BLOG_QA_W4366817968,2023,740,61
BLOG_SA_W4366817968,2023,740,61
BLOG_NLI_W4313451803,2022,615,18
BLOG_QA_W4313451803,2022,615,18
BLOG_NLI_W4286500588,2022,522,61
BLOG_NLI_W4283799942,2022,466,298
NOVEL_MT_W4283799942,2022,466,298
BLOG_NLI_W4291972732,2022,466,153
BLOG_NLI_W4285065952,2022,453,215
BLOG_NLI_W3138815606,2022,452,299
BLOG_SA_W3138815606,2022,452,299
BLOG_NLI_W4312045033,2022,428,315
NOVEL_MT_W4312045033,2022,428,315
BLOG_NLI_W4308292299,2022,411,131
BLOG_QA_W4308292299,2022,411,131
BLOG_NLI_W4321786089,2023,410,211
BLOG_QA_W4321786089,2023,410,211
BLOG_SA_W4321786089,2023,410,211
BLOG_NLI_W4390906246,2024,403,72
BLOG_SA_W4390906246,2024,403,72
BLOG_NLI_W4205636865,2022,398,112
BLOG_NLI_W4328115538,2023,382,101
BLOG_SA_W4328115538,2023,382,101
BLOG_NLI_W4388459526,2023,382,100
BLOG_NLI_W4285787895,2022,379,238
BLOG_SA_W4285787895,2022,379,238
BLOG_NLI_W4282935413,2022,377,222
BLOG_NLI_W4401889742,2024,357,180
BLOG_SA_W4401889742,2024,357,180
BLOG_NLI_W4205589336,2022,356,1077
BLOG_NLI_W4220685469,2022,352,144
BLOG_NLI_W4318483790,2023,342,122
BLOG_NLI_W4226108798,2022,340,68
BLOG_SA_W4226108798,2022,340,68
BLOG_NLI_W4210867863,2022,333,92
BLOG_NLI_W4304185479,2022,324,121
BLOG_NLI_W4307561542,2022,323,63
BLOG_SA_W4307561542,2022,323,63
BLOG_NLI_W4220980752,2022,303,160
BLOG_NLI_W4206780588,2022,296,186
BLOG_NLI_W4372335396,2023,294,77
BLOG_NLI_W4387457231,2023,294,59
BLOG_NLI_W4224839097,2022,293,137
BLOG_NLI_W4281784047,2022,286,128
BLOG_NLI_W4385346108,2023,286,101
NOVEL_DIA_W4385346108,2023,286,101
BLOG_NLI_W4312910656,2022,284,475
BLOG_NLI_W4210361514,2022,280,194
BLOG_NLI_W4293762926,2022,278,73
BLOG_NLI_W4366828815,2023,276,90
BLOG_NLI_W4388639388,2023,275,211
BLOG_NLI_W4224282610,2022,272,289
BLOG_NLI_W4401386758,2024,271,91
BLOG_NLI_W4206027059,2022,269,34
BLOG_NLI_W4364323147,2023,266,265
BLOG_NLI_W4393992045,2024,264,102
BLOG_SA_W4393992045,2024,264,102
BLOG_NLI_W4353091694,2023,261,60
BLOG_NLI_W4317625850,2023,259,252
BLOG_NLI_W4281933605,2022,257,174
BLOG_NLI_W4297094728,2022,257,119
BLOG_SA_W4297094728,2022,257,119
BLOG_NLI_W4302426080,2022,257,106
BLOG_NLI_W4381805119,2023,253,161
BLOG_NLI_W4205154488,2022,248,228
BLOG_NLI_W4283807089,2022,248,281
BLOG_NLI_W4307447012,2022,247,121
BLOG_NLI_W4205995027,2022,246,29
BLOG_NLI_W4221045317,2022,471,250
BLOG_QA_W4221045317,2022,471,250
BLOG_SA_W4221045317,2022,471,250
BLOG_NLI_W4220659089,2021,247,43
BLOG_PAR_W4300089528,2022,433,193
BLOG_PAR_W4225577560,2022,389,151
BLOG_PAR_W4367188881,2023,283,11
BLOG_PAR_W4295981380,2022,251,787
BLOG_NLI_W4285306189,2022,246,391
BLOG_NLI_W4205563072,2022,245,321
BLOG_NLI_W4306179830,2022,245,198
BLOG_NLI_W3134255974,2022,244,203
BLOG_PAR_W3134255974,2022,244,203
BLOG_SA_W3134255974,2022,244,203
BLOG_NLI_W4294636450,2022,244,209
BLOG_NLI_W4319597842,2023,243,138
BLOG_NLI_W4285389795,2022,239,126
BLOG_NLI_W4223417816,2022,238,254
BLOG_NLI_W4317042343,2023,238,79
BLOG_SA_W4317042343,2023,238,79
BLOG_NLI_W4376598554,2023,235,370
BLOG_NLI_W4312039421,2022,234,109
BLOG_NLI_W4392498941,2024,233,157
BLOG_NLI_W3041148953,2023,231,161
BLOG_NLI_W4206166171,2022,230,471
BLOG_PAR_W4320895630,2023,230,16
BLOG_NLI_W4283822762,2022,224,221
BLOG_PAR_W4321497407,2023,223,216
BLOG_SA_W4321497407,2023,223,216
BLOG_NLI_W4367665843,2023,223,183
BLOG_NLI_W4379743664,2023,223,116
BLOG_PAR_W4283066533,2022,222,37
BLOG_NLI_W4362611851,2023,221,155
BLOG_NLI_W4206968775,2022,219,149
BLOG_NLI_W4321350922,2023,219,301
BLOG_NLI_W4367174885,2023,214,186
BLOG_NLI_W3191514888,2022,211,194
BLOG_NLI_W4321376147,2023,211,98
BLOG_NLI_W4391617198,2024,211,154
BLOG_NLI_W4391130440,2024,209,177
BLOG_NLI_W4321366933,2023,208,5
BLOG_PAR_W4361298749,2023,203,19
BLOG_PAR_W4386973901,2023,200,268
BLOG_PAR_W2336292967,2022,197,0
BLOG_PAR_W4390587679,2024,191,99
BLOG_PAR_W3187467055,2022,174,132
BLOG_PAR_W4392358084,2024,172,73
BLOG_PAR_W4383113923,2023,168,94
BLOG_PAR_W4321116084,2023,159,4
BLOG_PAR_W4379376212,2023,156,18
BLOG_PAR_W4308411482,2022,147,0
BLOG_PAR_W4383742778,2023,137,267
BLOG_PAR_W4380536977,2023,136,176
BLOG_PAR_W4295308277,2022,128,279
BLOG_PAR_W2798913119,2025,591,0
BLOG_QA_W2798913119,2025,591,0
BLOG_PAR_W4291287154,2022,162,118
BLOG_PAR_W4321524280,2023,146,0
BLOG_PAR_W4353007481,2023,146,0
BLOG_PAR_W4224000772,2022,121,210
BLOG_PAR_W4391841769,2024,119,145
BLOG_PAR_W4362722944,2023,118,30
BLOG_PAR_W4285491921,2022,117,108
BLOG_PAR_W4390225107,2023,114,171
BLOG_PAR_W4392168447,2024,111,190
BLOG_PAR_W4386831162,2023,110,19
BLOG_PAR_W4213445714,2022,106,159
BLOG_PAR_W2588334515,2023,97,214
BLOG_PAR_W4377564447,2023,95,331
BLOG_PAR_W4393118307,2024,92,132
BLOG_PAR_W3197754201,2022,91,43
BLOG_PAR_W4291465497,2022,88,342
BLOG_PAR_W4296139711,2022,87,73
BLOG_PAR_W4221089182,2022,84,115
BLOG_PAR_W4308026781,2022,82,653
BLOG_PAR_W4295269979,2022,81,54
BLOG_PAR_W4391598857,2024,81,92
BLOG_PAR_W4391947388,2024,79,229
BLOG_PAR_W4226069095,2022,78,112
BLOG_PAR_W4391679299,2024,77,65
BLOG_PAR_W4289792856,2022,76,135
BLOG_PAR_W4223993006,2022,75,127
BLOG_PAR_W4294868067,2022,75,88
BLOG_PAR_W4302288253,2022,75,52
BLOG_PAR_W3163073193,2022,74,44
BLOG_PAR_W4286628214,2022,74,46
BLOG_PAR_W4388593829,2023,74,89
BLOG_PAR_W4214903622,2022,72,203
BLOG_PAR_W4226050343,2022,72,457
BLOG_PAR_W4391105961,2024,71,202
BLOG_PAR_W4318344493,2023,70,145
BLOG_PAR_W4308939312,2022,68,138
