topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
MT,W4224221174,29,auto,For,example,", SMAD3 -","For example , SMAD3 -",,2022
MT,W4224221174,30,auto,All,the,pathways and downstream,All the pathways and downstream,,2022
MT,W4224221174,31,auto,TGF,-β,in fibrosis Fibrosis,TGF -β in fibrosis Fibrosis,,2022
MT,W4224221174,32,auto,In,addition,", fibrosis is","In addition , fibrosis is",,2022
MT,W4224221174,33,auto,Normal,fibroblasts,are components of,Normal fibroblasts are components of,,2022
MT,W4224221174,34,auto,Several,cytokines,and chemokines (,Several cytokines and chemokines (,,2022
MT,W4224221174,35,auto,Then,",",activated TGF -,"Then , activated TGF -",,2022
MT,W4224221174,36,auto,In,addition,", increased TGF","In addition , increased TGF",,2022
MT,W4224221174,37,auto,The,composition,of the hepatic,The composition of the hepatic,,2022
MT,W4224221174,38,auto,For,instance,", the disruption","For instance , the disruption",,2022
MT,W4224221174,39,auto,Given,the,vital role of,Given the vital role of,,2022
MT,W4224221174,40,auto,Nevertheless,",",clinical trials targeting,"Nevertheless , clinical trials targeting",,2022
MT,W4224221174,41,auto,It,may,be because dysregulated,It may be because dysregulated,,2022
MT,W4224221174,42,auto,TGF,-β,can promote the,TGF -β can promote the,,2022
MT,W4224221174,43,auto,Multiple,drugs,", including monoclonal","Multiple drugs , including monoclonal",,2022
MT,W4224221174,44,auto,",",are,under clinical trials,", are under clinical trials",,2022
MT,W4224221174,45,auto,Though,not,reported in clinical,Though not reported in clinical,,2022
MT,W4224221174,46,auto,Several,experiments,have demonstrated that,Several experiments have demonstrated that,,2022
MT,W4224221174,47,auto,Tumor,cells,escape antitumor surveillance,Tumor cells escape antitumor surveillance,,2022
MT,W4224221174,48,auto,In,addition,to the accumulated,In addition to the accumulated,,2022
MT,W4224221174,49,auto,Adipocyte,-,created IL -,Adipocyte - created IL -,,2022
MT,W4224221174,50,auto,Therapies,targeting,these deregulated cytokines,Therapies targeting these deregulated cytokines,,2022
MT,W4224221174,51,auto,In,addition,to MECOM and,In addition to MECOM and,,2022
MT,W4224221174,52,auto,More,evidence,is emerging that,More evidence is emerging that,,2022
MT,W4224221174,53,auto,Several,strategies,relevant to TGF,Several strategies relevant to TGF,,2022
MT,W4224221174,54,auto,preclinical,and,clinical researches and,preclinical and clinical researches and,,2022
MT,W4224221174,55,auto,Colorectal,cancer,is driven by,Colorectal cancer is driven by,,2022
MT,W4224221174,56,auto,It,has,been confirmed that,It has been confirmed that,,2022
MT,W4224221174,57,auto,Although,the,mortality rates of,Although the mortality rates of,,2022
MT,W4224221174,58,auto,The,TGF,-β signaling pathway,The TGF -β signaling pathway,,2022
MT,W4224221174,59,auto,Moreover,",",we should highlight,"Moreover , we should highlight",,2022
MT,W4224221174,60,auto,The,mechanism,of TGF -,The mechanism of TGF -,,2022
MT,W4224221174,61,auto,Therefore,",",targeting TGF -,"Therefore , targeting TGF -",,2022
MT,W4224221174,62,auto,Artemisinin,derivatives,", like artesunate","Artemisinin derivatives , like artesunate",,2022
MT,W4224221174,63,auto,Breast,cancer,will be in,Breast cancer will be in,,2022
MT,W4224221174,64,auto,Diffusely,infiltrating,gliomas are more,Diffusely infiltrating gliomas are more,,2022
MT,W4224221174,65,auto,Among,the,numerous signaling pathways,Among the numerous signaling pathways,,2022
MT,W4224221174,66,auto,The,related,mechanism and therapeutic,The related mechanism and therapeutic,,2022
MT,W4224221174,67,auto,It,has,already been found,It has already been found,,2022
MT,W4224221174,68,auto,Previous,studies,have shown that,Previous studies have shown that,,2022
MT,W4224221174,69,auto,Therapies,targeting,TGF - β,Therapies targeting TGF - β,,2022
MT,W4224221174,70,auto,signaling,pathway,downstream factors .,signaling pathway downstream factors .,,2022
MT,W4224221174,71,auto,In,a,phase II clinical,In a phase II clinical,,2022
MT,W4224221174,72,auto,Conclusion,TGF,-β plays a,Conclusion TGF -β plays a,,2022
MT,W4224221174,73,auto,However,",",dysregulation of TGF,"However , dysregulation of TGF",,2022
MT,W4224221174,74,auto,The,exact,mechanism is complex,The exact mechanism is complex,,2022
MT,W4224221174,75,auto,TGF,-β,overexpression under pathological,TGF -β overexpression under pathological,,2022
MT,W4224221174,76,auto,In,addition,", TGF -","In addition , TGF -",,2022
MT,W4224221174,77,auto,The,twenty,- first century,The twenty - first century,,2022
MT,W4224221174,78,auto,Lots,of,preclinical researches have,Lots of preclinical researches have,,2022
MT,W4224221174,79,auto,In,recent,"years , there","In recent years , there",,2022
MT,W4224221174,80,auto,Unfortunately,",",anti -TGF -β,"Unfortunately , anti -TGF -β",,2022
MT,W4224221174,81,auto,It,is,known that most,It is known that most,,2022
MT,W4224221174,82,auto,Therefore,",",the combination therapy,"Therefore , the combination therapy",,2022
MT,W4224221174,83,auto,In,addition,", in future","In addition , in future",,2022
MT,W4224221174,84,auto,Above,all,", the exploration","Above all , the exploration",,2022
MT,W4224221174,85,auto,Fig.,2,2 Fig. 2,Fig. 2 2 Fig. 2,,2022
MT,W4224221174,86,auto,Then,",",co-SMAD with the,"Then , co-SMAD with the",,2022
MT,W4224221174,87,auto,TGF,-β,actives non-SMAD pathways,TGF -β actives non-SMAD pathways,,2022
MT,W4224221174,88,auto,Activated,TβR,I recruits and,Activated TβR I recruits and,,2022
MT,W4224221174,89,auto,Actived,TGF,- β promotes,Actived TGF - β promotes,,2022
MT,W4224221174,90,auto,TGF,-,β - induced,TGF - β - induced,,2022
MT,W4224221174,92,auto,ed,Erk,MAPK signaling pathway,ed Erk MAPK signaling pathway,,2022
MT,W4224221174,93,auto,Although,TGF,-β plays a,Although TGF -β plays a,,2022
MT,W4224221174,94,auto,151,Humanized,monoclonal antibody Advanced,151 Humanized monoclonal antibody Advanced,,2022
MT,W4224221174,95,auto,Thymic,Epithelial,Tumor / Recur-,Thymic Epithelial Tumor / Recur-,,2022
MT,W4224221174,96,auto,Advanced,Solid,Tumors Advanced HPV,Advanced Solid Tumors Advanced HPV,,2022
MT,W4224221174,97,auto,Associated,Malignancies,/ Microsatellite Stable,Associated Malignancies / Microsatellite Stable,,2022
MT,W4224221174,98,auto,Squamous,Cell,Phase 2 NCT04595149,Squamous Cell Phase 2 NCT04595149,,2022
MT,W4224221174,99,auto,Antisense,oligonucleotide,against Advanced or,Antisense oligonucleotide against Advanced or,,2022
MT,W4224221174,100,auto,Small,molecule,antagonist of the,Small molecule antagonist of the,,2022
MT,W4224221174,101,auto,Numerous,anti-cancer,and anti-fibrosis pharma-,Numerous anti-cancer and anti-fibrosis pharma-,,2022
MT,W4224221174,102,auto,TGF,-,β - targeted,TGF - β - targeted,,2022
MT,W4224221174,103,auto,Among,all,the TGF -,Among all the TGF -,,2022
MT,W4224221174,104,auto,Moreover,",","Trabedersen , a","Moreover , Trabedersen , a",,2022
MT,W4224221174,105,auto,7,),. Table 1,7 ) . Table 1,,2022
MT,W4224221174,106,auto,Recombinant,supercoiled,plas- Type I,Recombinant supercoiled plas- Type I,,2022
MT,W4224221174,107,auto,Trabedersen,TGF,β2 specific phosphorothioate,Trabedersen TGF β2 specific phosphorothioate,,2022
MT,W4224221174,108,auto,Not,applicable,Funding,Not applicable Funding,,2022
MT,W4224221174,109,auto,This,work,was supported by,This work was supported by,,2022
MT,W4224221174,110,auto,Availability,of,data and materials,Availability of data and materials,,2022
MT,W4224221174,111,auto,Declarations,Ethics,approval and consent,Declarations Ethics approval and consent,,2022
MT,W4224221174,112,auto,Consent,for,publication All authors,Consent for publication All authors,,2022
MT,W4224221174,114,auto,The,authors,declare that they,The authors declare that they,,2022
MT,W4224221174,115,auto,•,fast,", convenient online","• fast , convenient online",,2022
MT,W4224221174,116,auto,TGF,-,beta Signaling in,TGF - beta Signaling in,,2022
MT,W4224221174,117,auto,L,Crane,X Zhou X,L Crane X Zhou X,,2022
MT,W4224221174,118,auto,The,transforming,growth factor -,The transforming growth factor -,,2022
MT,W4224221174,119,auto,The,role,of LTBPs in,The role of LTBPs in,,2022
MT,W4224221174,120,auto,Role,for,carbohydrate structures in,Role for carbohydrate structures in,,2022
MT,W4224221174,121,auto,T,-,cell - expressed,T - cell - expressed,,2022
MT,W4224221174,122,auto,Couroussé,L,Y Sakai Rifkin,Couroussé L Y Sakai Rifkin,,2022
MT,W4224221174,123,auto,Integrin,-,modulating therapy prevents,Integrin - modulating therapy prevents,,2022
MT,W4224221174,124,auto,Role,of,fibrillin - 2,Role of fibrillin - 2,,2022
MT,W4224221174,125,auto,1873,Fibulin,- 4 exerts,1873 Fibulin - 4 exerts,,2022
MT,W4224221174,126,auto,Making,sense,of latent TGFbeta,Making sense of latent TGFbeta,,2022
MT,W4224221174,127,auto,Reveals,Integrin,- Mediated TGF,Reveals Integrin - Mediated TGF,,2022
MT,W4224221174,128,auto,Squamous,metaplasia,amplifies pathologic epithelial,Squamous metaplasia amplifies pathologic epithelial,,2022
MT,W4224221174,129,auto,Monoclonal,antibodies,against GARP /,Monoclonal antibodies against GARP /,,2022
MT,W4224221174,130,auto,A,disease,- associated mutation,A disease - associated mutation,,2022
MT,W4224221174,131,auto,fsson,A,V Salnikov M,fsson A V Salnikov M,,2022
MT,W4224221174,132,auto,Smad,-,dependent and Smad,Smad - dependent and Smad,,2022
MT,W4224221174,133,auto,Post,-,translational regulation of,Post - translational regulation of,,2022
MT,W4224221174,134,auto,Intracellular,signalling,: The Mad,Intracellular signalling : The Mad,,2022
MT,W4224221174,135,auto,The,amyloid,precursor protein (,The amyloid precursor protein (,,2022
MT,W4224221174,136,auto,S,M,Smith A M,S M Smith A M,,2022
MT,W4224221174,137,auto,Signaling,Is,Antagonized by TGFβ,Signaling Is Antagonized by TGFβ,,2022
MT,W4224221174,138,auto,Regulation,of,heterogeneous cancer -,Regulation of heterogeneous cancer -,,2022
MT,W4224221174,139,auto,Blockade,of,TGF - β,Blockade of TGF - β,,2022
MT,W4224221174,140,auto,The,fibrogenic,actions of the,The fibrogenic actions of the,,2022
MT,W4224221174,141,auto,Hepatic,stellate,cells : protean,Hepatic stellate cells : protean,,2022
MT,W4224221174,142,auto,Targeting,of,αv integrin identifies,Targeting of αv integrin identifies,,2022
MT,W4224221174,143,auto,eyer,S,Dooley Meindl -,eyer S Dooley Meindl -,,2022
MT,W4224221174,144,auto,Kindlin,-,2 regulates hepatic,Kindlin - 2 regulates hepatic,,2022
MT,W4224221174,145,auto,The,transcription,factor snail controls,The transcription factor snail controls,,2022
MT,W4224221174,146,auto,Transforming,growth,factor - beta,Transforming growth factor - beta,,2022
MT,W4224221174,147,auto,Therapeutic,targets,for treating fibrotic,Therapeutic targets for treating fibrotic,,2022
MT,W4224221174,148,auto,Effects,of,tacrolimus on the,Effects of tacrolimus on the,,2022
MT,W4224221174,150,auto,ion,of,unphosphorylated PTEN reduces,ion of unphosphorylated PTEN reduces,,2022
MT,W4224221174,151,auto,An,integrated,expression profiling reveals,An integrated expression profiling reveals,,2022
MT,W4224221174,152,auto,Localisation,of,transforming growth factor,Localisation of transforming growth factor,,2022
MT,W4224221174,153,auto,Is,a,Reservoir of FibromiRs,Is a Reservoir of FibromiRs,,2022
MT,W4224221174,154,auto,Long,noncoding,RNA H19X is,Long noncoding RNA H19X is,,2022
MT,W4224221174,155,auto,Pro-tumorigenic,roles,of TGF -,Pro-tumorigenic roles of TGF -,,2022
MT,W4224221174,156,auto,A,structural,basis for mutational,A structural basis for mutational,,2022
MT,W4224221174,157,auto,J,Wang,J Feng M,J Wang J Feng M,,2022
MT,W4224221174,158,auto,1900631,TGF,β drives immune,1900631 TGF β drives immune,,2022
MT,W4224221174,159,auto,A,novel,TGF -β receptor,A novel TGF -β receptor,,2022
MT,W4224221174,160,auto,Immunomodulation,by,ionizing radiation -,Immunomodulation by ionizing radiation -,,2022
MT,W4224221174,162,auto,Transforming,growth,factor - beta,Transforming growth factor - beta,,2022
MT,W4224221174,163,auto,Cell,Syst,8 2019 e448,Cell Syst 8 2019 e448,,2022
MT,W4224221174,164,auto,Adipocytes,sensitize,melanoma cells to,Adipocytes sensitize melanoma cells to,,2022
MT,W4224221174,165,auto,h,E,Jacob H Vaknine,h E Jacob H Vaknine,,2022
MT,W4224221174,166,auto,Overexpressed,VEPH1,inhibits epithelial -,Overexpressed VEPH1 inhibits epithelial -,,2022
MT,W4224221174,167,auto,Reversible,and,adaptive resistance to,Reversible and adaptive resistance to,,2022
MT,W4224221174,168,auto,Transcriptional,regulation,of autophagy -,Transcriptional regulation of autophagy -,,2022
MT,W4224221174,169,auto,Integrated,molecular,drivers coordinate biological,Integrated molecular drivers coordinate biological,,2022
MT,W4224221174,170,auto,In,-,depth genomic data,In - depth genomic data,,2022
MT,W4224221174,171,auto,in,Oncol,42 2015,in Oncol 42 2015,,2022
MT,W4224221174,172,auto,The,role,of TGF -,The role of TGF -,,2022
MT,W4224221174,173,auto,Hallmarks,of,cancer : the,Hallmarks of cancer : the,,2022
MT,W4224221174,174,auto,Protection,from,β - cell,Protection from β - cell,,2022
MT,W4224221174,175,auto,Localisation,of,PGK1 determines metabolic,Localisation of PGK1 determines metabolic,,2022
MT,W4224221174,176,auto,late,cells,promotes stemness and,late cells promotes stemness and,,2022
MT,W4224221174,177,auto,Distinct,populations,of cancer stem,Distinct populations of cancer stem,,2022
MT,W4224221174,178,auto,Sequential,delivery,of nanoformulated α,Sequential delivery of nanoformulated α,,2022
MT,W4224221174,179,auto,A4,reverses,mesenchymal phenotypes to,A4 reverses mesenchymal phenotypes to,,2022
MT,W4224221174,180,auto,Color,-,coded intravital imaging,Color - coded intravital imaging,,2022
MT,W4224221174,181,auto,ranscriptional,and,promigratory responses to,ranscriptional and promigratory responses to,,2022
MT,W4224221174,182,auto,Induction,of,medulloblastomas in p53,Induction of medulloblastomas in p53,,2022
MT,W4224221174,183,auto,Liver,-,targeted disruption of,Liver - targeted disruption of,,2022
MT,W4224221174,184,auto,The,long,noncoding RNA TUG1,The long noncoding RNA TUG1,,2022
MT,W4224221174,185,auto,Mice,Suppresses,Growth of Intestinal,Mice Suppresses Growth of Intestinal,,2022
MT,W4224221174,186,auto,Neoantigen,-,specific immunity in,Neoantigen - specific immunity in,,2022
MT,W4224221174,187,auto,ed,11,87 2019 Oncogenic,ed 11 87 2019 Oncogenic,,2022
MT,W4224221174,188,auto,Role,of,TGF - β,Role of TGF - β,,2022
MT,W4224221174,189,auto,Tanshinone,IIA,inhibits β -,Tanshinone IIA inhibits β -,,2022
MT,W4224221174,190,auto,The,Lancet,389 2017 Transforming,The Lancet 389 2017 Transforming,,2022
MT,W4224221174,191,auto,Type,III,TGF - beta,Type III TGF - beta,,2022
MT,W4224221174,192,auto,High,expression,of small nucleolar,High expression of small nucleolar,,2022
MT,W4224221174,193,auto,Zhang,Y,Hu X Zhong,Zhang Y Hu X Zhong,,2022
MT,W4224221174,194,auto,The,mechanism,of FZXJJZ decoction,The mechanism of FZXJJZ decoction,,2022
MT,W4224221174,195,auto,Breast,cancer,metastasis suppressor OTUD1,Breast cancer metastasis suppressor OTUD1,,2022
MT,W4224221174,196,auto,Artemisinin,derivatives,inactivate cancer -,Artemisinin derivatives inactivate cancer -,,2022
MT,W4224221174,197,auto,Cancer,immunotherapy,via targeted TGF,Cancer immunotherapy via targeted TGF,,2022
MT,W4224221174,198,auto,T,cells,in glioma patients,T cells in glioma patients,,2022
MT,W4224221174,199,auto,The,PDK1,/ c-Jun pathway,The PDK1 / c-Jun pathway,,2022
MT,W4224221174,200,auto,ad,and,non-Smad pathway to,ad and non-Smad pathway to,,2022
MT,W4297021616,0,auto,Management,of,hyperglycaemia in type,Management of hyperglycaemia in type,,2022
MT,W4297021616,1,auto,A,consensus,report by the,A consensus report by the,,2022
MT,W4297021616,2,auto,She,MSD,Tolerion and vTv,She MSD Tolerion and vTv,,2022
MT,W4297021616,3,auto,BSC,Novartis,Medtronic Professional Practice,BSC Novartis Medtronic Professional Practice,,2022
MT,W4297021616,4,auto,A,consensus,report by the,A consensus report by the,,2022
MT,W4297021616,6,auto,10.1007/s00125-022-05787,-2,Received : 2,10.1007/s00125-022-05787 -2 Received : 2,,2022
MT,W4297021616,7,auto,The,target,audience is the,The target audience is the,,2022
MT,W4297021616,8,auto,A,systematic,examination of publications,A systematic examination of publications,,2022
MT,W4297021616,9,auto,These,include,additional focus on,These include additional focus on,,2022
MT,W4297021616,10,auto,There,is,a greater emphasis,There is a greater emphasis,,2022
MT,W4297021616,11,auto,The,results,of cardiovascular and,The results of cardiovascular and,,2022
MT,W4297021616,12,auto,After,a,summary listing of,After a summary listing of,,2022
MT,W4297021616,13,auto,Keywords,Cardiovascular,disease .,Keywords Cardiovascular disease .,,2022
MT,W4297021616,14,auto,Chronic,kidney,disease .,Chronic kidney disease .,,2022
MT,W4297021616,15,auto,Glucose,-,lowering therapy .,Glucose - lowering therapy .,,2022
MT,W4297021616,17,auto,Heart,failure,.,Heart failure .,,2022
MT,W4297021616,18,auto,Holistic,care,.,Holistic care .,,2022
MT,W4297021616,19,auto,Person,-,centred care .,Person - centred care .,,2022
MT,W4297021616,20,auto,Social,determinants,of health .,Social determinants of health .,,2022
MT,W4297021616,21,auto,Type,2,diabetes mellitus .,Type 2 diabetes mellitus .,,2022
MT,W4297021616,22,auto,Weight,management,* Melanie J.,Weight management * Melanie J.,,2022
MT,W4297021616,23,auto,This,consensus,report addresses the,This consensus report addresses the,,2022
MT,W4297021616,24,auto,The,principles,and approach for,The principles and approach for,,2022
MT,W4297021616,25,auto,The,writing,group members were,The writing group members were,,2022
MT,W4297021616,26,auto,The,group,largely worked virtually,The group largely worked virtually,,2022
MT,W4297021616,27,auto,The,writing,group accepted the,The writing group accepted the,,2022
MT,W4297021616,28,auto,This,is,often delivered in,This is often delivered in,,2022
MT,W4297021616,29,auto,The,expanding,number of glucose,The expanding number of glucose,,2022
MT,W4297021616,31,auto,The,demonstrated,benefits for high,The demonstrated benefits for high,,2022
MT,W4297021616,32,auto,These,benefits,are largely independent,These benefits are largely independent,,2022
MT,W4297021616,33,auto,These,treatments,were initially introduced,These treatments were initially introduced,,2022
MT,W4297021616,34,auto,In,this,"consensus report ,","In this consensus report ,",,2022
MT,W4297021616,35,auto,Attaining,recommended,glycaemic targets yields,Attaining recommended glycaemic targets yields,,2022
MT,W4297021616,36,auto,Principles,of,care Language matters,Principles of care Language matters,,2022
MT,W4297021616,37,auto,Language,in,diabetes care should,Language in diabetes care should,,2022
MT,W4297021616,38,auto,Diabetes,self,- management education,Diabetes self - management education,,2022
MT,W4297021616,39,auto,High,-,quality evidence has,High - quality evidence has,,2022
MT,W4297021616,40,auto,Importantly,",",DSMES is tailored,"Importantly , DSMES is tailored",,2022
MT,W4297021616,41,auto,DSMES,can,be provided using,DSMES can be provided using,,2022
MT,W4297021616,42,auto,The,best,outcomes from DSMES,The best outcomes from DSMES,,2022
MT,W4297021616,43,auto,Current,principles,"of , and","Current principles of , and",,2022
MT,W4297021616,44,auto,Weight,reduction,as a targeted,Weight reduction as a targeted,,2022
MT,W4297021616,45,auto,However,",",it was recently,"However , it was recently",,2022
MT,W4297021616,46,auto,Glucose,management,: monitoring Glycaemic,Glucose management : monitoring Glycaemic,,2022
MT,W4297021616,47,auto,y,assessed,with the HbA,y assessed with the HbA,,2022
MT,W4297021616,48,auto,BGM,plans,should be individualised,BGM plans should be individualised,,2022
MT,W4297021616,49,auto,People,with,type 2 diabetes,People with type 2 diabetes,,2022
MT,W4297021616,50,auto,In,people,with type 2,In people with type 2,,2022
MT,W4297021616,51,auto,When,using,"CGM , standardised","When using CGM , standardised",,2022
MT,W4297021616,52,auto,They,should,be considered as,They should be considered as,,2022
MT,W4297021616,53,auto,Time,in,range is defined,Time in range is defined,,2022
MT,W4297021616,54,auto,Time,in,range is associated,Time in range is associated,,2022
MT,W4297021616,55,auto,Treatment,behaviours,", persistence and","Treatment behaviours , persistence and",,2022
MT,W4297021616,56,auto,Therapeutic,inertia,Therapeutic ( or,Therapeutic inertia Therapeutic ( or,,2022
MT,W4297021616,57,auto,It,also,includes failure to,It also includes failure to,,2022
MT,W4297021616,58,auto,The,causes,of therapeutic inertia,The causes of therapeutic inertia,,2022
MT,W4297021616,59,auto,This,section,summarises the lifestyle,This section summarises the lifestyle,,2022
MT,W4297021616,60,auto,Specific,pharmacological,treatment options are,Specific pharmacological treatment options are,,2022
MT,W4297021616,61,auto,Nutrition,therapy,Nutrition therapy is,Nutrition therapy Nutrition therapy is,,2022
MT,W4297021616,62,auto,Dietary,quality,and eating patterns,Dietary quality and eating patterns,,2022
MT,W4297021616,63,auto,There,is,no single ratio,There is no single ratio,,2022
MT,W4297021616,64,auto,Instead,",",individually selected eating,"Instead , individually selected eating",,2022
MT,W4297021616,65,auto,identifying,healthy,dietary habits that,identifying healthy dietary habits that,,2022
MT,W4297021616,66,auto,A,net,energy deficit that,A net energy deficit that,,2022
MT,W4297021616,67,auto,A,network,analysis comparing trials,A network analysis comparing trials,,2022
MT,W4297021616,68,auto,Greater,glycaemic,benefits were seen,Greater glycaemic benefits were seen,,2022
MT,W4297021616,69,auto,There,has,been increased interest,There has been increased interest,,2022
MT,W4297021616,70,auto,In,a,meta - analysis,In a meta - analysis,,2022
MT,W4297021616,71,auto,Table,1,Medications for lowering,Table 1 Medications for lowering,,2022
MT,W4297021616,72,auto,Non-surgical,energy,restriction for weight,Non-surgical energy restriction for weight,,2022
MT,W4297021616,73,auto,An,overall,healthy eating plan,An overall healthy eating plan,,2022
MT,W4297021616,74,auto,The,Diabetes,Remission Clinical Trial,The Diabetes Remission Clinical Trial,,2022
MT,W4297021616,75,auto,The,structured,", primary care","The structured , primary care",,2022
MT,W4297021616,76,auto,In,the,whole study population,In the whole study population,,2022
MT,W4297021616,77,auto,The,Look,AHEAD : Action,The Look AHEAD : Action,,2022
MT,W4297021616,78,auto,This,should,be balanced against,This should be balanced against,,2022
MT,W4297021616,79,auto,Physical,activity,behaviours including sleep,Physical activity behaviours including sleep,,2022
MT,W4297021616,80,auto,A,wide,range of physical,A wide range of physical,,2022
MT,W4297021616,82,auto,Healthy,sleep,is considered a,Healthy sleep is considered a,,2022
MT,W4297021616,83,auto,estyle,component,in the management,estyle component in the management,,2022
MT,W4297021616,84,auto,The,quantity,of sleep is,The quantity of sleep is,,2022
MT,W4297021616,85,auto,Weight,management,beyond lifestyle interventions,Weight management beyond lifestyle interventions,,2022
MT,W4297021616,86,auto,Newer,therapies,have demonstrated very,Newer therapies have demonstrated very,,2022
MT,W4297021616,87,auto,In,the,Semaglutide Treatment Effect,In the Semaglutide Treatment Effect,,2022
MT,W4297021616,88,auto,More,than,two thirds of,More than two thirds of,,2022
MT,W4297021616,89,auto,Metabolic,surgery,Metabolic surgery should,Metabolic surgery Metabolic surgery should,,2022
MT,W4297021616,90,auto,Medications,for,lowering glucose Cardiorenal,Medications for lowering glucose Cardiorenal,,2022
MT,W4297021616,91,auto,They,have,intermediate - to,They have intermediate - to,,2022
MT,W4297021616,92,auto,However,",",their scope of,"However , their scope of",,2022
MT,W4297021616,93,auto,While,early,studies brought attention,While early studies brought attention,,2022
MT,W4297021616,94,auto,Glucagon,-,like peptide -,Glucagon - like peptide -,,2022
MT,W4297021616,95,auto,The,recent,higher dose GLP,The recent higher dose GLP,,2022
MT,W4297021616,96,auto,The,Assessment,of Weekly AdministRation,The Assessment of Weekly AdministRation,,2022
MT,W4297021616,97,auto,vs,-,16.8 mmol /,vs - 16.8 mmol /,,2022
MT,W4297021616,98,auto,The,most,common side effects,The most common side effects,,2022
MT,W4297021616,99,auto,Gradual,up,- titration is,Gradual up - titration is,,2022
MT,W4297021616,100,auto,Other,glucose,- lowering medications,Other glucose - lowering medications,,2022
MT,W4297021616,101,auto,However,",",there is ongoing,"However , there is ongoing",,2022
MT,W4297021616,102,auto,Notably,",",the benefits of,"Notably , the benefits of",,2022
MT,W4297021616,103,auto,They,have,a more modest,They have a more modest,,2022
MT,W4297021616,104,auto,CVOTs,have,demonstrated the cardiovascular,CVOTs have demonstrated the cardiovascular,,2022
MT,W4297021616,105,auto,The,high,tolerability and modest,The high tolerability and modest,,2022
MT,W4297021616,106,auto,For,example,", in a","For example , in a",,2022
MT,W4297021616,107,auto,Glucose,-,dependent insulinotropic polypeptide,Glucose - dependent insulinotropic polypeptide,,2022
MT,W4297021616,108,auto,In,the,Phase III clinical,In the Phase III clinical,,2022
MT,W4297021616,109,auto,185,],[ 186 ],185 ] [ 186 ],,2022
MT,W4297021616,110,auto,As,per,the previous consensus,As per the previous consensus,,2022
MT,W4297021616,111,auto,The,previous,consensus report and,The previous consensus report and,,2022
MT,W4297021616,112,auto,Starting,doses,of basal insulin,Starting doses of basal insulin,,2022
MT,W4297021616,113,auto,A,modest,but significant reduction,A modest but significant reduction,,2022
MT,W4297021616,114,auto,Combination,glucagon,- like peptide,Combination glucagon - like peptide,,2022
MT,W4297021616,115,auto,Two,fixed,- ratio combinations,Two fixed - ratio combinations,,2022
MT,W4297021616,116,auto,The,combination,of basal insulin,The combination of basal insulin,,2022
MT,W4297021616,117,auto,Less,commonly,used glucose -,Less commonly used glucose -,,2022
MT,W4297021616,118,auto,Comparative,efficacy,of glucose -,Comparative efficacy of glucose -,,2022
MT,W4297021616,119,auto,In,a,network meta -,In a network meta -,,2022
MT,W4297021616,121,auto,The,underlying,pathophysiology of type,The underlying pathophysiology of type,,2022
MT,W4297021616,122,auto,While,traditional,recommendations have focused,While traditional recommendations have focused,,2022
MT,W4297021616,123,auto,Combination,therapy,has several potential,Combination therapy has several potential,,2022
MT,W4297021616,124,auto,The,Glycemia,Reduction Approaches in,The Glycemia Reduction Approaches in,,2022
MT,W4297021616,125,auto,fferent,diabetes,medication classes in,fferent diabetes medication classes in,,2022
MT,W4297021616,126,auto,Eligible,participants,had their metformin,Eligible participants had their metformin,,2022
MT,W4297021616,127,auto,Starting,with,a mean baseline,Starting with a mean baseline,,2022
MT,W4297021616,128,auto,Insulin,glargine,and liraglutide were,Insulin glargine and liraglutide were,,2022
MT,W4297021616,129,auto,Liraglutide,exhibited,a lower risk,Liraglutide exhibited a lower risk,,2022
MT,W4297021616,130,auto,Personalised,approach,to treatment based,Personalised approach to treatment based,,2022
MT,W4297021616,131,auto,The,2018,ADA / EASD,The 2018 ADA / EASD,,2022
MT,W4297021616,132,auto,In,people,with established CVD,In people with established CVD,,2022
MT,W4297021616,133,auto,Given,their,favourable drug class,Given their favourable drug class,,2022
MT,W4297021616,134,auto,Since,2019,", additional cardiovascular","Since 2019 , additional cardiovascular",,2022
MT,W4297021616,135,auto,In,addition,", updated meta","In addition , updated meta",,2022
MT,W4297021616,136,auto,Collectively,",",this new evidence,"Collectively , this new evidence",,2022
MT,W4297021616,137,auto,The,Effect,of Sotagliflozin on,The Effect of Sotagliflozin on,,2022
MT,W4297021616,138,auto,dditional,cardiovascular,risk factors [,dditional cardiovascular risk factors [,,2022
MT,W4297021616,139,auto,In,the,Empagliflozin Outcome Trial,In the Empagliflozin Outcome Trial,,2022
MT,W4297021616,140,auto,Finally,",",among GLP -,"Finally , among GLP -",,2022
MT,W4297021616,141,auto,Evidence,is,emerging regarding the,Evidence is emerging regarding the,,2022
MT,W4297021616,142,auto,A,post,hoc analysis of,A post hoc analysis of,,2022
MT,W4297021616,143,auto,Results,from,evidence syntheses Recent,Results from evidence syntheses Recent,,2022
MT,W4297021616,144,auto,Pairwise,meta,- analyses of,Pairwise meta - analyses of,,2022
MT,W4297021616,145,auto,The,applicability,of data to,The applicability of data to,,2022
MT,W4297021616,146,auto,This,has,been examined in,This has been examined in,,2022
MT,W4297021616,147,auto,Similarly,",",other subgroup analyses,"Similarly , other subgroup analyses",,2022
MT,W4297021616,148,auto,Consistency,of,findings from between,Consistency of findings from between,,2022
