topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
QA,W4322622443,213,auto,The,AHA,/ ASA recommends,The AHA / ASA recommends,,2023
QA,W4322622443,214,auto,The,optimal,duration of dual,The optimal duration of dual,,2023
QA,W4322622443,215,auto,However,",",guidelines from the,"However , guidelines from the",,2023
QA,W4322622443,216,auto,-,risk,TIA ( transient,- risk TIA ( transient,,2023
QA,W4322622443,217,auto,The,guideline,suggests that DAPT,The guideline suggests that DAPT,,2023
QA,W4322622443,218,auto,However,",",longer - term,"However , longer - term",,2023
QA,W4322622443,219,auto,It,is,important to note,It is important to note,,2023
QA,W4322622443,220,auto,Also,",",the use of,"Also , the use of",,2023
QA,W4322622443,221,auto,Figures,Figures,Figure 1 Methodology,Figures Figures Figure 1 Methodology,,2023
QA,W4322622443,222,auto,from,NIDDK,K08DK133691 .,from NIDDK K08DK133691 .,,2023
QA,W4322622443,223,auto,LEW,is,supported by the,LEW is supported by the,,2023
QA,W4322622443,224,auto,This,publication,does not represent,This publication does not represent,,2023
QA,W4322622443,225,auto,DBJ,receives,funding from the,DBJ receives funding from the,,2023
QA,W4322622443,226,auto,Susan,and,Luke Simons Directorship,Susan and Luke Simons Directorship,,2023
QA,W4322622443,227,auto,Multispecialty,-,Descriptive Questions Question,Multispecialty - Descriptive Questions Question,,2023
QA,W4322622443,228,auto,What,is,the rst The,What is the rst The,,2023
QA,W4322622443,229,auto,This,related,macular can include,This related macular can include,,2023
QA,W4322622443,230,auto,ranibizumab,",","a ibercept ,","ranibizumab , a ibercept ,",,2023
QA,W4322622443,231,auto,These,medications,are typically administered,These medications are typically administered,,2023
QA,W4322622443,232,auto,According,to,the American Academy,According to the American Academy,,2023
QA,W4322622443,234,auto,What,oral,Oral antibiotics that,What oral Oral antibiotics that,,2023
QA,W4322622443,235,auto,Clindamycin,Tetracycline,Minocycline Linezolid Daptomycin,Clindamycin Tetracycline Minocycline Linezolid Daptomycin,,2023
QA,W4322622443,236,auto,It,is,important to note,It is important to note,,2023
QA,W4322622443,238,auto,What,are,the,What are the,,2023
QA,W4322622443,239,auto,Surgery,indications,for surgical resection,Surgery indications for surgical resection,,2023
QA,W4322622443,240,auto,Table,2,. 2 Accuracy,Table 2 . 2 Accuracy,,2023
QA,W4322622443,241,auto,In,a,patient with (,In a patient with (,,2023
QA,W4322622443,242,auto,3,Supplementary,Files,3 Supplementary Files,,2023
QA,W4322622443,243,auto,This,is,a list of,This is a list of,,2023
QA,W4322622443,244,auto,Click,to,download .,Click to download .,,2023
QA,W4322622443,245,auto,SupplementaryTables.docx,ChatGPT,and Other Large,SupplementaryTables.docx ChatGPT and Other Large,,2023
QA,W4322622443,246,auto,Language,models,are few -,Language models are few -,,2023
QA,W4322622443,247,auto,Advances,in,neural information processing,Advances in neural information processing,,2023
QA,W4322622443,248,auto,Do,When,Taking the Medical,Do When Taking the Medical,,2023
QA,W4322622443,249,auto,The,Implications,of Large Language,The Implications of Large Language,,2023
QA,W4322622443,250,auto,23.22283901,ChatGPT,and Other Large,23.22283901 ChatGPT and Other Large,,2023
QA,W4322622443,251,auto,On,the,Cusp : Considering,On the Cusp : Considering,,2023
QA,W4288698344,0,auto,Radiotherapy,combined,with immunotherapy :,Radiotherapy combined with immunotherapy :,,2022
QA,W4288698344,1,auto,The,view,of RT as,The view of RT as,,2022
QA,W4288698344,2,auto,Nevertheless,",",several points remain,"Nevertheless , several points remain",,2022
QA,W4288698344,3,auto,To,answer,these crucial questions,To answer these crucial questions,,2022
QA,W4288698344,4,auto,In,consideration,of the rarity,In consideration of the rarity,,2022
QA,W4288698344,5,auto,Furthermore,",","the "" radscopal","Furthermore , the "" radscopal",,2022
QA,W4288698344,6,auto,Taken,together,", RT could","Taken together , RT could",,2022
QA,W4288698344,7,auto,INTRODUCTION,Radiotherapy,( RT ),INTRODUCTION Radiotherapy ( RT ),,2022
QA,W4288698344,8,auto,In,recent,"years , cancer","In recent years , cancer",,2022
QA,W4288698344,9,auto,mmune,checkpoint,inhibitors ( ICIs,mmune checkpoint inhibitors ( ICIs,,2022
QA,W4288698344,10,auto,For,some,certain types of,For some certain types of,,2022
QA,W4288698344,11,auto,Nevertheless,",",there are still,"Nevertheless , there are still",,2022
QA,W4288698344,12,auto,First,",",although the abscopal,"First , although the abscopal",,2022
QA,W4288698344,13,auto,This,review,will attempt to,This review will attempt to,,2022
QA,W4288698344,14,auto,Moreover,",",we will introduce,"Moreover , we will introduce",,2022
QA,W4288698344,15,auto,DEVELOPMENT,HISTORY,OF RT AND,DEVELOPMENT HISTORY OF RT AND,,2022
QA,W4288698344,16,auto,Tracing,back,the development history,Tracing back the development history,,2022
QA,W4288698344,17,auto,52,",",53 54 55,"52 , 53 54 55",,2022
QA,W4288698344,18,auto,Although,difficult,"to prove ,","Although difficult to prove ,",,2022
QA,W4288698344,19,auto,61,62,"63 64 ,","61 62 63 64 ,",,2022
QA,W4288698344,20,auto,With,the,deepening research on,With the deepening research on,,2022
QA,W4288698344,21,auto,In,1975,", Milas et","In 1975 , Milas et",,2022
QA,W4288698344,22,auto,68,69,Discovery of X,68 69 Discovery of X,,2022
QA,W4288698344,23,auto,1893,1895,First description of,1893 1895 First description of,,2022
QA,W4288698344,24,auto,3,2015,First proof -,3 2015 First proof -,,2022
QA,W4288698344,26,auto,The,amazing,result of PACIFIC,The amazing result of PACIFIC,,2022
QA,W4288698344,27,auto,43,2017,Exploration of combining,43 2017 Exploration of combining,,2022
QA,W4288698344,28,auto,71,2020,2022,71 2020 2022,,2022
QA,W4288698344,29,auto,A,doubling,of ORR of,A doubling of ORR of,,2022
QA,W4288698344,30,auto,377,376,2021,377 376 2021,,2022
QA,W4288698344,31,auto,The,role,of low dose,The role of low dose,,2022
QA,W4288698344,32,auto,348,50,1 50 70,348 50 1 50 70,,2022
QA,W4288698344,33,auto,Except,the,direct damage to,Except the direct damage to,,2022
QA,W4288698344,34,auto,l,elucidate,distinguished notable effects,l elucidate distinguished notable effects,,2022
QA,W4288698344,35,auto,Effects,of,IR on cancer,Effects of IR on cancer,,2022
QA,W4288698344,36,auto,Besides,the,direct impact on,Besides the direct impact on,,2022
QA,W4288698344,37,auto,34,99,RT is a,34 99 RT is a,,2022
QA,W4288698344,38,auto,Under,physiological,"conditions , DNA","Under physiological conditions , DNA",,2022
QA,W4288698344,39,auto,These,DDR,kinases further facilitate,These DDR kinases further facilitate,,2022
QA,W4288698344,40,auto,In,addition,", a myriad","In addition , a myriad",,2022
QA,W4288698344,41,auto,106,107,"108 , 109","106 107 108 , 109",,2022
QA,W4288698344,42,auto,Of,note,", besides IRF","Of note , besides IRF",,2022
QA,W4288698344,43,auto,Generally,",",NF - κB,"Generally , NF - κB",,2022
QA,W4288698344,44,auto,The,canonical,pathway mediates the,The canonical pathway mediates the,,2022
QA,W4288698344,45,auto,In,addition,to the generation,In addition to the generation,,2022
QA,W4288698344,46,auto,Radiation,-,induced NF -,Radiation - induced NF -,,2022
QA,W4288698344,47,auto,123,124,", 125 119","123 124 , 125 119",,2022
QA,W4288698344,48,auto,The,delivery,of cGAS between,The delivery of cGAS between,,2022
QA,W4288698344,49,auto,Like,other,IR - generated,Like other IR - generated,,2022
QA,W4288698344,50,auto,127,128,129 Effects of,127 128 129 Effects of,,2022
QA,W4288698344,51,auto,CAFs,are,relatively resistant to,CAFs are relatively resistant to,,2022
QA,W4288698344,52,auto,Of,note,", following radiation","Of note , following radiation",,2022
QA,W4288698344,53,auto,130,131,132 133 134,130 131 132 133 134,,2022
QA,W4288698344,54,auto,Immunomodulatory,effect,on various immune,Immunomodulatory effect on various immune,,2022
QA,W4288698344,55,auto,ocyte,with,the expression of,ocyte with the expression of,,2022
QA,W4288698344,56,auto,The,molecular,abscopal effect mainly,The molecular abscopal effect mainly,,2022
QA,W4288698344,57,auto,There,are,two conditions :,There are two conditions :,,2022
QA,W4288698344,58,auto,Highdose,RT,causes immunogenic cell,Highdose RT causes immunogenic cell,,2022
QA,W4288698344,59,auto,We,have,already certified the,We have already certified the,,2022
QA,W4288698344,60,auto,Immunomodulatory,effect,of low -,Immunomodulatory effect of low -,,2022
QA,W4288698344,61,auto,Many,studies,have affirmed the,Many studies have affirmed the,,2022
QA,W4288698344,63,auto,Macro,abscopal,effect ： Tumor,Macro abscopal effect ： Tumor,,2022
QA,W4288698344,64,auto,However,",",there are few,"However , there are few",,2022
QA,W4288698344,65,auto,A,large,body of evidence,A large body of evidence,,2022
QA,W4288698344,66,auto,345,220,269 346 347,345 220 269 346 347,,2022
QA,W4288698344,68,auto,n,mice,with lung adenocarcinoma,n mice with lung adenocarcinoma,,2022
QA,W4288698344,69,auto,342,351,352 353 348,342 351 352 353 348,,2022
QA,W4288698344,70,auto,Thus,",",we believe that,"Thus , we believe that",,2022
QA,W4288698344,71,auto,BIOMARKERS,OF,TREATMENT RESPONSE,BIOMARKERS OF TREATMENT RESPONSE,,2022
QA,W4288698344,72,auto,Although,iRT,has shown advantages,Although iRT has shown advantages,,2022
QA,W4288698344,73,auto,Thus,",",it is crucial,"Thus , it is crucial",,2022
QA,W4288698344,74,auto,Besides,",",validated biomarkers may,"Besides , validated biomarkers may",,2022
QA,W4288698344,75,auto,So,far,", some biomarkers","So far , some biomarkers",,2022
QA,W4288698344,76,auto,In,view,of the rational,In view of the rational,,2022
QA,W4288698344,77,auto,A,large,body of evidence,A large body of evidence,,2022
QA,W4288698344,78,auto,359,",",360 48 Absolute,"359 , 360 48 Absolute",,2022
QA,W4288698344,79,auto,The,circulating,lymphocyte population plays,The circulating lymphocyte population plays,,2022
QA,W4288698344,80,auto,Early,clinical,data suggest that,Early clinical data suggest that,,2022
QA,W4288698344,81,auto,361,362,363 364 CLINICAL,361 362 363 364 CLINICAL,,2022
QA,W4288698344,82,auto,Based,on,the significant immunomodulatory,Based on the significant immunomodulatory,,2022
QA,W4288698344,83,auto,In,fact,", iRT has","In fact , iRT has",,2022
QA,W4288698344,84,auto,Radiotherapy,dose,/ fractionation Concerning,Radiotherapy dose / fractionation Concerning,,2022
QA,W4288698344,85,auto,However,",",there are still,"However , there are still",,2022
QA,W4288698344,86,auto,As,we,"discussed above ,","As we discussed above ,",,2022
QA,W4288698344,87,auto,A,preclinical,study reported that,A preclinical study reported that,,2022
QA,W4288698344,88,auto,Gy,/,fraction may achieve,Gy / fraction may achieve,,2022
QA,W4288698344,89,auto,The,next,question is lesion,The next question is lesion,,2022
QA,W4288698344,90,auto,Poleszczuk,described,a mathematical model,Poleszczuk described a mathematical model,,2022
QA,W4288698344,91,auto,385,386,[ 387 ],385 386 [ 387 ],,2022
QA,W4288698344,92,auto,1,392,"393 , 394","1 392 393 , 394",,2022
QA,W4288698344,93,auto,Selection,of,immunotherapy modality,Selection of immunotherapy modality,,2022
QA,W4288698344,94,auto,Although,hypofractionated,RT has shown,Although hypofractionated RT has shown,,2022
QA,W4288698344,95,auto,There,are,an increasing number,There are an increasing number,,2022
QA,W4288698344,96,auto,The,optimal,timing for iRT,The optimal timing for iRT,,2022
QA,W4288698344,97,auto,In,addition,to the selection,In addition to the selection,,2022
QA,W4288698344,98,auto,In,addition,", other drugs","In addition , other drugs",,2022
QA,W4288698344,99,auto,Nanoparticles,",",as immunomodulators and,"Nanoparticles , as immunomodulators and",,2022
QA,W4288698344,100,auto,418,419,"420 421 ,","418 419 420 421 ,",,2022
QA,W4288698344,101,auto,The,toxicity,of iRT Although,The toxicity of iRT Although,,2022
QA,W4288698344,102,auto,It,is,well - documented,It is well - documented,,2022
QA,W4288698344,103,auto,In,view,of the irradiated,In view of the irradiated,,2022
QA,W4288698344,104,auto,Meanwhile,",",IO also brings,"Meanwhile , IO also brings",,2022
QA,W4288698344,105,auto,It,is,an unquestionably important,It is an unquestionably important,,2022
QA,W4288698344,106,auto,For,instance,", radiation recall","For instance , radiation recall",,2022
QA,W4288698344,108,auto,Based,on,the immune effects,Based on the immune effects,,2022
QA,W4288698344,109,auto,In,view,of the abscopal,In view of the abscopal,,2022
QA,W4288698344,110,auto,Furthermore,",",investigations about multi,"Furthermore , investigations about multi",,2022
QA,W4288698344,111,auto,Critically,",",before the widespread,"Critically , before the widespread",,2022
QA,W4288698344,112,auto,this,field,and overcome the,this field and overcome the,,2022
QA,W4288698344,113,auto,Fig.,2,2 Fig. 2,Fig. 2 2 Fig. 2,,2022
QA,W4288698344,114,auto,Radiation,promotes,the conversion from,Radiation promotes the conversion from,,2022
QA,W4288698344,115,auto,Radiation,also,increases the secretion,Radiation also increases the secretion,,2022
QA,W4288698344,116,auto,This,binding,activates JAKs and,This binding activates JAKs and,,2022
QA,W4288698344,117,auto,STAT3,",",as a cotranscription,"STAT3 , as a cotranscription",,2022
QA,W4288698344,118,auto,In,addition,", miR -","In addition , miR -",,2022
QA,W4288698344,119,auto,Radiation,increases,the level of,Radiation increases the level of,,2022
QA,W4288698344,120,auto,TGF,-β,activates Smad2 and,TGF -β activates Smad2 and,,2022
QA,W4288698344,121,auto,Smads,are,recruited to the,Smads are recruited to the,,2022
QA,W4288698344,122,auto,The,CNS1,"promotes generation ,","The CNS1 promotes generation ,",,2022
QA,W4288698344,123,auto,Parts,of,this figure were,Parts of this figure were,,2022
QA,W4288698344,124,auto,Parts,of,this figure were,Parts of this figure were,,2022
QA,W4288698344,125,auto,Radiation,shows,complexity regarding the,Radiation shows complexity regarding the,,2022
QA,W4288698344,126,auto,On,the,"one hand ,","On the one hand ,",,2022
QA,W4288698344,127,auto,On,the,"other hand ,","On the other hand ,",,2022
QA,W4288698344,128,auto,N2,phenotype,promotes genetic instability,N2 phenotype promotes genetic instability,,2022
QA,W4288698344,129,auto,Parts,of,this figure were,Parts of this figure were,,2022
QA,W4288698344,130,auto,Under,the,effect of p50,Under the effect of p50,,2022
QA,W4288698344,131,auto,Meanwhile,",",increased ROS caused,"Meanwhile , increased ROS caused",,2022
QA,W4288698344,132,auto,The,activation,of p50 -,The activation of p50 -,,2022
QA,W4288698344,133,auto,And,CCL22,secreted by M2,And CCL22 secreted by M2,,2022
QA,W4288698344,134,auto,Radiation,elicits,a high recruitment,Radiation elicits a high recruitment,,2022
QA,W4288698344,135,auto,And,it,can also recruit,And it can also recruit,,2022
QA,W4288698344,136,auto,R4,-,dependent signaling pathways,R4 - dependent signaling pathways,,2022
QA,W4288698344,137,auto,Moreover,",",M1 macrophage ban,"Moreover , M1 macrophage ban",,2022
QA,W4288698344,138,auto,Parts,of,this figure were,Parts of this figure were,,2022
QA,W4288698344,139,auto,Radiation,increases,the level of,Radiation increases the level of,,2022
QA,W4288698344,140,auto,Similarly,",",CCL2 and its,"Similarly , CCL2 and its",,2022
QA,W4288698344,141,auto,Next,",",the receptor undergoes,"Next , the receptor undergoes",,2022
QA,W4288698344,142,auto,Then,",",the phosphatidylinositide 3,"Then , the phosphatidylinositide 3",,2022
QA,W4288698344,143,auto,PI3Ks,regulate,"gene transcription ,","PI3Ks regulate gene transcription ,",,2022
QA,W4288698344,144,auto,In,addition,", Gα subunit","In addition , Gα subunit",,2022
QA,W4288698344,145,auto,Activated,ERK,can phosphorylate and,Activated ERK can phosphorylate and,,2022
QA,W4288698344,146,auto,Gβ,/,Gγ dimer also,Gβ / Gγ dimer also,,2022
QA,W4288698344,147,auto,Of,note,", CSF -","Of note , CSF -",,2022
QA,W4288698344,148,auto,Parts,of,this figure were,Parts of this figure were,,2022
QA,W4288698344,149,auto,DNA,damage,resulted from radiation,DNA damage resulted from radiation,,2022
QA,W4288698344,150,auto,Similar,to,signaling pathways in,Similar to signaling pathways in,,2022
QA,W4288698344,151,auto,Upon,DNA,"damage , all","Upon DNA damage , all",,2022
QA,W4288698344,152,auto,Radiation,on,DCs significantly increases,Radiation on DCs significantly increases,,2022
QA,W4288698344,153,auto,In,addition,", immunogenic cell","In addition , immunogenic cell",,2022
QA,W4288698344,154,auto,And,radiation,also results in,And radiation also results in,,2022
QA,W4288698344,155,auto,Parts,of,this figure were,Parts of this figure were,,2022
QA,W4288698344,156,auto,icensed,under,a Creative Commons,icensed under a Creative Commons,,2022
QA,W4288698344,157,auto,On,the,"one hand ,","On the one hand ,",,2022
QA,W4288698344,158,auto,Moreover,",",the exposure of,"Moreover , the exposure of",,2022
QA,W4288698344,159,auto,In,addition,", radiation induces","In addition , radiation induces",,2022
QA,W4288698344,160,auto,Parts,of,this figure were,Parts of this figure were,,2022
QA,W4288698344,161,auto,Results,Sponsors,Estimated / actual,Results Sponsors Estimated / actual,,2022
QA,W4288698344,162,auto,The,addition,of European Thoracic,The addition of European Thoracic,,2022
QA,W4288698344,163,auto,Not,yet,recruiting Institut December,Not yet recruiting Institut December,,2022
QA,W4288698344,164,auto,Trial,Phase,Condition or disease,Trial Phase Condition or disease,,2022
QA,W4288698344,165,auto,4741,Phase,1 NSCLC Concurrent,4741 Phase 1 NSCLC Concurrent,,2022
QA,W4288698344,166,auto,Ongoing,or,completed clinical trials,Ongoing or completed clinical trials,,2022
QA,W4288698344,167,auto,Phase,3,Locally advanced or,Phase 3 Locally advanced or,,2022
QA,W4288698344,168,auto,Concurrent,Selective,personalized radiotherapy Table,Concurrent Selective personalized radiotherapy Table,,2022
QA,W4288698344,169,auto,Results,Sponsors,Estimated / actual,Results Sponsors Estimated / actual,,2022
QA,W4288698344,170,auto,Not,yet,recruiting CNAO National,Not yet recruiting CNAO National,,2022
QA,W4288698344,171,auto,Not,yet,recruiting Peter MacCallum,Not yet recruiting Peter MacCallum,,2022
QA,W4288698344,173,auto,Phase,1,Metastatic NSCLC Phase,Phase 1 Metastatic NSCLC Phase,,2022
QA,W4288698344,174,auto,IO,Results,Sponsors Estimated /,IO Results Sponsors Estimated /,,2022
QA,W4288698344,175,auto,Oncology,Platform,Immuno - Therapeutic,Oncology Platform Immuno - Therapeutic,,2022
QA,W4288698344,176,auto,Applicable,Phase,2 Metastatic or,Applicable Phase 2 Metastatic or,,2022
QA,W4288698344,177,auto,0,NCT03589339,NCT04977453 PD -,0 NCT03589339 NCT04977453 PD -,,2022
QA,W4288698344,178,auto,Table,2,. 2 continued,Table 2 . 2 continued,,2022
QA,W4288698344,179,auto,Estimated,/,actual study completion,Estimated / actual study completion,,2022
QA,W4288698344,180,auto,Not,yet,recruiting Institut Cancerologie,Not yet recruiting Institut Cancerologie,,2022
QA,W4288698344,181,auto,Not,yet,recruiting University of,Not yet recruiting University of,,2022
QA,W4288698344,182,auto,Estimated,/,actual study completion,Estimated / actual study completion,,2022
QA,W4288698344,183,auto,ts,Sponsors,Durvalumab Recruiting Vastra,ts Sponsors Durvalumab Recruiting Vastra,,2022
QA,W4288698344,184,auto,Not,yet,recruiting Yonsei University,Not yet recruiting Yonsei University,,2022
QA,W4288698344,185,auto,Low,dose,radiation therapy Local,Low dose radiation therapy Local,,2022
QA,W4288698344,186,auto,Table,2,. 2 continued,Table 2 . 2 continued,,2022
QA,W4288698344,187,auto,Not,yet,recruiting M.D. Anderson,Not yet recruiting M.D. Anderson,,2022
QA,W4288698344,188,auto,Active,",",not recruiting University,"Active , not recruiting University",,2022
QA,W4288698344,189,auto,Active,",",not recruiting AstraZeneca,"Active , not recruiting AstraZeneca",,2022
QA,W4288698344,190,auto,Low,-,dose prophylactic cranial,Low - dose prophylactic cranial,,2022
QA,W4288698344,191,auto,Table,2,. 2 continued,Table 2 . 2 continued,,2022
QA,W4288698344,192,auto,Estimated,/,actual study completion,Estimated / actual study completion,,2022
QA,W4288698344,193,auto,Center,Completed,NYU Langone Health,Center Completed NYU Langone Health,,2022
QA,W4288698344,194,auto,Not,yet,recruiting Yonsei University,Not yet recruiting Yonsei University,,2022
QA,W4288698344,195,auto,Table,2,. 2 continued,Table 2 . 2 continued,,2022
QA,W4288698344,196,auto,Estimated,/,actual study completion,Estimated / actual study completion,,2022
QA,W4288698344,197,auto,Not,yet,recruiting Guizhou Medical,Not yet recruiting Guizhou Medical,,2022
QA,W4288698344,198,auto,Not,yet,recruiting Duke University,Not yet recruiting Duke University,,2022
QA,W4288698344,199,auto,-,12f,Concurrent IMRT IO,- 12f Concurrent IMRT IO,,2022
QA,W4288698344,200,auto,Radiotherapy,combined,with immunotherapy :,Radiotherapy combined with immunotherapy :,,2022
QA,W4288698344,201,auto,Young,Elite,Scientist Sponsorship Program,Young Elite Scientist Sponsorship Program,,2022
QA,W4288698344,202,auto,Foundation,of,Bethune Charitable Foundation,Foundation of Bethune Charitable Foundation,,2022
QA,W4288698344,203,auto,Young,Elite,Scientist Sponsorship Program,Young Elite Scientist Sponsorship Program,,2022
QA,W4288698344,204,auto,Z.Z.,and,X.L. drafted the,Z.Z. and X.L. drafted the,,2022
QA,W4288698344,205,auto,Z.Z.,and,X.L. revised the,Z.Z. and X.L. revised the,,2022
QA,W4288698344,206,auto,All,authors,have read and,All authors have read and,,2022
QA,W4288698344,208,auto,Competing,interests,: The authors,Competing interests : The authors,,2022
QA,W4288698344,209,auto,Expanding,global,access to radiotherapy,Expanding global access to radiotherapy,,2022
QA,W4288698344,210,auto,Whole,body,irradiation ; radiobiology,Whole body irradiation ; radiobiology,,2022
QA,W4288698344,211,auto,R,H,Mole Br. J.,R H Mole Br. J.,,2022
QA,W4288698344,212,auto,The,role,of radiotherapy in,The role of radiotherapy in,,2022
QA,W4288698344,213,auto,The,future,of personalised radiotherapy,The future of personalised radiotherapy,,2022
QA,W4288698344,214,auto,Rev,109,2017,Rev 109 2017,,2022
QA,W4288698344,215,auto,Clinical,trials,involving carbon -,Clinical trials involving carbon -,,2022
QA,W4288698344,216,auto,Proton,beam,radiotherapy vs. radiofrequency,Proton beam radiotherapy vs. radiofrequency,,2022
QA,W4288698344,217,auto,Previous,radiotherapy,increases the efficacy,Previous radiotherapy increases the efficacy,,2022
QA,W4288698344,218,auto,D,Chen,Front .,D Chen Front .,,2022
QA,W4288698344,219,auto,Immunol,9,2916 2018,Immunol 9 2916 2018,,2022
QA,W4288698344,220,auto,Radiotherapy,combination,opportunities leveraging immunity,Radiotherapy combination opportunities leveraging immunity,,2022
QA,W4288698344,221,auto,urhis,G,Coukos CA Cancer,urhis G Coukos CA Cancer,,2022
QA,W4288698344,222,auto,Rational,combinations,of immunotherapy with,Rational combinations of immunotherapy with,,2022
QA,W4288698344,223,auto,Combining,radiotherapy,and cancer immunotherapy,Combining radiotherapy and cancer immunotherapy,,2022
QA,W4288698344,224,auto,Immunostimulatory,effects,of radiotherapy for,Immunostimulatory effects of radiotherapy for,,2022
QA,W4288698344,225,auto,Radiotherapy,-,induced changes in,Radiotherapy - induced changes in,,2022
QA,W4288698344,226,auto,Immunol,12,803247 2021,Immunol 12 803247 2021,,2022
QA,W4288698344,227,auto,Using,immunotherapy,to boost the,Using immunotherapy to boost the,,2022
QA,W4288698344,228,auto,The,abscopal,effect : a,The abscopal effect : a,,2022
QA,W4288698344,229,auto,The,abscopal,effect 67 years,The abscopal effect 67 years,,2022
QA,W4288698344,230,auto,Milestone,analyses,of immune checkpoint,Milestone analyses of immune checkpoint,,2022
QA,W4288698344,231,auto,New,challenges,in endpoints for,New challenges in endpoints for,,2022
QA,W4288698344,232,auto,Cancer,Res,18 2012 Real,Cancer Res 18 2012 Real,,2022
QA,W4288698344,233,auto,Rev,87,102031 2020,Rev 87 102031 2020,,2022
QA,W4288698344,234,auto,Immune,checkpoint,inhibitors for the,Immune checkpoint inhibitors for the,,2022
QA,W4288698344,235,auto,Rev.,Pathol,16 2021 Hepatocellular,Rev. Pathol 16 2021 Hepatocellular,,2022
QA,W4288698344,236,auto,Targeted,therapy,for hepatocellular carcinoma,Targeted therapy for hepatocellular carcinoma,,2022
QA,W4288698344,237,auto,Target,Ther,5 146 2020,Target Ther 5 146 2020,,2022
QA,W4288698344,238,auto,Oncol,17,2020 Immune checkpoint,Oncol 17 2020 Immune checkpoint,,2022
QA,W4288698344,239,auto,Oncol,12,2015 Radiation and,Oncol 12 2015 Radiation and,,2022
QA,W4288698344,240,auto,R,R,Weichselbaum H Liang,R R Weichselbaum H Liang,,2022
QA,W4288698344,241,auto,Immunotherapy,combined,with,Immunotherapy combined with,,2022
QA,W4288698344,242,auto,radiation,therapy,for genitourinary malignancies,radiation therapy for genitourinary malignancies,,2022
QA,W4288698344,243,auto,Radiotherapy,and,immunotherapy : open,Radiotherapy and immunotherapy : open,,2022
QA,W4288698344,244,auto,Combined,treatment,of non-small cell,Combined treatment of non-small cell,,2022
QA,W4288698344,245,auto,Y,Zhang,Clin. Oncol 33,Y Zhang Clin. Oncol 33,,2022
QA,W4288698344,246,auto,An,overview,of the published,An overview of the published,,2022
QA,W4288698344,247,auto,Lung,Cancer,Res 10 2021,Lung Cancer Res 10 2021,,2022
QA,W4288698344,249,auto,Eng,6,2022 Durvalumab after,Eng 6 2022 Durvalumab after,,2022
QA,W4288698344,250,auto,J.,Med,377 2017,J. Med 377 2017,,2022
QA,W4288698344,251,auto,Overall,survival,with durvalumab after,Overall survival with durvalumab after,,2022
QA,W4288698344,252,auto,J.,Med,379 2018,J. Med 379 2018,,2022
QA,W4288698344,253,auto,Patient,-,reported outcomes with,Patient - reported outcomes with,,2022
QA,W4288698344,254,auto,Oncol,16,2021 Pembrolizumab plus,Oncol 16 2021 Pembrolizumab plus,,2022
QA,W4288698344,255,auto,Cancer,4,51 2016,Cancer 4 51 2016,,2022
QA,W4288698344,256,auto,Abscopal,effect,of radiotherapy combined,Abscopal effect of radiotherapy combined,,2022
QA,W4288698344,257,auto,Oncol,11,104 2018 J,Oncol 11 104 2018 J,,2022
QA,W4288698344,258,auto,The,Radiobiology,of Human Cancer,The Radiobiology of Human Cancer,,2022
QA,W4288698344,259,auto,J.,Med,366 2012 Systematic,J. Med 366 2012 Systematic,,2022
QA,W4288698344,260,auto,Advances,in,radiotherapy and implications,Advances in radiotherapy and implications,,2022
QA,W4288698344,261,auto,A,powerful,Röntgen ray tube,A powerful Röntgen ray tube,,2022
QA,W4288698344,262,auto,Rev,2,1913,Rev 2 1913,,2022
QA,W4288698344,263,auto,The,production,of high speed,The production of high speed,,2022
QA,W4288698344,264,auto,Rev,40,1932,Rev 40 1932,,2022
QA,W4288698344,265,auto,The,origin,of the synchrotron,The origin of the synchrotron,,2022
QA,W4288698344,266,auto,Rev,69,1946 E D,Rev 69 1946 E D,,2022
QA,W4288698344,267,auto,ntific,2008,1 Historic milestones,ntific 2008 1 Historic milestones,,2022
QA,W4288698344,268,auto,Oncol,6,1979 Cancer immunotherapy,Oncol 6 1979 Cancer immunotherapy,,2022
QA,W4288698344,269,auto,Immunol,8,829 2017,Immunol 8 829 2017,,2022
QA,W4288698344,270,auto,The,effect,of vaccine on,The effect of vaccine on,,2022
QA,W4288698344,272,auto,Obstet,109,1959 Cellular basis,Obstet 109 1959 Cellular basis,,2022
QA,W4288698344,273,auto,Improved,survival,with ipilimumab in,Improved survival with ipilimumab in,,2022
QA,W4288698344,274,auto,J.,Med,363 2010,J. Med 363 2010,,2022
QA,W4288698344,275,auto,Combination,of,local irradiation with,Combination of local irradiation with,,2022
QA,W4288698344,278,auto,Phys,63,2005 Local radiotherapy,Phys 63 2005 Local radiotherapy,,2022
QA,W4288698344,279,auto,M,B,Bernstein S Krishnan,M B Bernstein S Krishnan,,2022
QA,W4288698344,280,auto,The,confluence,of radiotherapy and,The confluence of radiotherapy and,,2022
QA,W4288698344,281,auto,Oncol,2,143 2012 Abscopal,Oncol 2 143 2012 Abscopal,,2022
QA,W4288698344,282,auto,Rev,280,2017,Rev 280 2017,,2022
QA,W4288698344,283,auto,Using,radiation,therapy to prime,Using radiation therapy to prime,,2022
QA,W4288698344,284,auto,Immunobiology,of,cancer - associated,Immunobiology of cancer - associated,,2022
QA,W4288698344,285,auto,Med,19,437 2021,Med 19 437 2021,,2022
