topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
SUM,W4393065402,456,auto,On,the,robustness of dialogue,On the robustness of dialogue,,2024
SUM,W4393065402,457,auto,His,research,focuses on recommender,His research focuses on recommender,,2024
SUM,W4392741075,0,auto,Evaluation,metrics,and statistical tests,Evaluation metrics and statistical tests,,2024
SUM,W4392741075,1,auto,However,",",for some researchers,"However , for some researchers",,2024
SUM,W4392741075,2,auto,Here,",",we introduce the,"Here , we introduce the",,2024
SUM,W4392741075,3,auto,We,explain,how to choose,We explain how to choose,,2024
SUM,W4392741075,4,auto,We,also,present a few,We also present a few,,2024
SUM,W4392741075,5,auto,designations,:,a true positive,designations : a true positive,,2024
SUM,W4392741075,6,auto,Sensitivity,is,commonly referred as,Sensitivity is commonly referred as,,2024
SUM,W4392741075,7,auto,There,are,also several other,There are also several other,,2024
SUM,W4392741075,8,auto,To,compute,the values of,To compute the values of,,2024
SUM,W4392741075,9,auto,The,value,of this threshold,The value of this threshold,,2024
SUM,W4392741075,10,auto,The,threshold,should be always,The threshold should be always,,2024
SUM,W4392741075,11,auto,shold,that,maximizes the accuracy,shold that maximizes the accuracy,,2024
SUM,W4392741075,12,auto,However,",",if the numeric,"However , if the numeric",,2024
SUM,W4392741075,13,auto,It,is,obtained by plotting,It is obtained by plotting,,2024
SUM,W4392741075,14,auto,As,can,be seen from,As can be seen from,,2024
SUM,W4392741075,15,auto,If,the,classification task is,If the classification task is,,2024
SUM,W4392741075,16,auto,Alternatively,",",in micro -,"Alternatively , in micro -",,2024
SUM,W4392741075,17,auto,Out,of,"these procedures ,","Out of these procedures ,",,2024
SUM,W4392741075,18,auto,TP,i,= n ii,TP i = n ii,,2024
SUM,W4392741075,19,auto,Instead,of,dividing the data,Instead of dividing the data,,2024
SUM,W4392741075,20,auto,For,each,"n instances ,","For each n instances ,",,2024
SUM,W4392741075,21,auto,A,possible,metric for evaluation,A possible metric for evaluation,,2024
SUM,W4392741075,22,auto,The,smaller,the Hamming loss,The smaller the Hamming loss,,2024
SUM,W4392741075,23,auto,Alternatively,",",we can compute,"Alternatively , we can compute",,2024
SUM,W4392741075,24,auto,In,a,"regression problem ,","In a regression problem ,",,2024
SUM,W4392741075,26,auto,the,case,"when predicting ,","the case when predicting ,",,2024
SUM,W4392741075,27,auto,Here,",",we denote the,"Here , we denote the",,2024
SUM,W4392741075,28,auto,One,way,to evaluate the,One way to evaluate the,,2024
SUM,W4392741075,29,auto,The,difference,between MSE and,The difference between MSE and,,2024
SUM,W4392741075,30,auto,In,practice,", this means","In practice , this means",,2024
SUM,W4392741075,31,auto,In,binary,"image segmentation ,","In binary image segmentation ,",,2024
SUM,W4392741075,32,auto,An,example,of binary tumor,An example of binary tumor,,2024
SUM,W4392741075,33,auto,In,case,of binary segmentation,In case of binary segmentation,,2024
SUM,W4392741075,34,auto,However,",",the issue with,"However , the issue with",,2024
SUM,W4392741075,35,auto,For,instance,", if we","For instance , if we",,2024
SUM,W4392741075,36,auto,Because,of,"this , the","Because of this , the",,2024
SUM,W4392741075,37,auto,κ,=,p 0 -,κ = p 0 -,,2024
SUM,W4392741075,38,auto,Instead,",",we concentrate on,"Instead , we concentrate on",,2024
SUM,W4392741075,39,auto,For,this,"purpose , we","For this purpose , we",,2024
SUM,W4392741075,40,auto,There,are,also metrics specially,There are also metrics specially,,2024
SUM,W4392741075,41,auto,The,surface,of the point,The surface of the point,,2024
SUM,W4392741075,42,auto,As,an,alternative to the,As an alternative to the,,2024
SUM,W4392741075,43,auto,Let,d(,"x , y","Let d( x , y",,2024
SUM,W4392741075,44,auto,The,average,symmetric surface distance,The average symmetric surface distance,,2024
SUM,W4392741075,45,auto,The,symmetric,volume difference (,The symmetric volume difference (,,2024
SUM,W4392741075,46,auto,The,model,performance is considered,The model performance is considered,,2024
SUM,W4392741075,47,auto,The,similarity,of two semantic,The similarity of two semantic,,2024
SUM,W4392741075,48,auto,If,u,and v are,If u and v are,,2024
SUM,W4392741075,49,auto,The,SSIM,is typically computed,The SSIM is typically computed,,2024
SUM,W4392741075,50,auto,The,values,of SSIM are,The values of SSIM are,,2024
SUM,W4392741075,51,auto,(,5,) D =,( 5 ) D =,,2024
SUM,W4392741075,52,auto,Object,detection,Another similar tasks,Object detection Another similar tasks,,2024
SUM,W4392741075,53,auto,A,good,object detector is,A good object detector is,,2024
SUM,W4392741075,54,auto,Due,to,the diversity in,Due to the diversity in,,2024
SUM,W4392741075,55,auto,To,evaluate,the results of,To evaluate the results of,,2024
SUM,W4392741075,56,auto,This,quickly,leads to the,This quickly leads to the,,2024
SUM,W4392741075,57,auto,The,common,criteria here is,The common criteria here is,,2024
SUM,W4392741075,58,auto,Since,an,object detector outputs,Since an object detector outputs,,2024
SUM,W4392741075,60,auto,Changing,this,threshold affects TP,Changing this threshold affects TP,,2024
SUM,W4392741075,61,auto,The,precision,- recall curve,The precision - recall curve,,2024
SUM,W4392741075,62,auto,After,that,", we can","After that , we can",,2024
SUM,W4392741075,63,auto,The,whole,model is evaluated,The whole model is evaluated,,2024
SUM,W4392741075,64,auto,We,often,consider mAP@0.5 which,We often consider mAP@0.5 which,,2024
SUM,W4392741075,65,auto,The,metric,mAP@0.9 is more,The metric mAP@0.9 is more,,2024
SUM,W4392741075,66,auto,The,ability,to retrieve only,The ability to retrieve only,,2024
SUM,W4392741075,67,auto,Search,engines,and other information,Search engines and other information,,2024
SUM,W4392741075,68,auto,If,we,have K results,If we have K results,,2024
SUM,W4392741075,69,auto,The,motivation,behind statistical tests,The motivation behind statistical tests,,2024
SUM,W4392741075,70,auto,We,can,collect smaller data,We can collect smaller data,,2024
SUM,W4392741075,71,auto,Since,there,is nearly always,Since there is nearly always,,2024
SUM,W4392741075,72,auto,The,process,of statistical testing,The process of statistical testing,,2024
SUM,W4392741075,73,auto,We,formulate,a null hypothesis,We formulate a null hypothesis,,2024
SUM,W4392741075,74,auto,We,then,use this distribution,We then use this distribution,,2024
SUM,W4392741075,75,auto,If,the,resulting probability p,If the resulting probability p,,2024
SUM,W4392741075,76,auto,α,",",then the null,"α , then the null",,2024
SUM,W4392741075,77,auto,We,make,a type I,We make a type I,,2024
SUM,W4392741075,78,auto,We,can,control the probability,We can control the probability,,2024
SUM,W4392741075,79,auto,We,could,also use α,We could also use α,,2024
SUM,W4392741075,80,auto,However,",",in this paper,"However , in this paper",,2024
SUM,W4392741075,81,auto,In,practice,", we must","In practice , we must",,2024
SUM,W4392741075,82,auto,We,should,use same training,We should use same training,,2024
SUM,W4392741075,83,auto,Task,of,the models Evaluation,Task of the models Evaluation,,2024
SUM,W4392741075,84,auto,Many,researchers,therefore check which,Many researchers therefore check which,,2024
SUM,W4392741075,85,auto,Another,possible,test is a,Another possible test is a,,2024
SUM,W4392741075,86,auto,If,two,models are evaluated,If two models are evaluated,,2024
SUM,W4392741075,87,auto,Thus,",",the number of,"Thus , the number of",,2024
SUM,W4392741075,88,auto,We,can,therefore apply the,We can therefore apply the,,2024
SUM,W4392741075,89,auto,However,",",the sign test,"However , the sign test",,2024
SUM,W4392741075,90,auto,As,explained,"above , we","As explained above , we",,2024
SUM,W4392741075,91,auto,Namely,",",while we can,"Namely , while we can",,2024
SUM,W4392741075,92,auto,etween,each,pair of models,etween each pair of models,,2024
SUM,W4392741075,93,auto,Adjusting,the,level of significance,Adjusting the level of significance,,2024
SUM,W4392741075,94,auto,stats,in,Python or friedman,stats in Python or friedman,,2024
SUM,W4392741075,95,auto,test,in,stats in R,test in stats in R,,2024
SUM,W4392741075,96,auto,Tests,for,binary classification of,Tests for binary classification of,,2024
SUM,W4392741075,97,auto,McNemar's,test,is a common,McNemar's test is a common,,2024
SUM,W4392741075,98,auto,To,study,"specificity , count","To study specificity , count",,2024
SUM,W4392741075,99,auto,Comparing,accuracy,by counting errors,Comparing accuracy by counting errors,,2024
SUM,W4392741075,100,auto,A,model,that consistently obtains,A model that consistently obtains,,2024
SUM,W4392741075,101,auto,However,",",it must be,"However , it must be",,2024
SUM,W4392741075,102,auto,For,instance,", if we","For instance , if we",,2024
SUM,W4392741075,103,auto,We,can,use the F,We can use the F,,2024
SUM,W4392741075,104,auto,The,test,statistic is F,The test statistic is F,,2024
SUM,W4392741075,105,auto,For,instance,", if the","For instance , if the",,2024
SUM,W4392741075,106,auto,its,definition,.,its definition .,,2024
SUM,W4392741075,107,auto,The,normality,can be tested,The normality can be tested,,2024
SUM,W4392741075,108,auto,In,ML,"research , it","In ML research , it",,2024
SUM,W4392741075,109,auto,Especially,",",in a medical,"Especially , in a medical",,2024
SUM,W4392741075,110,auto,For,this,"purpose , we","For this purpose , we",,2024
SUM,W4392741075,111,auto,However,",",there might be,"However , there might be",,2024
SUM,W4392741075,112,auto,Because,of,"this , statistical","Because of this , statistical",,2024
SUM,W4392741075,113,auto,(,|b,- c |,( |b - c |,,2024
SUM,W4392741075,114,auto,It,should,be noted here,It should be noted here,,2024
SUM,W4392741075,115,auto,To,find,out how often,To find out how often,,2024
SUM,W4392741075,116,auto,Similarly,",",one possible topic,"Similarly , one possible topic",,2024
SUM,W4392741075,118,auto,In,this,"paper , we","In this paper , we",,2024
SUM,W4392741075,119,auto,Statistical,testing,can be used,Statistical testing can be used,,2024
SUM,W4392741075,120,auto,The,choice,of the exact,The choice of the exact,,2024
SUM,W4392741075,121,auto,As,some,metrics produce only,As some metrics produce only,,2024
SUM,W4392741075,122,auto,Because,of,"this , the","Because of this , the",,2024
SUM,W4392741075,123,auto,Instead,",",the use of,"Instead , the use of",,2024
SUM,W4392741075,124,auto,Figure,2,. 2 Figure,Figure 2 . 2 Figure,,2024
SUM,W4392741075,125,auto,The,binary,tumor mask predicted,The binary tumor mask predicted,,2024
SUM,W4392741075,126,auto,ge,of,a head and,ge of a head and,,2024
SUM,W4392741075,127,auto,The,image,is 128 ×,The image is 128 ×,,2024
SUM,W4392741075,128,auto,This,gives,us Dice of,This gives us Dice of,,2024
SUM,W4392741075,129,auto,Table,2,. 2 k.,Table 2 . 2 k.,,2024
SUM,W4392741075,130,auto,The,x,- axis here,The x - axis here,,2024
SUM,W4392741075,131,auto,The,AUC,values are 0.845,The AUC values are 0.845,,2024
SUM,W4392741075,132,auto,The,values,of other evaluation,The values of other evaluation,,2024
SUM,W4392741075,133,auto,Researchers,commonly,Binary classification Multi,Researchers commonly Binary classification Multi,,2024
SUM,W4392741075,134,auto,Binary,predictions,of a single,Binary predictions of a single,,2024
SUM,W4392741075,136,auto,Is,there,a significant two,Is there a significant two,,2024
SUM,W4392741075,137,auto,the,AUCs,of difference in,the AUCs of difference in,,2024
SUM,W4392741075,138,auto,...,between,several models ?,... between several models ?,,2024
SUM,W4392741075,139,auto,...,in,the variances ?,... in the variances ?,,2024
SUM,W4392741075,140,auto,McNemar's,test,DeLong test Wilcoxon,McNemar's test DeLong test Wilcoxon,,2024
SUM,W4392741075,142,auto,We,are,grateful to the,We are grateful to the,,2024
SUM,W4392741075,144,auto,The,first,author was financially,The first author was financially,,2024
SUM,W4392741075,145,auto,The,median,values of the,The median values of the,,2024
SUM,W4392741075,146,auto,Based,on,these p values,Based on these p values,,2024
SUM,W4392741075,147,auto,e,deeper,U - Net,e deeper U - Net,,2024
SUM,W4392741075,149,auto,The,X,- ray data,The X - ray data,,2024
SUM,W4392741075,150,auto,Received,:,13 December 2023,Received : 13 December 2023,,2024
SUM,W4392741075,152,auto,The,CNNs,were coded in,The CNNs were coded in,,2024
SUM,W4392741075,153,auto,We,use,three data sets,We use three data sets,,2024
SUM,W4392741075,154,auto,The,first,data set contains,The first data set contains,,2024
SUM,W4392741075,155,auto,In,both,binary and multi,In both binary and multi,,2024
SUM,W4392741075,156,auto,We,first,compare the performance,We first compare the performance,,2024
SUM,W4392741075,157,auto,We,compute,all the possible,We compute all the possible,,2024
SUM,W4392741075,158,auto,The,results,of the binary,The results of the binary,,2024
SUM,W4392741075,159,auto,In,our,"first experiment ,","In our first experiment ,",,2024
SUM,W4392741075,160,auto,Our,results,show that the,Our results show that the,,2024
SUM,W4392741075,161,auto,This,also,reveals one issue,This also reveals one issue,,2024
SUM,W4392741075,162,auto,It,does,not tell us,It does not tell us,,2024
SUM,W4392741075,163,auto,We,would,need to use,We would need to use,,2024
SUM,W4392741075,164,auto,In,this,"respect , the","In this respect , the",,2024
SUM,W4392741075,165,auto,However,",",to obtain more,"However , to obtain more",,2024
SUM,W4392741075,166,auto,In,our,second and third,In our second and third,,2024
SUM,W4392741075,167,auto,Its,p,values were relatively,Its p values were relatively,,2024
SUM,W4392741075,168,auto,Since,the,misuse of the,Since the misuse of the,,2024
SUM,W4392741075,169,auto,On,the,behalf of all,On the behalf of all,,2024
SUM,W4392741075,170,auto,10.1038/s41598-024-56706,-,x ( 1234567890,10.1038/s41598-024-56706 - x ( 1234567890,,2024
SUM,W4392741075,171,auto,Machine,learning,": Trends ,","Machine learning : Trends ,",,2024
SUM,W4392741075,172,auto,rdan,T,M Mitchell Science,rdan T M Mitchell Science,,2024
SUM,W4392741075,173,auto,Early,history,of machine learning,Early history of machine learning,,2024
SUM,W4392741075,174,auto,Statistical,comparisons,of classifiers over,Statistical comparisons of classifiers over,,2024
SUM,W4392741075,176,auto,Res,7,2006,Res 7 2006,,2024
SUM,W4392741075,177,auto,Identifying,malignancy,of lung cancer,Identifying malignancy of lung cancer,,2024
SUM,W4392741075,178,auto,Optimal,feature,combination for automated,Optimal feature combination for automated,,2024
SUM,W4392741075,179,auto,A,survey,of convolutional neural,A survey of convolutional neural,,2024
SUM,W4392741075,180,auto,Neural,Netw.,Learn . Syst,Neural Netw. Learn . Syst,,2024
SUM,W4392741075,181,auto,Dealing,with,the evaluation of,Dealing with the evaluation of,,2024
SUM,W4392741075,183,auto,Rev,44,2015,Rev 44 2015,,2024
SUM,W4392741075,184,auto,Evaluation,of,machine learning algorithms,Evaluation of machine learning algorithms,,2024
SUM,W4392741075,186,auto,Med,132,104324 2021,Med 132 104324 2021,,2024
SUM,W4392741075,187,auto,Sensitivity,",","specificity , accuracy","Sensitivity , specificity , accuracy",,2024
SUM,W4392741075,188,auto,A,coefficient,of agreement for,A coefficient of agreement for,,2024
SUM,W4392741075,189,auto,a,using,Matthews Correlation Coefficient,a using Matthews Correlation Coefficient,,2024
SUM,W4392741075,191,auto,Estimation,and,comparison of receiver,Estimation and comparison of receiver,,2024
SUM,W4392741075,192,auto,Taming,the,cross entropy loss,Taming the cross entropy loss,,2024
SUM,W4392741075,193,auto,Data,mining,methods applied to,Data mining methods applied to,,2024
SUM,W4392741075,194,auto,A,review,on multi -,A review on multi -,,2024
SUM,W4392741075,195,auto,Knowl.,Data,Eng 26 8,Knowl. Data Eng 26 8,,2024
SUM,W4392741075,198,auto,Exp,28,2016,Exp 28 2016,,2024
SUM,W4392741075,199,auto,Measures,of,the amount of,Measures of the amount of,,2024
SUM,W4392741075,200,auto,K.,Dan,T Sørensen Vidensk.,K. Dan T Sørensen Vidensk.,,2024
SUM,W4392741075,201,auto,Intelligent,image,segmentation methods using,Intelligent image segmentation methods using,,2024
SUM,W4392741075,202,auto,On,the,mathematical properties of,On the mathematical properties of,,2024
SUM,W4392741075,203,auto,Image,Process,21 4 2011,Image Process 21 4 2011,,2024
SUM,W4392741075,204,auto,On,comparing,classifiers : Pitfalls,On comparing classifiers : Pitfalls,,2024
SUM,W4392741075,205,auto,Knowl.,Discov,1 1997,Knowl. Discov 1 1997,,2024
SUM,W4392741075,206,auto,Approximations,of,the critical region,Approximations of the critical region,,2024
SUM,W4392741075,207,auto,dman,statistic,R L Iman,dman statistic R L Iman,,2024
SUM,W4392741075,208,auto,Stat,9,1980 Does McNemar's,Stat 9 1980 Does McNemar's,,2024
SUM,W4392741075,209,auto,S,Kim,W Lee Stat.,S Kim W Lee Stat.,,2024
SUM,W4392741075,211,auto,Lab,Invest,68 1 2008,Lab Invest 68 1 2008,,2024
SUM,W4392741075,212,auto,A,nonparametric,approach E R,A nonparametric approach E R,,2024
SUM,W4392741075,213,auto,Methods,Med.,Res 17 2,Methods Med. Res 17 2,,2024
SUM,W4392741075,214,auto,An,analysis,of variance test,An analysis of variance test,,2024
SUM,W4392741075,215,auto,Properties,of,sufficiency and statistical,Properties of sufficiency and statistical,,2024
SUM,W4392741075,216,auto,Robust,tests,for equality of,Robust tests for equality of,,2024
SUM,W4392741075,217,auto,(,Sage,TensorFlow : Large,( Sage TensorFlow : Large,,2024
SUM,W4392741075,218,auto,An,extensive,medical imaging data,An extensive medical imaging data,,2024
SUM,W4392741075,219,auto,Imaging,36,4 1885 2023,Imaging 36 4 1885 2023,,2024
SUM,W4392741075,220,auto,M,E,H Chowdhury IEEE,M E H Chowdhury IEEE,,2024
SUM,W4392741075,222,auto,Med,132,104319 2021,Med 132 104319 2021,,2024
SUM,W4392741075,223,auto,Identifying,medical,diagnoses and treatable,Identifying medical diagnoses and treatable,,2024
SUM,W4392741075,224,auto,Automatic,segmentation,of head and,Automatic segmentation of head and,,2024
SUM,W4392741075,225,auto,Eng,2023,U - Net,Eng 2023 U - Net,,2024
SUM,W4392741075,226,auto,New,method,of using a,New method of using a,,2024
SUM,W4392741075,228,auto,3,to,appear,3 to appear,,2024
SUM,W4220927247,0,auto,Assessment,of,global health risk,Assessment of global health risk,,2022
SUM,W4220927247,1,auto,Faculty,of,Science and Engineering,Faculty of Science and Engineering,,2022
SUM,W4220927247,2,auto,College,of,Environment Zhejiang University,College of Environment Zhejiang University,,2022
SUM,W4220927247,3,auto,Many,genes,can confer resistance,Many genes can confer resistance,,2022
SUM,W4220927247,4,auto,Factors,such,as the abundance,Factors such as the abundance,,2022
SUM,W4220927247,5,auto,Here,",",an analysis at,"Here , an analysis at",,2022
SUM,W4220927247,6,auto,We,quantitatively,evaluate the health,We quantitatively evaluate the health,,2022
SUM,W4220927247,7,auto,Our,results,demonstrate that 23.78,Our results demonstrate that 23.78,,2022
SUM,W4220927247,8,auto,We,also,calculate the antibiotic,We also calculate the antibiotic,,2022
SUM,W4220927247,9,auto,ts,with,over 75 %,ts with over 75 %,,2022
SUM,W4220927247,10,auto,Our,novel,method for quantitatively,Our novel method for quantitatively,,2022
SUM,W4220927247,11,auto,A,ntibiotic,resistance is an,A ntibiotic resistance is an,,2022
SUM,W4220927247,12,auto,They,existed,prior to the,They existed prior to the,,2022
SUM,W4220927247,13,auto,The,first,consideration is the,The first consideration is the,,2022
SUM,W4220927247,14,auto,In,this,"work , based","In this work , based",,2022
SUM,W4220927247,15,auto,In,the,"next step ,","In the next step ,",,2022
SUM,W4220927247,16,auto,There,are,23.78 % of,There are 23.78 % of,,2022
SUM,W4220927247,17,auto,Finally,",",we predict and,"Finally , we predict and",,2022
SUM,W4220927247,18,auto,Results,Global,patterns of ARG,Results Global patterns of ARG,,2022
SUM,W4220927247,19,auto,We,used,a set of,We used a set of,,2022
SUM,W4220927247,20,auto,These,samples,were collected from,These samples were collected from,,2022
SUM,W4220927247,21,auto,We,examined,the abundance and,We examined the abundance and,,2022
SUM,W4220927247,22,auto,The,human,- associated habitats,The human - associated habitats,,2022
SUM,W4220927247,23,auto,Sampling,sites,were clustered into,Sampling sites were clustered into,,2022
SUM,W4220927247,24,auto,We,first,examined the ARGs,We first examined the ARGs,,2022
SUM,W4220927247,25,auto,As,expected,", built environments","As expected , built environments",,2022
SUM,W4220927247,26,auto,From,the,4572 metagenomic samples,From the 4572 metagenomic samples,,2022
SUM,W4220927247,27,auto,The,habitats,contained distinct ARG,The habitats contained distinct ARG,,2022
SUM,W4220927247,28,auto,Mobile,genetic,elements,Mobile genetic elements,,2022
SUM,W4220927247,29,auto,(,MGEs,") , including","( MGEs ) , including",,2022
SUM,W4220927247,30,auto,Considering,that,MGEs can be,Considering that MGEs can be,,2022
SUM,W4220927247,31,auto,It,is,now clearer than,It is now clearer than,,2022
SUM,W4220927247,32,auto,We,also,determined the potential,We also determined the potential,,2022
SUM,W4220927247,33,auto,The,human,pathogenicity of ARGs,The human pathogenicity of ARGs,,2022
SUM,W4220927247,34,auto,In,summary,", we analyzed","In summary , we analyzed",,2022
SUM,W4220927247,35,auto,We,further,determined the clinical,We further determined the clinical,,2022
SUM,W4220927247,36,auto,Data,for,the global use,Data for the global use,,2022
SUM,W4220927247,37,auto,We,evaluated,the risk of,We evaluated the risk of,,2022
SUM,W4220927247,38,auto,The,risk,of antibiotic resistance,The risk of antibiotic resistance,,2022
SUM,W4220927247,39,auto,After,evaluating,the health risk,After evaluating the health risk,,2022
SUM,W4220927247,40,auto,The,different,methods discretized the,The different methods discretized the,,2022
SUM,W4220927247,41,auto,With,the,prediction results from,With the prediction results from,,2022
SUM,W4220927247,42,auto,On,the,"other hand ,","On the other hand ,",,2022
SUM,W4220927247,44,auto,We,annotated,4572 metagenome samples,We annotated 4572 metagenome samples,,2022
SUM,W4220927247,45,auto,A,total,of 2561 ARGs,A total of 2561 ARGs,,2022
SUM,W4220927247,46,auto,the,intensity,of anthropogenic activities,the intensity of anthropogenic activities,,2022
SUM,W4220927247,47,auto,The,dissemination,of ARGs across,The dissemination of ARGs across,,2022
SUM,W4220927247,48,auto,These,results,"were predictable ,","These results were predictable ,",,2022
SUM,W4220927247,49,auto,By,examining,"different habitats ,","By examining different habitats ,",,2022
SUM,W4220927247,50,auto,Sequencing,the,16S rRNA gene,Sequencing the 16S rRNA gene,,2022
SUM,W4220927247,51,auto,The,global,distribution of ARGs,The global distribution of ARGs,,2022
SUM,W4220927247,52,auto,30,45,Global prediction or,30 45 Global prediction or,,2022
SUM,W4220927247,53,auto,Predicting,future,"threats , as","Predicting future threats , as",,2022
SUM,W4220927247,54,auto,The,most,"serious threats ,","The most serious threats ,",,2022
SUM,W4220927247,55,auto,In,this,"study , we","In this study , we",,2022
SUM,W4220927247,56,auto,We,downloaded,4572 metagenomic samples,We downloaded 4572 metagenomic samples,,2022
SUM,W4220927247,57,auto,The,raw,data of metagenomic,The raw data of metagenomic,,2022
SUM,W4220927247,58,auto,The,annotation,of MGEs in,The annotation of MGEs in,,2022
SUM,W4220927247,59,auto,Reads,of,ISs were annotated,Reads of ISs were annotated,,2022
SUM,W4220927247,60,auto,Potential,ecological,functions of ARGs,Potential ecological functions of ARGs,,2022
SUM,W4220927247,61,auto,We,compiled,a comprehensive database,We compiled a comprehensive database,,2022
SUM,W4220927247,62,auto,The,MAGs,and ARG contigs,The MAGs and ARG contigs,,2022
SUM,W4220927247,63,auto,After,that,", we tried","After that , we tried",,2022
SUM,W4220927247,64,auto,RG,contigs,agreed with the,RG contigs agreed with the,,2022
SUM,W4220927247,65,auto,ARGs,in,completed genomes were,ARGs in completed genomes were,,2022
SUM,W4220927247,66,auto,The,population,density of each,The population density of each,,2022
SUM,W4220927247,67,auto,We,emphasized,the importance of,We emphasized the importance of,,2022
SUM,W4220927247,68,auto,We,defined,four indicators from,We defined four indicators from,,2022
SUM,W4220927247,69,auto,HA,represents,the ability of,HA represents the ability of,,2022
SUM,W4220927247,70,auto,MO,represents,the ability of,MO represents the ability of,,2022
SUM,W4220927247,71,auto,We,determined,the MO of,We determined the MO of,,2022
SUM,W4220927247,72,auto,HP,specifically,represents the ability,HP specifically represents the ability,,2022
SUM,W4220927247,73,auto,CA,represents,the clinical availability,CA represents the clinical availability,,2022
SUM,W4220927247,74,auto,We,then,calculated CA for,We then calculated CA for,,2022
SUM,W4220927247,75,auto,For,example,", according to","For example , according to",,2022
SUM,W4220927247,76,auto,So,",",the number of,"So , the number of",,2022
SUM,W4220927247,77,auto,Finally,",",the risk index,"Finally , the risk index",,2022
SUM,W4220927247,78,auto,We,also,calculated RI for,We also calculated RI for,,2022
SUM,W4220927247,79,auto,To,validate,the performance of,To validate the performance of,,2022
SUM,W4220927247,80,auto,We,calculated,the number of,We calculated the number of,,2022
SUM,W4220927247,81,auto,We,also,compared the number,We also compared the number,,2022
SUM,W4220927247,82,auto,n,each,risk rank detected,n each risk rank detected,,2022
SUM,W4220927247,83,auto,Global,mapping,for antibiotic resistance,Global mapping for antibiotic resistance,,2022
SUM,W4220927247,84,auto,Seventeen,data,sets of anthropogenic,Seventeen data sets of anthropogenic,,2022
SUM,W4220927247,85,auto,Significant,differences,were identified using,Significant differences were identified using,,2022
SUM,W4220927247,86,auto,Two,-,tailed Welch's t-tests,Two - tailed Welch's t-tests,,2022
SUM,W4220927247,87,auto,For,multiple,"comparisons , p","For multiple comparisons , p",,2022
SUM,W4220927247,88,auto,The,geographic,distribution of the,The geographic distribution of the,,2022
SUM,W4220927247,89,auto,Further,information,on research design,Further information on research design,,2022
SUM,W4220927247,90,auto,Fig.,1,Fig. 2 12,Fig. 1 Fig. 2 12,,2022
SUM,W4220927247,91,auto,a,Geographic,distribution of samples,a Geographic distribution of samples,,2022
SUM,W4220927247,92,auto,Each,point,indicates one sampling,Each point indicates one sampling,,2022
SUM,W4220927247,93,auto,Samples,with,the unclassified location,Samples with the unclassified location,,2022
SUM,W4220927247,94,auto,b,Abundance,of ARGs in,b Abundance of ARGs in,,2022
SUM,W4220927247,95,auto,Digestive,system,"of human ,","Digestive system of human ,",,2022
SUM,W4220927247,96,auto,c,Composition,of antibiotic resistome,c Composition of antibiotic resistome,,2022
SUM,W4220927247,97,auto,Only,subhabitats,containing at least,Only subhabitats containing at least,,2022
SUM,W4220927247,98,auto,d,High,- intensity human,d High - intensity human,,2022
SUM,W4220927247,99,auto,Each,dot,represents one sample,Each dot represents one sample,,2022
SUM,W4220927247,100,auto,The,p,value represents the,The p value represents the,,2022
SUM,W4220927247,101,auto,e,Number,of ARGs specific,e Number of ARGs specific,,2022
SUM,W4220927247,102,auto,There,were,671 ARGs specifically,There were 671 ARGs specifically,,2022
SUM,W4220927247,104,auto,The,abundance,of 715 and,The abundance of 715 and,,2022
SUM,W4220927247,105,auto,g,ARGs,shared between the,g ARGs shared between the,,2022
SUM,W4220927247,106,auto,Number,in,the circles represents,Number in the circles represents,,2022
SUM,W4220927247,107,auto,Fig.,3,3 Fig. 3,Fig. 3 3 Fig. 3,,2022
SUM,W4220927247,108,auto,b,Number,of ARGs after,b Number of ARGs after,,2022
SUM,W4220927247,109,auto,c,Only,23.78 % of,c Only 23.78 % of,,2022
SUM,W4220927247,111,auto,The,number,and average RI,The number and average RI,,2022
SUM,W4220927247,112,auto,each,class,.,each class .,,2022
SUM,W4220927247,113,auto,Only,classes,that had more,Only classes that had more,,2022
SUM,W4220927247,114,auto,Most,of,the ARGs with,Most of the ARGs with,,2022
SUM,W4220927247,115,auto,e,Composition,of ARGs with,e Composition of ARGs with,,2022
SUM,W4220927247,116,auto,Most,of,the ARGs which,Most of the ARGs which,,2022
SUM,W4220927247,117,auto,f,Number,of ARGs per,f Number of ARGs per,,2022
SUM,W4220927247,118,auto,Pathogens,carried,much more ARGs,Pathogens carried much more ARGs,,2022
SUM,W4220927247,119,auto,Different,letters,represented the significant,Different letters represented the significant,,2022
SUM,W4220927247,120,auto,Data,were,showed as mean,Data were showed as mean,,2022
SUM,W4220927247,121,auto,g,Global,ARG risk map,g Global ARG risk map,,2022
SUM,W4220927247,122,auto,Antibiotic,resistance,risk was detected,Antibiotic resistance risk was detected,,2022
SUM,W4220927247,123,auto,Human,-,associated habitats posed,Human - associated habitats posed,,2022
SUM,W4220927247,124,auto,The,average,RI of each,The average RI of each,,2022
SUM,W4220927247,125,auto,Habitats,were,showed as color,Habitats were showed as color,,2022
SUM,W4220927247,126,auto,Samples,with,the unclassified location,Samples with the unclassified location,,2022
SUM,W4220927247,127,auto,Fig.,4,4 Fig. 4,Fig. 4 4 Fig. 4,,2022
SUM,W4220927247,128,auto,a,Machine,learning were trained,a Machine learning were trained,,2022
SUM,W4220927247,129,auto,b,Accuracy,rate of machine,b Accuracy rate of machine,,2022
